Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2024-07-26,,,,15423.23,1174759065,31.24,,,,
2024-07-29,,,,15453.91,1151980035,31.29,,,,
2024-07-30,,,,15473.21,613370988,31.03,,,,
2024-07-31,,,,15589.6,749858551,31.27,,,,
2024-08-01,,,,15569.56,751891424,31.19,,,,
2024-08-02,,,,15344.11,833230525,30.85,,,,
2024-08-05,,,,14983.94,1172842026,29.93,,,,
2024-08-06,,,,14884.39,670412589,29.71,,,,
2024-08-07,,,,15089.8,589754900,29.86,,,,
2024-08-08,,,,14995.12,670320442,29.67,,,,
2024-08-09,,,,15123.41,526424731,29.92,,,,
2024-08-12,,,,15067.3,599758008,29.8,,,,
2024-08-13,,,,14933.51,793368504,29.56,,,,
2024-08-14,,,,14912.86,619236809,29.5,,,,
2024-08-16,,,,15160.15,553363335,29.86,,,,
2024-08-19,,,,15160.6,498627509,29.85,,,,
2024-08-20,,,,15263.16,553214371,30.05,,,,
2024-08-21,,,,15351.0,509906864,30.22,,,,
2024-08-22,,,,15390.96,526244698,30.3,,,,
2024-08-23,,,,15404.67,559106032,30.33,,,,
2024-08-26,,,,15466.39,455836731,30.45,,,,
2024-08-27,,,,15474.66,723042764,30.46,,,,
2024-08-28,,,,15465.41,671450596,30.45,,,,
2024-08-29,,,,15528.93,1161588556,30.57,,,,
2024-08-30,,,,15600.6,4686487764,30.84,,,,
2024-09-02,,,,15689.06,1019904189,31.01,,,,
2024-09-03,,,,15685.46,565013096,31.01,,,,
2024-09-04,,,,15661.47,540683790,30.96,,,,
2024-09-05,,,,15622.26,556310381,30.88,,,,
2024-09-06,,,,15442.62,2225726619,30.53,,,,
2024-09-09,,,,15533.67,887811653,30.71,,,,
2024-09-10,,,,15584.52,756167070,30.81,,,,
2024-09-11,,,,15514.08,645740301,30.67,,,,
2024-09-12,,,,15814.5,687800770,31.26,,,,
2024-09-13,,,,15789.28,491365486,31.21,,,,
2024-09-16,,,,15774.58,471548402,31.18,,,,
