Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2023-04-06,,,,1007.29,0,49.02,,,,
2023-04-10,,,,1009.19,1565470,49.11,,,,
2023-04-11,,,,1007.33,1131305,49.02,,,,
2023-04-12,,,,1012.8,4622831,49.29,,,,
2023-04-13,,,,1010.9,1672604,49.19,,,,
2023-04-17,,,,1010.82,1702323,49.19,,,,
2023-04-18,,,,1019.8,1146503,49.63,,,,
2023-04-19,,,,1018.67,875295,49.57,,,,
2023-04-20,,,,1019.07,1149106,49.59,,,,
2023-04-21,,,,1021.48,2053373,49.71,,,,
2023-04-24,,,,1021.21,2652484,49.7,,,,
2023-04-25,,,,1014.14,1238955,49.35,,,,
2023-04-26,,,,1020.47,733974,49.66,,,,
2023-04-27,,,,1021.34,1349922,49.7,,,,
2023-04-28,,,,1030.89,1274731,50.17,,,,
2023-05-02,,,,1038.51,2116556,58.3,,,,
2023-05-03,,,,1037.36,859516,58.24,,,,
2023-05-04,,,,1028.21,6187181,57.73,,,,
2023-05-05,,,,1022.66,826620,57.41,,,,
2023-05-08,,,,1019.8,1436253,61.9,,,,
2023-05-09,,,,1015.81,1817112,61.66,,,,
2023-05-10,,,,1022.5,2074706,62.06,,,,
2023-05-11,,,,1014.21,1290041,61.56,,,,
2023-05-12,,,,1011.3,1256890,61.38,,,,
2023-05-15,,,,1011.26,1611212,61.38,,,,
2023-05-16,,,,1010.39,3550017,61.33,,,,
2023-05-17,,,,1011.01,7551404,61.36,,,,
2023-05-18,,,,1009.53,1554240,61.03,,,,
2023-05-19,,,,1010.28,1062181,61.08,,,,
2023-05-22,,,,1008.73,1438709,58.8,,,,
2023-05-23,,,,1005.86,1301876,59.04,,,,
2023-05-24,,,,1006.63,1221083,59.08,,,,
2023-05-25,,,,997.72,6526902,58.56,,,,
2023-05-26,,,,997.85,3416095,58.57,,,,
2023-05-29,,,,997.76,1773007,58.56,,,,
