Date,Open,High,Low,Close,Volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-08-14,153.5,154.77,145.05,146.07,105274421,549732,191.5,52852985
2025-08-18,148.0,151.68,143.95,150.02,39208337,248014,158.09,22399107
2025-08-19,150.0,158.2,148.12,156.55,47572618,291360,163.28,21464071
2025-08-20,157.0,159.0,153.25,153.83,14505613,106182,136.61,6904409
2025-08-21,154.0,156.7,151.77,153.98,10842093,99886,108.54,4776970
2025-08-22,153.97,156.75,152.76,153.12,8536051,128793,66.28,4322800
2025-08-25,153.89,155.4,152.92,153.48,5125690,79269,64.66,2569566
2025-08-26,153.48,156.74,150.05,150.49,7846500,76518,102.54,3573652
2025-08-28,150.3,151.55,147.06,148.23,8347289,96364,86.62,5258243
