Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-04-02,128.0,142.5,127.8,139.79,235150,EQ,3488.0,67.42,98697.0
2026-04-06,139.79,145.15,138.0,142.71,154353,EQ,2183.0,70.71,56423.0
2026-04-07,142.75,142.75,138.61,140.02,78740,EQ,1733.0,45.44,38421.0
2026-04-08,145.89,157.89,142.99,156.23,245672,EQ,3238.0,75.87,129719.0
2026-04-09,153.9,163.0,152.1,153.02,217645,EQ,2971.0,73.26,79262.0
2026-04-10,153.5,158.0,153.0,155.36,78324,EQ,1493.0,52.46,38562.0
2026-04-13,150.0,158.0,146.75,153.92,90338,EQ,1738.0,51.98,42178.0
2026-04-15,161.7,161.8,157.25,158.49,108710,EQ,1743.0,62.37,53444.0
2026-04-16,161.0,165.0,157.5,161.57,140891,EQ,2980.0,47.28,71038.0
2026-04-17,162.85,166.77,160.36,163.8,96198,EQ,1785.0,53.89,50690.0
2026-04-20,167.0,167.0,158.81,161.12,123893,EQ,2240.0,55.31,56971.0
2026-04-21,164.0,164.0,158.0,159.34,65637,EQ,1726.0,38.03,37340.0
2026-04-22,160.1,165.74,160.1,163.91,112200,EQ,1907.0,58.84,62492.0
2026-04-23,164.57,164.6,160.15,162.5,68015,EQ,1442.0,47.17,41123.0
2026-04-24,163.5,165.89,159.05,160.12,66547,EQ,1347.0,49.4,36461.0
2026-04-27,160.1,174.79,160.1,170.32,187520,EQ,4248.0,44.14,99756.0
2026-04-28,171.68,187.99,170.1,185.16,528595,EQ,8004.0,66.04,158370.0
2026-04-29,188.3,189.0,179.01,180.94,165545,EQ,2840.0,58.29,80911.0
2026-04-30,180.94,186.0,173.5,182.0,188363,EQ,3613.0,52.13,79929.0
2026-05-04,182.0,184.99,179.0,182.95,81852,EQ,1839.0,44.51,45313.0
2026-05-05,182.95,187.0,175.82,179.19,84165,EQ,2223.0,37.86,46471.0
2026-05-06,182.42,182.42,172.8,175.51,122361,EQ,3019.0,40.53,64527.0
2026-05-07,175.51,180.25,168.25,170.18,237214,EQ,3278.0,72.37,142139.0
2026-05-08,171.99,179.8,167.8,175.83,172234,EQ,3077.0,55.97,89267.0
2026-05-11,175.2,179.8,169.2,171.86,122483,EQ,2420.0,50.61,62973.0
2026-05-12,170.5,174.0,160.11,161.24,110369,EQ,3007.0,36.7,60047.0
2026-05-13,161.65,164.8,159.0,160.73,95564,EQ,2194.0,43.56,45812.0
2026-05-14,163.89,164.18,156.61,158.3,114535,EQ,2414.0,47.45,48927.0
2026-05-15,161.84,161.84,156.25,158.22,78560,EQ,2359.0,33.3,40967.0
2026-05-18,159.4,166.98,155.25,156.81,254347,EQ,7365.0,34.53,72717.0
2026-05-19,159.93,163.0,158.0,159.88,78780,EQ,3157.0,24.95,43965.0
2026-05-20,160.11,162.25,158.0,158.5,51038,EQ,1403.0,36.38,27879.0
2026-05-21,160.87,175.77,160.86,170.21,541361,EQ,11362.0,47.65,151985.0
2026-05-22,170.63,176.0,167.45,174.25,119500,EQ,2842.0,42.05,58977.0
2026-05-25,175.01,209.1,172.0,197.71,4094618,EQ,27057.0,151.33,837240.0
2026-05-26,201.49,205.0,196.42,200.68,618436,EQ,10402.0,59.45,225870.0
2026-05-27,198.2,216.88,198.0,213.94,847848,EQ,12450.0,68.1,300087.0
2026-05-29,205.0,207.89,171.16,172.93,2575642,EQ,23866.0,107.92,1059423.0
2026-06-01,173.01,174.4,165.84,169.34,533067,EQ,6472.0,82.37,226822.0
2026-06-02,167.0,184.7,162.8,177.81,1019732,EQ,14543.0,70.12,233036.0
2026-06-03,177.86,184.0,175.06,181.66,319802,EQ,4704.0,67.99,133509.0
2026-06-04,180.0,186.0,179.0,180.68,221787,EQ,3816.0,58.12,77300.0
2026-06-05,181.68,183.0,179.51,179.74,178348,EQ,2007.0,88.86,81779.0
2026-06-08,175.0,183.89,175.0,177.41,161370,EQ,2239.0,72.07,58172.0
2026-06-09,179.54,182.49,178.21,179.9,147430,EQ,2270.0,64.95,62470.0
2026-06-10,180.03,182.49,172.15,173.79,125424,EQ,2450.0,51.19,67601.0
2026-06-11,173.41,174.6,169.0,169.85,127531,EQ,2358.0,54.08,43948.0
2026-06-12,174.78,174.78,169.91,172.25,126005,EQ,2619.0,48.11,60783.0
2026-06-15,175.0,178.0,165.0,167.65,304794,EQ,4300.0,70.88,166739.0
2026-06-16,170.84,174.49,168.12,172.37,130586,EQ,2710.0,48.19,56109.0
2026-06-17,174.0,180.9,172.01,178.88,236734,EQ,4256.0,55.62,106454.0
2026-06-18,178.78,182.73,175.0,177.08,168326,EQ,3853.0,43.69,75342.0
2026-06-19,177.0,186.2,173.89,184.48,398529,EQ,5752.0,69.29,187922.0
2026-06-22,184.48,190.17,183.52,188.05,266597,EQ,4625.0,57.64,133322.0
2026-06-23,189.92,189.92,179.01,180.49,136285,EQ,3022.0,45.1,71142.0
2026-06-24,181.93,184.22,178.1,180.6,123788,EQ,2297.0,53.89,64245.0
2026-06-25,182.1,182.1,172.5,174.19,120090,EQ,2294.0,52.35,70725.0
2026-06-29,175.45,178.9,171.0,173.52,109216,EQ,2182.0,50.05,59234.0
2026-06-30,175.0,177.26,174.0,175.63,60015,EQ,1689.0,35.53,33007.0
2026-07-01,174.5,179.86,172.25,173.85,136896,EQ,2913,46.99,71058
2026-07-02,175.14,177.89,174.01,176.2,75929,EQ,2085,36.42,37709
2026-07-03,176.5,183.0,176.0,178.68,151355,EQ,3451,43.86,64214
2026-07-06,182.4,182.41,170.56,172.49,240696,EQ,3572,67.38,134288
2026-07-07,173.87,176.6,170.6,175.32,112279,EQ,2455,45.73,46568
2026-07-08,173.57,175.39,165.82,170.01,123701,EQ,3224,38.37,63879
2026-07-09,172.52,183.8,171.23,180.42,425612,EQ,7985,53.3,198873
2026-07-10,182.5,188.9,181.01,185.19,218958,EQ,5189,42.2,104906
2026-07-13,184.9,190.95,182.0,183.53,149991,EQ,2753,54.48,71862
2026-07-14,184.0,184.0,170.15,171.48,473561,EQ,7104,66.66,252896
2026-07-15,172.85,176.25,171.48,173.72,299795,EQ,4211,71.19,146977
2026-07-16,173.0,175.0,169.41,170.29,111197,EQ,1978,56.22,68109
2026-07-17,171.23,171.64,167.4,169.11,97559,EQ,2337,41.75,50047
2026-07-20,168.13,170.0,165.6,167.71,110059,EQ,2268,48.53,63759
2026-07-21,169.22,171.59,166.0,168.43,92575,EQ,2096,44.17,43483
2026-07-22,169.65,169.65,165.16,166.16,72820,EQ,1767,41.21,42594
2026-07-23,165.1,168.7,162.9,163.42,84648,EQ,2018,41.95,51096
2026-07-24,167.99,167.99,161.3,165.16,50667,EQ,1325,38.24,26016
2026-07-27,164.4,170.58,164.4,167.99,60169,EQ,1371,43.89,33408
2026-07-28,168.83,168.83,160.0,161.65,140212,EQ,2631,53.29,76966
2026-07-29,162.85,163.79,160.0,160.65,61534,EQ,1782,34.53,34622
2026-07-30,160.9,161.94,156.66,158.03,76531,EQ,1799,42.54,37266
2026-07-31,158.5,168.3,157.13,167.36,234000,EQ,4065,57.56,91056
2026-08-03,169.8,172.0,163.68,165.32,121972,EQ,2819,43.27,56279
2026-08-04,164.0,166.0,160.05,161.27,83529,EQ,1684,49.6,55603
2026-08-05,162.4,163.0,155.25,156.91,188287,EQ,3216,58.55,133064
2026-08-06,155.05,160.6,154.4,156.42,245405,EQ,4467,54.94,125309
2026-08-07,156.0,156.87,146.52,148.85,444544,EQ,6619,67.16,265354
2026-08-10,151.07,154.34,148.61,152.5,212765,EQ,4495,47.33,101493
2026-08-11,153.62,155.0,151.1,152.24,138816,EQ,2879,48.22,81247
2026-08-12,154.49,154.49,147.42,148.66,230844,EQ,4364,52.9,131644
2026-08-13,149.1,154.5,147.99,149.1,357176,EQ,4660,76.65,141700
2026-08-14,150.19,160.24,149.0,155.87,508230,EQ,6731,75.51,229257
2026-08-17,158.0,158.0,147.95,150.5,323635,EQ,5938,54.5,174944
2026-08-18,151.95,156.52,150.01,154.53,221637,EQ,4461,49.68,107077
2026-08-19,152.0,153.59,143.1,147.61,352243,EQ,6773,52.01,159158
2026-08-20,148.57,149.92,145.0,145.68,175805,EQ,4183,42.03,100383
2026-08-21,145.69,159.5,144.8,154.96,933212,EQ,13640,68.42,316250
