Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-08-11,nan,nan,nan,8912.7,21614578.0,77.09,,,,
2026-08-12,nan,nan,nan,8917.84,31875649.0,78.34,,,,
2026-08-13,nan,nan,nan,9120.92,52135686.0,80.12,,,,
2026-08-14,nan,nan,nan,9095.73,39793571.0,79.9,,,,
2026-08-17,nan,nan,nan,9119.45,26610020.0,81.0,,,,
2026-08-18,nan,nan,nan,9380.75,39736977.0,81.97,,,,
2026-08-19,nan,nan,nan,9257.3,31735961.0,81.21,,,,
2026-08-20,nan,nan,nan,9227.87,23583791.0,80.95,,,,
2026-08-21,nan,nan,nan,9231.88,33941813.0,80.99,,,,
2026-08-24,nan,nan,nan,9176.72,27046715.0,80.5,,,,
2026-08-25,nan,nan,nan,9164.62,28856345.0,80.4,,,,
2026-08-26,nan,nan,nan,9224.43,25858952.0,80.92,,,,
2026-08-27,nan,nan,nan,9179.45,22466258.0,80.53,,,,
2026-08-28,nan,nan,nan,9137.48,18424340.0,80.16,,,,
2026-08-31,nan,nan,nan,9090.74,25528458.0,79.75,,,,
