Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-08-06,,,,42367.36,110177296,43.34,,,,
2025-08-07,,,,42299.84,128575945,43.25,,,,
2025-08-08,,,,41566.25,116035490,42.41,,,,
2025-08-11,,,,41898.67,112416716,42.59,,,,
2025-08-12,,,,41730.42,159313722,42.37,,,,
2025-08-13,,,,42027.35,229449660,42.67,,,,
2025-08-14,,,,41953.29,111686884,42.57,,,,
2025-08-18,,,,42274.37,225051940,42.83,,,,
2025-08-19,,,,42294.3,138313801,42.87,,,,
2025-08-20,,,,42515.31,127834457,43.09,,,,
2025-08-21,,,,42592.87,128998339,43.17,,,,
2025-08-22,,,,42489.82,116946970,43.07,,,,
2025-08-25,,,,42546.59,122542711,43.12,,,,
2025-08-26,,,,42113.28,145189579,42.68,,,,
2025-08-28,,,,41636.46,108445705,42.2,,,,
2025-08-29,,,,41810.82,130781385,42.38,,,,
2025-09-01,,,,42454.41,113463655,43.04,,,,
2025-09-02,,,,42640.61,130518356,43.22,,,,
2025-09-03,,,,42728.99,98068393,43.31,,,,
2025-09-04,,,,42368.86,90713924,42.95,,,,
2025-09-05,,,,42213.8,70281991,42.79,,,,
2025-09-08,,,,42333.25,68147943,42.91,,,,
2025-09-09,,,,42544.83,68781446,43.13,,,,
2025-09-10,,,,43193.2,128537380,43.78,,,,
2025-09-11,,,,43229.09,105955492,43.82,,,,
2025-09-12,,,,43627.85,119880672,44.22,,,,
2025-09-15,,,,43664.84,114861758,44.26,,,,
2025-09-16,,,,44135.15,137812806,44.74,,,,
2025-09-17,,,,44405.75,143977137,45.01,,,,
2025-09-18,,,,44221.04,134865286,44.83,,,,
2025-09-19,,,,44245.03,148744680,44.85,,,,
2025-09-22,,,,43789.57,137232162.0,44.39,,,,
2025-09-23,,,,43447.85,91148054.0,44.04,,,,
2025-09-24,,,,43130.63,86698980.0,43.72,,,,
2025-09-25,,,,42997.36,101846169.0,43.59,,,,
2025-09-26,,,,42115.32,102106035.0,42.69,,,,
2025-09-29,,,,42006.12,117426576.0,42.58,,,,
2025-09-30,,,,41896.0,108643423.0,42.49,,,,
2025-10-01,,,,42323.9,113649408.0,42.93,,,,
2025-10-03,,,,42763.12,126197370.0,43.37,,,,
2025-10-06,,,,42862.36,86371039.0,43.47,,,,
2025-10-07,,,,42961.72,121068818.0,43.58,,,,
2025-10-08,,,,42654.65,103447847.0,43.26,,,,
2025-10-09,,,,42922.79,103367983.0,43.54,,,,
2025-10-10,,,,43182.05,106254491.0,43.8,,,,
