Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2024-04-29,,,,25311.73,13045989,26.21,,,,
2024-04-30,,,,25819.58,14292165,26.59,,,,
2024-05-02,,,,26029.07,11318658,26.81,,,,
2024-05-03,,,,26009.28,12536940,26.79,,,,
2024-05-06,,,,26208.16,11716795,26.97,,,,
2024-05-07,,,,26111.77,14254048,26.88,,,,
2024-05-08,,,,26027.69,11279131,26.8,,,,
2024-05-09,,,,26099.67,12574837,26.87,,,,
2024-05-10,,,,25925.42,13042514,26.69,,,,
2024-05-13,,,,25941.41,11882360,26.71,,,,
2024-05-14,,,,26616.22,8678511,27.4,,,,
2024-05-15,,,,26845.23,9278545,27.64,,,,
2024-05-16,,,,27517.65,15742955,28.33,,,,
2024-05-17,,,,28497.13,14104546,29.34,,,,
2024-05-18,,,,28428.56,663363,29.27,,,,
2024-05-21,,,,28636.06,8045710,29.27,,,,
2024-05-22,,,,28738.41,12904117,29.37,,,,
2024-05-23,,,,29423.12,10483214,30.07,,,,
2024-05-24,,,,29167.05,8976002,29.81,,,,
2024-05-27,,,,28956.51,8032821,29.6,,,,
2024-05-28,,,,28889.49,6264821,29.53,,,,
2024-05-29,,,,28588.48,7025992,29.22,,,,
2024-05-30,,,,28037.22,9829040,28.66,,,,
2024-05-31,,,,28076.03,16538931,28.7,,,,
2024-06-03,,,,29098.11,7417419,29.74,,,,
2024-06-04,,,,28459.72,17159030,29.09,,,,
2024-06-05,,,,29915.14,12051607,30.58,,,,
2024-06-06,,,,29975.41,13775984,30.64,,,,
2024-06-07,,,,31460.15,18199760,32.16,,,,
2024-06-10,,,,30965.65,9422087,31.65,,,,
2024-06-11,,,,31269.94,9184495,31.96,,,,
2024-06-12,,,,31114.3,12120548,31.8,,,,
2024-06-13,,,,31754.37,10718274,32.46,,,,
2024-06-14,,,,32142.57,11630535,32.85,,,,
2024-06-18,,,,32484.95,15691118,33.2,,,,
2024-06-19,,,,32312.38,8480243,33.03,,,,
