Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-06-16,nan,nan,nan,12875.91,162537751.0,21.18,,,,
2026-06-18,nan,nan,nan,13047.53,208337282.0,21.46,,,,
2026-06-19,nan,nan,nan,13152.19,130577990.0,21.63,,,,
2026-06-22,nan,nan,nan,13302.32,140734058.0,21.88,,,,
2026-06-23,nan,nan,nan,13171.32,126156181.0,21.66,,,,
2026-06-24,nan,nan,nan,13092.22,90226129.0,21.53,,,,
2026-06-25,nan,nan,nan,13041.34,77192762.0,21.45,,,,
2026-06-29,nan,nan,nan,12881.39,95434531.0,21.18,,,,
2026-06-30,nan,nan,nan,12875.09,85470809.0,20.83,,,,
2026-07-01,nan,nan,nan,12912.7,165592393.0,20.89,,,,
2026-07-02,nan,nan,nan,12915.69,64808968.0,20.9,,,,
2026-07-03,nan,nan,nan,12852.17,57406263.0,20.79,,,,
2026-07-06,nan,nan,nan,12852.2,81124568.0,20.79,,,,
2026-07-07,nan,nan,nan,12719.93,162805586.0,20.58,,,,
2026-07-08,nan,nan,nan,12391.0,90724589.0,20.05,,,,
2026-07-09,nan,nan,nan,12518.69,83250837.0,20.25,,,,
2026-07-10,nan,nan,nan,12689.07,72746730.0,20.53,,,,
2026-07-13,nan,nan,nan,12673.54,70693684.0,20.5,,,,
2026-07-14,nan,nan,nan,12434.91,55589810.0,20.12,,,,
2026-07-15,nan,nan,nan,12424.53,52980571.0,20.1,,,,
2026-07-16,nan,nan,nan,12374.38,52043382.0,20.02,,,,
2026-07-17,nan,nan,nan,12364.66,87511440.0,20.0,,,,
2026-07-20,nan,nan,nan,12396.01,53283684.0,20.05,,,,
2026-07-22,nan,nan,nan,12206.07,42128724.0,19.75,,,,
2026-07-23,nan,nan,nan,12042.81,46049130.0,19.48,,,,
2026-07-24,nan,nan,nan,12056.76,72990301.0,19.51,,,,
2026-07-27,nan,nan,nan,12098.72,44449258.0,19.57,,,,
2026-07-28,nan,nan,nan,11971.55,39190859.0,19.37,,,,
2026-07-29,nan,nan,nan,12166.64,48797487.0,19.68,,,,
2026-07-30,nan,nan,nan,12074.7,109796529.0,19.44,,,,
2026-07-31,nan,nan,nan,12117.56,66203923.0,19.51,,,,
2026-08-03,nan,nan,nan,12322.36,51640957.0,19.74,,,,
2026-08-04,nan,nan,nan,12266.19,44585171.0,19.65,,,,
2026-08-05,nan,nan,nan,12346.53,50730463.0,19.78,,,,
2026-08-06,nan,nan,nan,12349.33,52861655.0,19.8,,,,
2026-08-07,nan,nan,nan,12321.02,76741145.0,19.76,,,,
2026-08-10,nan,nan,nan,12301.93,58557600.0,19.68,,,,
2026-08-11,nan,nan,nan,12216.91,62896052.0,19.79,,,,
2026-08-12,nan,nan,nan,12146.32,67175932.0,19.89,,,,
2026-08-13,nan,nan,nan,12137.44,35055629.0,19.68,,,,
2026-08-14,nan,nan,nan,12077.23,47624585.0,19.58,,,,
2026-08-17,nan,nan,nan,12155.27,49009646.0,19.89,,,,
2026-08-18,nan,nan,nan,12095.18,39041150.0,19.85,,,,
2026-08-19,nan,nan,nan,11956.5,45836210.0,19.67,,,,
2026-08-20,nan,nan,nan,12066.5,94786863.0,19.86,,,,
2026-08-21,nan,nan,nan,12159.55,81474701.0,20.01,,,,
