Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-07-01,449.9,468.7,429.0,435.4,152904,EQ,6740,22.69,93326
2026-07-02,444.0,457.8,429.85,438.35,97342,EQ,3469,28.06,63365
2026-07-03,438.3,495.0,428.65,469.35,207733,EQ,5836,35.6,119546
2026-07-06,477.95,487.95,453.05,473.2,99989,EQ,6006,16.65,47333
2026-07-07,475.0,489.0,458.1,465.35,62595,EQ,3202,19.55,22544
2026-07-08,467.95,468.05,441.15,449.05,46136,EQ,2640,17.48,17671
2026-07-09,450.7,465.0,434.45,437.5,53712,EQ,2568,20.92,27204
2026-07-10,449.8,460.2,437.1,446.7,30633,EQ,1528,20.05,17383
2026-07-13,447.85,448.95,434.35,437.35,39333,EQ,1534,25.64,23910
2026-07-14,447.0,459.95,435.0,439.1,52739,EQ,2213,23.83,27140
2026-07-15,442.35,461.4,439.2,456.15,32956,EQ,1344,24.52,17757
2026-07-16,457.45,487.6,449.0,470.75,106309,EQ,4744,22.41,50904
2026-07-17,477.0,521.8,462.2,509.1,251372,EQ,4604,54.6,117537
2026-07-20,518.0,533.9,498.15,511.2,591983,EQ,11544,51.28,123290
2026-07-21,509.5,528.0,505.0,512.4,231693,EQ,5758,40.24,38524
2026-07-22,512.4,534.45,493.55,502.1,381710,EQ,6443,59.24,76734
2026-07-23,502.0,505.15,484.0,498.6,129817,EQ,3057,42.47,46519
2026-07-24,496.1,512.95,480.65,484.05,136848,EQ,3227,42.41,47398
2026-07-27,494.8,514.0,486.1,496.6,238675,EQ,4872,48.99,48388
2026-07-28,501.4,525.0,471.6,479.0,372778,EQ,8602,43.34,106058
2026-07-29,485.0,503.55,480.95,491.2,90119,EQ,2794,32.25,43523
2026-07-30,495.8,495.8,463.45,469.15,67689,EQ,2491,27.17,34286
2026-07-31,477.0,483.7,468.0,478.6,37707,EQ,1307,28.85,18329
