Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2012-11-19,,,,4305.58,63325042,19.3,,,,
2012-11-20,,,,4310.59,69615909,19.32,,,,
2012-11-21,,,,4322.99,65790100,19.55,,,,
2012-11-22,,,,4324.58,51867121,19.55,,,,
2012-11-23,,,,4319.03,39812373,19.53,,,,
2012-11-26,,,,4357.61,37480622,19.76,,,,
2012-11-27,,,,4413.37,69130566,20.01,,,,
2012-11-29,,,,4468.24,111994766,20.26,,,,
2012-11-30,,,,4497.39,82260055,20.4,,,,
2012-12-03,,,,4518.72,47668030,20.49,,,,
2012-12-04,,,,4533.08,51381362,20.56,,,,
2012-12-05,,,,4540.53,49230894,20.59,,,,
2012-12-06,,,,4555.74,47915727,20.66,,,,
2012-12-07,,,,4552.82,50590558,20.65,,,,
2012-12-10,,,,4570.04,39708788,20.73,,,,
2012-12-11,,,,4555.79,64861391,20.66,,,,
2012-12-12,,,,4556.44,54340625,20.66,,,,
2012-12-13,,,,4532.35,55848434,20.56,,,,
2012-12-14,,,,4535.75,44925325,20.57,,,,
2012-12-17,,,,4534.99,50605263,20.57,,,,
2012-12-18,,,,4566.04,50144995,20.71,,,,
2012-12-19,,,,4602.32,64396281,20.87,,,,
2012-12-20,,,,4594.42,56546593,20.84,,,,
2012-12-21,,,,4554.78,68987431,20.66,,,,
2012-12-24,,,,4562.29,36552713,20.69,,,,
2012-12-26,,,,4586.0,44625312,20.8,,,,
2012-12-27,,,,4581.64,141906030,20.78,,,,
2012-12-28,,,,4621.27,56812577,20.96,,,,
2012-12-31,,,,4642.08,45444952,21.05,,,,
2013-01-01,,,,4660.54,29297492,21.14,,,,
2013-01-02,,,,4676.93,53990896,21.21,,,,
2013-01-03,,,,4695.4,63457597,21.3,,,,
2013-01-04,,,,4709.75,54832218,21.36,,,,
2013-01-07,,,,4706.8,93526033,21.35,,,,
2013-01-08,,,,4708.95,50404571,21.36,,,,
2013-01-09,,,,4692.09,77448617,21.28,,,,
2013-01-10,,,,4664.52,77151933,21.15,,,,
2013-01-11,,,,4630.81,69049260,21,,,,
2013-01-14,,,,4657.16,55720229,20.65,,,,
2013-01-15,,,,4660.15,58056042,20.7,,,,
2013-01-16,,,,4645.55,58132189,20.64,,,,
2013-01-17,,,,4658.2,65890971,20.69,,,,
2013-01-18,,,,4664.04,113638570,20.61,,,,
2013-01-21,,,,4662.57,75299352,20.62,,,,
2013-01-22,,,,4651.07,63179366,20.56,,,,
2013-01-23,,,,4622.43,67114637,20.44,,,,
2013-01-24,,,,4580.31,75179847,20.19,,,,
2013-01-25,,,,4618.94,67541164,20.36,,,,
2013-01-28,,,,4619.26,46246507,20.29,,,,
2013-01-29,,,,4600.79,65034618,20.21,,,,
2013-01-30,,,,4605.37,72741442,20.23,,,,
2013-01-31,,,,4613.04,155362270,20.23,,,,
2013-02-01,,,,4609.32,58389934,20.16,,,,
2013-02-04,,,,4604.57,58502072,20.1,,,,
2013-02-05,,,,4602.45,58072878,20.09,,,,
2013-02-06,,,,4605.11,63144390,20.08,,,,
2013-02-07,,,,4594.93,86188064,20,,,,
2013-02-08,,,,4563.87,130589127,19.87,,,,
2013-02-11,,,,4563.91,57226372,19.94,,,,
2013-02-12,,,,4580.15,61191921,20.04,,,,
2013-02-13,,,,4570.73,57396403,19.96,,,,
2013-02-14,,,,4544.33,68314448,19.83,,,,
2013-02-15,,,,4536.27,56836081,19.76,,,,
2013-02-18,,,,4545.79,47295288,19.88,,,,
2013-02-19,,,,4591.74,45470342,20.08,,,,
2013-02-20,,,,4599.39,67435165,20.12,,,,
2013-02-21,,,,4562.07,65540673,19.97,,,,
2013-02-22,,,,4558.15,59412726,19.88,,,,
2013-02-25,,,,4486.15,76378845,19.59,,,,
2013-02-26,,,,4437.39,78589545,19.37,,,,
2013-02-27,,,,4421.41,104050860,19.3,,,,
2013-02-28,,,,4359.66,181285083,19.06,,,,
2013-03-01,,,,4397.32,111915157,19.22,,,,
2013-03-04,,,,4361.23,315790325,19.06,,,,
2013-03-05,,,,4412.53,204076628,19.29,,,,
2013-03-06,,,,4424.54,114187063,19.34,,,,
2013-03-07,,,,4435.78,66943777,19.39,,,,
2013-03-08,,,,4477.98,76154443,19.57,,,,
2013-03-11,,,,4486.36,66875614,19.61,,,,
2013-03-12,,,,4472.53,58983166,19.55,,,,
2013-03-13,,,,4443.98,48548246,19.43,,,,
2013-03-14,,,,4448.01,58783623,19.44,,,,
2013-03-15,,,,4447.66,64495745,19.44,,,,
2013-03-18,,,,4445.05,44478811,19.43,,,,
2013-03-19,,,,4405.11,77478529,19.26,,,,
2013-03-20,,,,4374.4,79446151,19.12,,,,
2013-03-21,,,,4336.76,63681035,18.96,,,,
2013-03-22,,,,4329.96,71707980,18.93,,,,
2013-03-25,,,,4328.62,66678248,18.92,,,,
2013-03-26,,,,4345.53,62333400,19,,,,
2013-03-28,,,,4371.56,86062100,19.11,,,,
2013-04-01,,,,4394.53,35017774,19.21,,,,
2013-04-02,,,,4429.84,40723836,19.37,,,,
2013-04-03,,,,4425.36,63978304,19.35,,,,
2013-04-04,,,,4359.77,45195541,19.06,,,,
2013-04-05,,,,4374.53,57410828,19.12,,,,
2013-04-08,,,,4376.39,31979680,19.48,,,,
2013-04-09,,,,4347.55,45937528,19.35,,,,
2013-04-10,,,,4367.45,45148359,19.44,,,,
2013-04-11,,,,4370.43,52532535,19.45,,,,
2013-04-12,,,,4364.72,51667797,19.43,,,,
2013-04-15,,,,4343.53,54203075,19.33,,,,
2013-04-16,,,,4407.09,46472827,19.62,,,,
2013-04-17,,,,4423.54,57519058,19.65,,,,
2013-04-18,,,,4464.89,48115484,19.83,,,,
2013-04-22,,,,4492.54,47225487,19.95,,,,
2013-04-23,,,,4498.64,37710800,19.98,,,,
2013-04-25,,,,4562.6,90640761,20.29,,,,
2013-04-26,,,,4557.97,51361988,20.24,,,,
2013-04-29,,,,4582.76,51884972,20.34,,,,
2013-04-30,,,,4621.54,75237717,20.51,,,,
2013-05-02,,,,4655.78,64391741,20.65,,,,
2013-05-03,,,,4641.01,51180941,20.59,,,,
2013-05-06,,,,4656.83,31608295,20.66,,,,
2013-05-07,,,,4692.78,47461101,20.82,,,,
2013-05-08,,,,4694.12,41704931,20.76,,,,
2013-05-09,,,,4669.41,30458849,20.65,,,,
2013-05-10,,,,4697.07,45850600,20.8,,,,
2013-05-11,,,,4708.43,2818789,20.85,,,,
2013-05-13,,,,4662.83,41225170,20.47,,,,
2013-05-14,,,,4683.15,39449983,20.54,,,,
2013-05-15,,,,4754.82,60654492,20.86,,,,
2013-05-16,,,,4775.52,60407448,20.95,,,,
2013-05-17,,,,4810.73,60041554,21.1,,,,
2013-05-20,,,,4770.91,47641717,20.93,,,,
2013-05-21,,,,4739.18,42512097,20.79,,,,
2013-05-22,,,,4744.72,41677092,20.77,,,,
2013-05-23,,,,4698.75,48449836,20.59,,,,
2013-05-24,,,,4706.45,45762207,20.62,,,,
2013-05-27,,,,4778.18,41246830,20.94,,,,
2013-05-28,,,,4790.85,50630050,20.94,,,,
2013-05-29,,,,4806.24,48518300,21.01,,,,
2013-05-30,,,,4818.5,70508304,21.06,,,,
2013-05-31,,,,4790.47,75093534,20.94,,,,
2013-06-03,,,,4766.93,41893955,20.84,,,,
2013-06-04,,,,4790.45,42744239,20.95,,,,
2013-06-05,,,,4794.35,37849739,20.96,,,,
2013-06-06,,,,4773.8,38211767,20.94,,,,
2013-06-07,,,,4742.67,34048902,20.73,,,,
2013-06-10,,,,4724.08,37953015,20.67,,,,
2013-06-11,,,,4675.54,49365301,20.41,,,,
2013-06-12,,,,4650.15,41997835,20.27,,,,
2013-06-13,,,,4583.45,45620372,19.8,,,,
2013-06-14,,,,4643.56,48259748,20.06,,,,
2013-06-17,,,,4668.46,33015125,20.23,,,,
2013-06-18,,,,4656.65,34691657,20.18,,,,
2013-06-19,,,,4658.44,42177902,20.18,,,,
2013-06-20,,,,4582.07,61034923,19.88,,,,
2013-06-21,,,,4570.69,57767272,19.82,,,,
2013-06-24,,,,4504.29,56440865,19.48,,,,
2013-06-25,,,,4484.8,53427316,19.4,,,,
2013-06-26,,,,4493.15,55812177,19.43,,,,
2013-06-27,,,,4549.68,87400191,19.68,,,,
2013-06-28,,,,4661.32,105974421,20.2,,,,
2013-07-01,,,,4705.93,51781716,20.4,,,,
2013-07-02,,,,4689.67,42284964,20.33,,,,
2013-07-03,,,,4650.68,40223594,20.16,,,,
2013-07-04,,,,4683.08,42173783,20.3,,,,
2013-07-05,,,,4684.12,34012624,20.3,,,,
2013-07-08,,,,4649.53,38881715,18.45,,,,
2013-07-09,,,,4682.52,38717753,18.58,,,,
2013-07-10,,,,4675.53,40214438,18.56,,,,
2013-07-11,,,,4728.04,41622192,18.76,,,,
2013-07-12,,,,4737.58,45011809,18.8,,,,
2013-07-15,,,,4760.37,34206014,18.93,,,,
2013-07-16,,,,4748.38,40830109,18.88,,,,
2013-07-17,,,,4764.76,85532326,18.95,,,,
2013-07-18,,,,4794.21,66399789,19.04,,,,
2013-07-19,,,,4784.56,58932167,19,,,,
2013-07-22,,,,4775.75,35079952,18.98,,,,
2013-07-23,,,,4781.9,41630013,18.99,,,,
2013-07-24,,,,4741.75,48563415,18.78,,,,
2013-07-25,,,,4696.69,69145371,18.65,,,,
2013-07-26,,,,4687.9,55776691,18.58,,,,
2013-07-29,,,,4655.86,40762713,18.46,,,,
2013-07-30,,,,4587.67,40626601,18.21,,,,
2013-07-31,,,,4574.13,81890495,18.2,,,,
2013-08-01,,,,4555.07,55681549,18.14,,,,
2013-08-02,,,,4527.07,70364074,18.03,,,,
2013-08-05,,,,4539.16,52915109,18.15,,,,
2013-08-06,,,,4442.7,62232330,17.76,,,,
2013-08-07,,,,4426.79,65118844,17.69,,,,
2013-08-08,,,,4458.05,63917553,17.82,,,,
2013-08-12,,,,4493.5,63586610,17.98,,,,
2013-08-13,,,,4539.57,56600129,18.14,,,,
2013-08-14,,,,4556.88,52430046,18.21,,,,
