Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-02-17,nan,nan,nan,16500.43,8600534.0,31.61,,,,
2026-02-18,nan,nan,nan,16580.1,6781673.0,31.76,,,,
2026-02-19,nan,nan,nan,16247.0,8623365.0,31.12,,,,
2026-02-20,nan,nan,nan,16211.04,6520786.0,31.05,,,,
2026-02-23,nan,nan,nan,16384.76,6812236.0,31.38,,,,
2026-02-24,nan,nan,nan,16313.85,6686024.0,31.25,,,,
2026-02-25,nan,nan,nan,16355.79,5330359.0,31.33,,,,
2026-02-26,nan,nan,nan,16322.57,14253709.0,31.27,,,,
2026-02-27,nan,nan,nan,15992.6,16807100.0,30.63,,,,
2026-03-02,nan,nan,nan,15769.54,8960390.0,30.21,,,,
2026-03-04,nan,nan,nan,15331.35,7884505.0,29.37,,,,
2026-03-05,nan,nan,nan,15443.98,7713694.0,29.58,,,,
2026-03-06,nan,nan,nan,15192.87,6584526.0,29.1,,,,
