Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2015-11-09,,,,1442.14,,,,,,
2015-11-10,,,,1445.42,,,,,,
2015-11-11,,,,1445.73,,,,,,
2015-11-13,,,,1449.11,,,,,,
2015-11-16,,,,1450.09,,,,,,
2015-11-17,,,,1448.77,,,,,,
2015-11-18,,,,1448.14,,,,,,
2015-11-19,,,,1448.82,,,,,,
2015-11-20,,,,1446.49,,,,,,
2015-11-23,,,,1445.27,,,,,,
2015-11-24,,,,1446.82,,,,,,
2015-11-26,,,,1446.01,,,,,,
2015-11-27,,,,1442.83,,,,,,
2015-11-30,,,,1442.25,,,,,,
2015-12-02,,,,1446.3,,,,,,
2015-12-03,,,,1449.5,,,,,,
2015-12-04,,,,1445.29,,,,,,
2015-12-07,,,,1446.35,,,,,,
2015-12-08,,,,1443.75,,,,,,
2015-12-09,,,,1445.21,,,,,,
2015-12-10,,,,1445.27,,,,,,
2015-12-11,,,,1446.39,,,,,,
2015-12-14,,,,1444.18,,,,,,
2015-12-15,,,,1446.14,,,,,,
2015-12-16,,,,1450.85,,,,,,
2015-12-17,,,,1452.91,,,,,,
2015-12-18,,,,1451.51,,,,,,
2015-12-21,,,,1448.71,,,,,,
2015-12-22,,,,1449.9,,,,,,
2015-12-23,,,,1451.13,,,,,,
2015-12-24,,,,1451.44,,,,,,
2015-12-28,,,,1452.36,,,,,,
2015-12-29,,,,1452.57,,,,,,
2015-12-30,,,,1453.9,,,,,,
2015-12-31,,,,1453.59,,,,,,
2016-01-01,,,,1456.51,,,,,,
2016-01-04,,,,1457.8,,,,,,
2016-01-05,,,,1457.82,,,,,,
2016-01-06,,,,1459.03,,,,,,
2016-01-07,,,,1460.11,,,,,,
2016-01-08,,,,1460.54,,,,,,
2016-01-11,,,,1459.9,,,,,,
2016-01-12,,,,1457.89,,,,,,
2016-01-13,,,,1460.32,,,,,,
2016-01-14,,,,1459.1,,,,,,
2016-01-15,,,,1457.23,,,,,,
2016-01-18,,,,1457.24,,,,,,
2016-01-19,,,,1458.3,,,,,,
2016-01-20,,,,1461.34,,,,,,
2016-01-21,,,,1463.11,,,,,,
2016-01-22,,,,1460.69,,,,,,
2016-01-25,,,,1459.1,,,,,,
2016-01-27,,,,1461.78,,,,,,
2016-01-28,,,,1461.1,,,,,,
2016-01-29,,,,1463.37,,,,,,
2016-02-01,,,,1463.6,,,,,,
2016-02-02,,,,1458.44,,,,,,
2016-02-03,,,,1458.06,,,,,,
2016-02-04,,,,1459.92,,,,,,
2016-02-05,,,,1462.22,,,,,,
2016-02-08,,,,1461.62,,,,,,
2016-02-09,,,,1461.06,,,,,,
2016-02-10,,,,1462.54,,,,,,
2016-02-11,,,,1462.35,,,,,,
2016-02-12,,,,1461.42,,,,,,
2016-02-15,,,,1459.42,,,,,,
2016-02-16,,,,1455.4,,,,,,
2016-02-17,,,,1453.53,,,,,,
2016-02-18,,,,1456.96,,,,,,
2016-02-19,,,,1457.28,,,,,,
2016-02-22,,,,1453.83,,,,,,
2016-02-23,,,,1450.41,,,,,,
2016-02-24,,,,1448.23,,,,,,
2016-02-25,,,,1442.97,,,,,,
2016-02-26,,,,1447.31,,,,,,
2016-02-29,,,,1467.84,,,,,,
2016-03-01,,,,1470.09,,,,,,
2016-03-02,,,,1468.64,,,,,,
2016-03-03,,,,1466.56,,,,,,
2016-03-04,,,,1467.86,,,,,,
2016-03-08,,,,1468.93,,,,,,
2016-03-09,,,,1469.61,,,,,,
2016-03-10,,,,1470.76,,,,,,
2016-03-11,,,,1471.23,,,,,,
2016-03-14,,,,1476.04,,,,,,
2016-03-15,,,,1478.0,,,,,,
2016-03-16,,,,1480.06,,,,,,
2016-03-17,,,,1486.46,,,,,,
2016-03-18,,,,1485.91,,,,,,
2016-03-21,,,,1489.37,,,,,,
2016-03-22,,,,1489.76,,,,,,
2016-03-23,,,,1488.84,,,,,,
2016-03-28,,,,1492.32,,,,,,
2016-03-29,,,,1490.51,,,,,,
2016-03-30,,,,1491.92,,,,,,
2016-03-31,,,,1495.88,,,,,,
2016-04-01,,,,1496.19,,,,,,
2016-04-04,1497.14,1500.98,1497.14,1500.98,,,,,,
2016-04-05,1501.30,1504.16,1497.95,1497.95,,,,,,
2016-04-06,1498.27,1499.92,1497.78,1499.92,,,,,,
2016-04-07,1500.23,1503.22,1500.15,1502.42,,,,,,
2016-04-08,1503.68,1503.68,1502.73,1502.73,,,,,,
2016-04-11,1503.68,1507.37,1503.48,1507.37,,,,,,
2016-04-12,1507.68,1508.73,1507.29,1507.82,,,,,,
2016-04-13,1508.13,1508.99,1505.01,1505.01,,,,,,
2016-04-18,1506.60,1508.35,1506.40,1508.12,,,,,,
2016-04-20,1508.75,1509.28,1506.98,1507.48,,,,,,
2016-04-21,1507.79,1507.79,1504.24,1504.24,,,,,,
2016-04-22,1504.56,1507.02,1504.20,1506.63,,,,,,
2016-04-25,1507.58,1508.61,1505.82,1505.82,,,,,,
2016-04-26,1506.14,1506.63,1504.33,1506.45,,,,,,
2016-04-27,1506.77,1509.12,1506.77,1507.22,,,,,,
2016-04-28,1507.54,1509.17,1507.54,1508.43,,,,,,
2016-04-29,1508.74,1510.79,1507.02,1510.54,,,,,,
2016-05-02,1511.49,1512.48,1510.96,1511.75,,,,,,
2016-05-03,1512.06,1512.61,1510.77,1510.77,,,,,,
2016-05-04,1511.08,1511.91,1511.04,1511.42,,,,,,
2016-05-05,1511.74,1512.85,1511.50,1511.54,,,,,,
2016-05-06,1511.85,1512.74,1511.56,1512.32,,,,,,
2016-05-09,1513.27,1514.66,1513.27,1514.28,,,,,,
2016-05-10,1514.59,1514.99,1514.03,1514.47,,,,,,
2016-05-11,1514.78,1514.89,1514.25,1514.73,,,,,,
2016-05-12,1515.04,1515.91,1514.87,1515.69,,,,,,
2016-05-13,1516.01,1516.01,1513.21,1514.34,,,,,,
2016-05-16,1515.29,1515.29,1514.35,1514.98,,,,,,
2016-05-17,1515.29,1515.38,1514.63,1515.05,,,,,,
2016-05-18,1515.36,1515.36,1513.36,1513.36,,,,,,
2016-05-19,1513.68,1514.40,1512.10,1514.4,,,,,,
2016-05-20,1514.72,1515.01,1513.56,1514.03,,,,,,
2016-05-23,1514.97,1515.67,1514.66,1515.67,,,,,,
2016-05-24,1506.84,1515.83,1506.31,1515.83,,,,,,
2016-05-25,1512.48,1516.14,1512.28,1516.14,,,,,,
2016-05-26,1529.43,1529.48,1515.71,1515.71,,,,,,
2016-05-27,1516.02,1516.59,1515.59,1515.61,,,,,,
2016-05-30,1516.57,1517.81,1516.57,1517.25,,,,,,
2016-05-31,1517.24,1517.33,1516.87,1517.22,,,,,,
2016-06-01,1517.54,1517.78,1515.76,1515.76,,,,,,
2016-06-02,1516.07,1516.91,1515.58,1516.54,,,,,,
2016-06-03,1516.86,1517.04,1516.46,1516.97,,,,,,
2016-06-06,1517.93,1519.91,1517.93,1519.91,,,,,,
2016-06-07,1520.22,1520.32,1518.23,1518.4,,,,,,
2016-06-08,1518.71,1518.77,1517.96,1518.16,,,,,,
2016-06-09,1518.47,1518.74,1518.11,1518.65,,,,,,
2016-06-10,1518.97,1519.02,1518.16,1518.34,,,,,,
2016-06-13,1519.29,1519.31,1516.24,1516.49,,,,,,
2016-06-14,1516.81,1517.58,1515.47,1517.58,,,,,,
2016-06-15,1517.89,1518.38,1517.59,1518.08,,,,,,
2016-06-16,1518.40,1519.53,1518.40,1519.3,,,,,,
2016-06-17,1519.61,1520.14,1519.46,1519.9,,,,,,
2016-06-21,1521.39,1523.41,1521.04,1521.86,,,,,,
2016-06-22,1522.17,1524.32,1522.16,1524.32,,,,,,
2016-06-23,1524.63,1524.99,1524.10,1524.87,,,,,,
2016-06-24,1525.18,1526.11,1522.64,1525.77,,,,,,
2016-06-27,1526.72,1529.98,1526.72,1529.33,,,,,,
2016-06-28,1529.65,1531.36,1529.65,1530.83,,,,,,
2016-06-29,1531.15,1532.54,1530.68,1532.41,,,,,,
2016-06-30,1532.73,1534.57,1532.24,1532.86,,,,,,
2016-07-01,1534.13,1537.22,1533.18,1535.76,,,,,,
2016-07-04,1536.72,1536.90,1535.99,1536.58,,,,,,
2016-07-05,1536.90,1540.77,1536.82,1540.77,,,,,,
2016-07-07,1541.41,1544.28,1541.41,1542.8,,,,,,
2016-07-11,1529.53,1544.84,1529.08,1544.84,,,,,,
2016-07-12,1561.91,1569.72,1550.17,1550.17,,,,,,
2016-07-13,1550.49,1555.62,1550.49,1555.56,,,,,,
