Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2017-07-13,,,,7360.84,43438107,25.94,,,,
2017-07-14,,,,7332.24,38440435,25.8,,,,
2017-07-17,,,,7348.44,49567782,25.85,,,,
2017-07-18,,,,7328.68,178359090,25.83,,,,
2017-07-19,,,,7377.57,74448522,26,,,,
2017-07-20,,,,7335.63,38237361,25.86,,,,
2017-07-21,,,,7378.64,53813234,26.01,,,,
2017-07-24,,,,7415.63,48749425,26.14,,,,
2017-07-25,,,,7401.62,40250208,26.09,,,,
2017-07-26,,,,7399.3,34833598,26.08,,,,
2017-07-27,,,,7392.12,70692098,26.09,,,,
2017-07-28,,,,7405.98,49001519,26.14,,,,
2017-07-31,,,,7422.05,52981690,26.19,,,,
2017-08-01,,,,7421.63,59896223,26.18,,,,
2017-08-02,,,,7386.89,35600979,26,,,,
2017-08-03,,,,7398.09,55387829,26.28,,,,
2017-08-04,,,,7459.75,49915725,26.51,,,,
2017-08-07,,,,7483.01,37268664,26.61,,,,
2017-08-08,,,,7420.31,39030508,26.39,,,,
2017-08-09,,,,7354.43,32793455,26.13,,,,
2017-08-10,,,,7289.04,41006749,25.9,,,,
2017-08-11,,,,7249.42,41872143,25.77,,,,
2017-08-14,,,,7314.89,26108874,26,,,,
2017-08-16,,,,7401.05,47292702,26.31,,,,
2017-08-17,,,,7382.81,47198874,26.24,,,,
2017-08-18,,,,7371.83,121672627,26.39,,,,
2017-08-21,,,,7307.13,79437633,26.23,,,,
2017-08-22,,,,7296.78,61460983,26.43,,,,
2017-08-23,,,,7315.59,57032350,26.5,,,,
2017-08-24,,,,7334.56,56126599,26.57,,,,
2017-08-28,,,,7395.21,53800655,26.79,,,,
2017-08-29,,,,7339.91,33757857,26.59,,,,
2017-08-30,,,,7385.82,37459304,26.75,,,,
2017-08-31,,,,7422.68,64354991,26.89,,,,
2017-09-01,,,,7459.95,32768442,27.48,,,,
2017-09-04,,,,7414.56,36208074,27.31,,,,
2017-09-05,,,,7437.06,32769759,27.43,,,,
2017-09-06,,,,7416.16,37171818,27.35,,,,
2017-09-07,,,,7442.44,42655145,27.45,,,,
2017-09-08,,,,7438.49,36443042,27.44,,,,
2017-09-11,,,,7483.28,42502251,27.6,,,,
2017-09-12,,,,7520.6,48067197,27.74,,,,
2017-09-13,,,,7501.67,54150052,27.67,,,,
2017-09-14,,,,7503.08,42384804,27.67,,,,
2017-09-15,,,,7523.96,49433051,27.75,,,,
2017-09-18,,,,7582.91,31079403,27.97,,,,
2017-09-19,,,,7587.04,53751743,27.98,,,,
2017-09-20,,,,7568.81,29008147,27.92,,,,
2017-09-21,,,,7562.89,38745187,27.89,,,,
2017-09-22,,,,7462.76,46950699,27.53,,,,
2017-09-25,,,,7398.33,47873532,27.29,,,,
2017-09-26,,,,7377.58,38143387,27.21,,,,
2017-09-27,,,,7279.81,44708715,26.85,,,,
2017-09-28,,,,7289.76,76702375,26.89,,,,
2017-09-29,,,,7308.02,37270315,26.91,,,,
2017-10-03,,,,7343.59,32999856,27.04,,,,
2017-10-04,,,,7372.36,34037124,27.14,,,,
2017-10-05,,,,7363.16,27895832,27.11,,,,
2017-10-06,,,,7411.12,30267307,27.29,,,,
