Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2012-02-21,3380.95,3444.35,3377.55,3398.45,61269074,13.3,,,,
2012-02-22,3411.45,3431.1,3236.4,3248.4,70260601,12.71,,,,
2012-02-23,3246.15,3256,3180.9,3211.7,85201436,12.57,,,,
2012-02-24,3225.8,3269.65,3211,3247.1,71368850,12.71,,,,
2012-02-27,3266.8,3266.8,3071.15,3083.2,81695984,12.07,,,,
2012-02-28,3098.95,3198.6,3098.95,3189.4,54046772,12.48,,,,
2012-02-29,3224.4,3261.25,3170.3,3236.65,52124271,12.67,,,,
2012-03-01,3222.85,3235.5,3175.3,3205.7,44156235,12.55,,,,
2012-03-02,3228.35,3257.25,3194.9,3210.15,40608480,12.57,,,,
2012-03-03,3209.45,3219.9,3207.8,3211.5,6929154,12.57,,,,
2012-03-05,3192.45,3192.75,3102.45,3107.75,29293035,12.16,,,,
2012-03-06,3093.9,3159.65,2968.1,2981.1,60721202,11.67,,,,
2012-03-07,2966.95,2986.9,2902.65,2939.15,61410707,11.5,,,,
2012-03-09,2988.9,3099.05,2988.9,3090.5,51423753,12.1,,,,
2012-03-12,3132.75,3144.6,3074.8,3121.95,37956847,12.25,,,,
2012-03-13,3144.4,3236.35,3144.4,3213.95,44786397,12.61,,,,
2012-03-14,3257.6,3270.75,3205.05,3212.1,40489512,12.61,,,,
2012-03-15,3199.9,3199.9,3145,3170.85,34003869,12.44,,,,
2012-03-16,3174.3,3213.7,3095.3,3106.45,39726876,12.19,,,,
2012-03-19,3102.9,3141.9,3066.95,3082.55,31731476,12.1,,,,
2012-03-20,3079.15,3123.75,3063.65,3083.75,37305132,12.1,,,,
2012-03-21,3077.4,3153.15,3048.35,3141.95,46992323,12.33,,,,
2012-03-22,3135.2,3143.1,3024.65,3033.95,56219941,11.91,,,,
2012-03-23,3038.2,3072.9,2984.95,3018.4,42219930,11.85,,,,
2012-03-26,3022.05,3034.35,2933.1,2954.25,37370356,11.59,,,,
2012-03-27,2996.95,3011.1,2954.9,2996.35,47041642,11.76,,,,
2012-03-28,2989,2989,2950.5,2967.15,36042248,11.65,,,,
2012-03-29,2937.9,2990.7,2926.25,2974.25,54531534,11.67,,,,
2012-03-30,2983.65,3063.7,2983.65,3054.75,44572010,11.99,,,,
2012-04-02,3047.25,3073.7,3033.95,3042.25,28940027,11.94,,,,
2012-04-03,3064.45,3107.05,3064.45,3092.15,35548396,12.14,,,,
2012-04-04,3064.5,3077.7,3042.1,3059.85,27335137,12.01,,,,
2012-04-09,3035.2,3035.2,2944.5,2954.25,26856487,11.59,,,,
2012-04-10,2964.4,2964.4,2906.2,2926.65,33602793,11.49,,,,
2012-04-11,2899.8,2925.65,2872.35,2886.4,39133685,11.33,,,,
2012-04-12,2912.4,2966.6,2908.3,2959.75,36827475,11.62,,,,
2012-04-13,2984.7,3005.25,2935.05,2945.55,37907842,11.56,,,,
2012-04-16,2924.55,2959.3,2916,2952.8,21542601,11.59,,,,
2012-04-17,2972.7,3014.25,2962.7,3010.35,30828727,11.81,,,,
2012-04-18,3028.5,3064.2,3028.5,3038.6,31317248,11.93,,,,
2012-04-19,3048.55,3069,3022,3060.4,25540315,12.01,,,,
2012-04-20,3044.7,3077,3002.35,3033.2,31830803,11.9,,,,
2012-04-23,3019.15,3045.85,2926.3,2941.0,35202093,11.54,,,,
2012-04-24,2948.3,2972.2,2920.65,2962.45,30309196,11.63,,,,
2012-04-25,2967.4,2994.65,2919.2,2949.85,27121875,11.58,,,,
2012-04-26,2965.9,2982.1,2939.1,2947.95,37091438,11.57,,,,
2012-04-27,2950.8,2972.45,2892.75,2922.8,24313639,11.54,,,,
2012-04-28,2932.95,2949.3,2926.95,2943.15,1670144,11.62,,,,
2012-04-30,2941.85,2981.55,2935.65,2970.25,23671892,11.73,,,,
2012-05-02,2974.8,2998.55,2947.75,2957.0,24040611,11.67,,,,
2012-05-03,2941.65,2945.65,2888.8,2902.15,22869481,11.46,,,,
2012-05-04,2890.65,2891.75,2813.8,2828.5,33740157,11.17,,,,
2012-05-07,2788.35,2881.15,2762.2,2871.8,32701253,11.34,,,,
2012-05-08,2880.2,2894.05,2807.9,2825.2,36423175,11.15,,,,
2012-05-09,2798.05,2820.4,2756.35,2767.5,38767874,10.87,,,,
2012-05-10,2769.15,2809.95,2728.3,2733.55,26350863,10.74,,,,
2012-05-11,2714.8,2742.85,2682.95,2700.9,31771873,10.65,,,,
2012-05-14,2702.55,2735.3,2653.75,2686.6,27591676,10.93,,,,
2012-05-15,2664.55,2748.1,2664.55,2741.2,33644316,11.14,,,,
2012-05-16,2695.7,2698.05,2658.35,2665.35,38224774,10.83,,,,
2012-05-17,2676,2714,2654.85,2675.8,35889074,10.87,,,,
2012-05-18,2630.1,2694.35,2616.4,2687.25,38290981,10.92,,,,
2012-05-21,2674.9,2723.8,2674.9,2704.85,36752122,10.99,,,,
2012-05-22,2728.4,2742.9,2644.6,2654.5,31639148,10.78,,,,
2012-05-23,2641,2653.45,2616.1,2630.95,28677135,10.69,,,,
2012-05-24,2644.95,2675.65,2610.9,2667.75,29470395,10.84,,,,
2012-05-25,2656.15,2704.7,2652.15,2690.55,28958305,10.93,,,,
2012-05-28,2690.6,2722.6,2690.6,2716.7,22236465,11.04,,,,
2012-05-29,2731.3,2752.75,2718.15,2731.6,35790709,11.25,,,,
2012-05-30,2713.6,2732.1,2699.8,2706.1,25585605,11.25,,,,
2012-05-31,2688.25,2714.85,2687.5,2698.55,74641195,11.21,,,,
2012-06-01,2689,2701.3,2644.8,2654.65,29369328,11,,,,
2012-06-04,2630.8,2642.85,2594.6,2635.5,28400831,10.92,,,,
2012-06-05,2649.15,2677.2,2620.4,2626.8,27275555,10.89,,,,
2012-06-06,2646.1,2708.85,2646.1,2705.65,30981242,11.21,,,,
2012-06-07,2732.2,2748.35,2715.75,2739.65,32928320,11.35,,,,
2012-06-08,2749.75,2762.1,2714.65,2752.05,33183802,11.4,,,,
2012-06-11,2782.6,2809.8,2734.1,2749.6,30416511,11.39,,,,
2012-06-12,2729.15,2788.65,2725.25,2780.25,31439975,11.52,,,,
2012-06-13,2785.75,2796.55,2761.9,2770.05,26456434,11.48,,,,
2012-06-14,2767.6,2783,2731.05,2737.4,25165907,11.34,,,,
2012-06-15,2751.1,2781.05,2750.35,2775.85,37833781,11.5,,,,
2012-06-18,2799.3,2822.85,2736.4,2750.7,41379187,11.4,,,,
2012-06-19,2745.15,2770.85,2719.85,2748.3,41254367,11.39,,,,
2012-06-20,2767.2,2788.85,2745.25,2778.25,45349450,11.51,,,,
2012-06-21,2762.5,2805.05,2754.9,2798.85,26232679,11.59,,,,
2012-06-22,2771.25,2781.8,2734.4,2755.9,29863257,11.42,,,,
2012-06-25,2766.85,2792.45,2726.45,2736.05,31745147,11.33,,,,
2012-06-26,2728.25,2740.55,2709.8,2726.95,25994978,11.3,,,,
2012-06-27,2743.35,2777.65,2741.75,2772.4,26581734,11.49,,,,
2012-06-28,2781.15,2791.05,2760.6,2776.5,32929596,11.5,,,,
2012-06-29,2805,2875.1,2805,2870.35,35735434,11.89,,,,
2012-07-02,2882.8,2911.15,2856.5,2882.9,27035074,11.94,,,,
2012-07-03,2887.75,2917.05,2879.9,2905.8,31551086,12.04,,,,
2012-07-04,2916.35,2978.9,2916.35,2965.6,51982185,12.29,,,,
2012-07-05,2969.45,2980.85,2948.5,2956.15,28691985,12.25,,,,
2012-07-06,2951,2951,2907.45,2924.95,24387160,12.12,,,,
2012-07-09,2897.7,2900.9,2862.3,2882.35,21612519,11.94,,,,
2012-07-10,2885.9,2930.7,2885.9,2926.4,29404290,12.12,,,,
2012-07-11,2911.15,2935.05,2893.25,2898.0,24950321,12.01,,,,
2012-07-12,2883.2,2889,2859.65,2864.6,27588488,11.87,,,,
2012-07-13,2873.15,2886.95,2828.3,2831.75,24889039,11.73,,,,
2012-07-16,2820.2,2825.3,2765.55,2770.15,24115248,11.48,,,,
2012-07-17,2782.05,2799.05,2760.35,2767.4,23489082,11.46,,,,
2012-07-18,2769.05,2816.15,2767.45,2808.4,24270433,11.63,,,,
2012-07-19,2833.55,2845.25,2825.75,2832.35,18056645,11.73,,,,
2012-07-20,2822.35,2848.45,2811.1,2834.4,18101422,11.74,,,,
2012-07-23,2809.4,2809.4,2734.15,2740.5,20831628,11.35,,,,
2012-07-24,2739.55,2758.1,2731.9,2745.25,21756089,11.37,,,,
2012-07-25,2725.5,2726.45,2675.25,2687.7,34870929,11.13,,,,
2012-07-26,2699.65,2702,2638,2651.9,47945471,11.39,,,,
2012-07-27,2696.3,2739.45,2691.3,2708.2,26862259,11.93,,,,
2012-07-30,2727.4,2763.9,2720.3,2760.25,18676782,12.16,,,,
2012-07-31,2766.6,2791.3,2719.9,2783.15,27114343,12.29,,,,
2012-08-01,2777.9,2793.7,2751.1,2762.8,20807056,12.2,,,,
2012-08-02,2755.9,2763.55,2740.2,2757.25,19592829,12.18,,,,
2012-08-03,2735.05,2735.05,2682.1,2714.45,22741108,11.99,,,,
2012-08-06,2745,2767.45,2735.65,2743.8,18716540,12.14,,,,
2012-08-07,2746.45,2771.9,2740.85,2759.15,17982282,12.21,,,,
2012-08-08,2767.85,2811.4,2767.85,2779.7,30703466,12.3,,,,
