Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2012-02-21,4844.55,4884.55,4831.1,4841.9,5895794,31.98,,,,
2012-02-22,4854.85,4874.25,4793.55,4804.05,4650312,31.6,,,,
2012-02-23,4805.6,4837.1,4777.95,4794.7,7336947,31.54,,,,
2012-02-24,4803.65,4832.15,4764.6,4781.1,3782755,31.45,,,,
2012-02-27,4792.4,4798.35,4763.95,4771.3,4806625,31.39,,,,
2012-02-28,4772.25,4828.85,4772.25,4815.35,3738760,46.78,,,,
2012-02-29,4828.6,4884.6,4789.2,4811.7,4810435,46.75,,,,
2012-03-01,4817.45,4848.6,4803.05,4827.25,3720754,46.9,,,,
2012-03-02,4849.25,4938,4829.65,4873.45,6904347,47.35,,,,
2012-03-03,4876.2,4885.8,4860.85,4875.25,379156,47.36,,,,
2012-03-05,4868.9,4879.65,4829.9,4835.75,2911990,46.98,,,,
2012-03-06,4838.95,4900.05,4808.8,4823.0,5140169,46.86,,,,
2012-03-07,4817.6,4851.9,4809.85,4846.4,4560715,47.08,,,,
2012-03-09,4876.4,4922.3,4873.35,4889.35,5251786,47.5,,,,
2012-03-12,4921.35,4922.65,4867.35,4872.65,6285620,47.34,,,,
2012-03-13,4876.5,4913.55,4876.5,4902.35,10213952,47.63,,,,
2012-03-14,4926.45,4959.45,4902,4911.4,9220980,47.72,,,,
2012-03-15,4918.25,4920.2,4881.1,4893.7,4854737,47.54,,,,
2012-03-16,4901.35,4944.15,4786.65,4805.1,6907247,46.68,,,,
2012-03-19,4810.8,4827.65,4773.9,4810.35,4345763,46.73,,,,
2012-03-20,4822.5,4874.4,4814.5,4865.8,4193300,47.27,,,,
2012-03-21,4865.5,4915.9,4858.45,4909.45,5842658,47.7,,,,
2012-03-22,4922.95,4929.85,4825.3,4845.5,4905486,47.08,,,,
2012-03-23,4851.85,4895.2,4829.6,4878.7,3843756,47.4,,,,
