Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2022-08-04,,,,7727.55,396878175,10.36,,,,
2022-08-05,,,,7778.62,292425872,10.42,,,,
2022-08-08,,,,7772.79,272535552,10.28,,,,
2022-08-10,,,,7756.31,290309207,10.26,,,,
2022-08-11,,,,7816.55,274121309,10.16,,,,
2022-08-12,,,,7818.83,213031103,10.13,,,,
2022-08-16,,,,7902.63,290333306,10.24,,,,
2022-08-17,,,,7963.31,398914980,10.31,,,,
2022-08-18,,,,7965.17,272433890,10.31,,,,
2022-08-19,,,,7827.09,350910805,10.14,,,,
2022-08-22,,,,7675.34,190963968,9.94,,,,
2022-08-23,,,,7811.94,297848592,10.12,,,,
2022-08-24,,,,7927.32,366598719,10.27,,,,
2022-08-25,,,,7998.44,512646181,10.36,,,,
2022-08-26,,,,7995.51,314254083,10.35,,,,
2022-08-29,,,,7903.12,292778160,10.23,,,,
2022-08-30,,,,8039.46,254385116,10.47,,,,
2022-09-01,,,,8042.26,219143123,10.47,,,,
2022-09-02,,,,8002.14,173732207,10.42,,,,
2022-09-05,,,,8104.69,356005763,10.55,,,,
2022-09-06,,,,8127.95,290478461,10.58,,,,
2022-09-07,,,,8130.31,320839486,10.58,,,,
2022-09-08,,,,8200.48,420984128,10.68,,,,
2022-09-09,,,,8189.29,361976122,10.66,,,,
2022-09-12,,,,8236.37,208148029,10.72,,,,
2022-09-13,,,,8264.96,256679809,10.76,,,,
2022-09-14,,,,8289.82,303539655,10.79,,,,
2022-09-15,,,,8305.81,294103169,10.81,,,,
2022-09-16,,,,8107.13,341355572,10.55,,,,
2022-09-19,,,,8068.63,220789812,10.5,,,,
2022-09-20,,,,8132.15,204549983,10.59,,,,
2022-09-21,,,,8077.34,301087434,10.51,,,,
2022-09-22,,,,8064.17,231665744,10.5,,,,
2022-09-23,,,,7778.15,298172735,10.13,,,,
2022-09-26,,,,7496.42,299932932,9.76,,,,
2022-09-27,,,,7501.77,223165186,9.77,,,,
2022-09-28,,,,7414.05,211001405,9.65,,,,
2022-09-29,,,,7493.46,198703302,9.75,,,,
2022-09-30,,,,7668.42,348656012,10.1,,,,
2022-10-03,,,,7523.19,243306318,9.91,,,,
2022-10-04,,,,7756.55,420365084,10.22,,,,
2022-10-06,,,,7818.91,357223011,10.3,,,,
2022-10-07,,,,7815.15,244752697,10.3,,,,
2022-10-10,,,,7756.16,250131781,10.22,,,,
2022-10-11,,,,7667.2,223314658,10.1,,,,
2022-10-12,,,,7792.91,301709896,10.27,,,,
2022-10-13,,,,7712.87,206376709,10.16,,,,
2022-10-14,,,,7757.12,271887561,10.22,,,,
2022-10-17,,,,7840.93,293755277,10.33,,,,
2022-10-18,,,,7953.25,318288417,10.41,,,,
2022-10-19,,,,7971.61,297430813,10.43,,,,
2022-10-20,,,,7935.82,321310062,10.37,,,,
2022-10-21,,,,7889.55,392979746,10.31,,,,
2022-10-24,,,,7941.2,125410175,10.38,,,,
2022-10-25,,,,7933.68,441065301,10.01,,,,
2022-10-27,,,,8017.04,440829931,10.12,,,,
2022-10-28,,,,7992.69,343490117,10.08,,,,
2022-10-31,,,,8013.03,260442017,10.1,,,,
2022-11-01,,,,8007.57,395467505,10.09,,,,
2022-11-02,,,,7967.8,275031568,10.08,,,,
2022-11-03,,,,8081.43,466893258,10.22,,,,
2022-11-04,,,,8103.7,302209763,10.34,,,,
2022-11-07,,,,8207.34,377752998,10.42,,,,
2022-11-09,,,,8257.74,576210593,10.49,,,,
2022-11-10,,,,8160.37,319781770,10.34,,,,
2022-11-11,,,,8209.69,395974467,10.41,,,,
2022-11-14,,,,8222.72,402324170,10.4,,,,
2022-11-15,,,,8222.18,244967503,10.39,,,,
