Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2018-10-24,,,,4086.79,286143882,33.12,,,,
2018-10-25,,,,4036.56,430787895,32.71,,,,
2018-10-26,,,,4023.1,294450467,32.6,,,,
2018-10-29,,,,4168.04,380765808,33.77,,,,
2018-10-30,,,,4157.33,451305552,33.69,,,,
2018-10-31,,,,4191.14,364881791,33.91,,,,
2018-11-01,,,,4232.94,436413696,34.25,,,,
2018-11-02,,,,4309.1,582717111,34.86,,,,
2018-11-05,,,,4283.46,338088641,34.66,,,,
2018-11-06,,,,4283.79,294440365,34.89,,,,
2018-11-07,,,,4317.33,40174176,35.13,,,,
2018-11-09,,,,4371.93,328570141,36.27,,,,
2018-11-12,,,,4279.45,299008285,35.51,,,,
2018-11-13,,,,4307.35,366370937,35.74,,,,
2018-11-14,,,,4339.28,362551577,36,,,,
2018-11-15,,,,4376.24,274765005,36.27,,,,
2018-11-16,,,,4333.03,395032257,35.95,,,,
2018-11-19,,,,4358.96,357824983,33.53,,,,
2018-11-20,,,,4279.96,340074384,16.99,,,,
2018-11-21,,,,4294.28,290515021,17.3,,,,
2018-11-22,,,,4231.86,274054790,20,,,,
2018-11-26,,,,4216.93,277033946,19.56,,,,
2018-11-27,,,,4232.93,299232694,19.63,,,,
2018-11-28,,,,4137.11,329826295,19.18,,,,
2018-11-29,,,,4149.28,394080407,19.24,,,,
2018-11-30,,,,4111.16,497775120,19.06,,,,
2018-12-03,,,,4197.63,551388414,18.59,,,,
2018-12-04,,,,4227.89,546505992,18.73,,,,
2018-12-05,,,,4122.12,417332016,18.26,,,,
2018-12-06,,,,4057.24,433250858,17.98,,,,
2018-12-07,,,,4050.67,415554335,17.95,,,,
2018-12-10,,,,3981.57,395190115,17.64,,,,
2018-12-11,,,,4015.36,413193481,17.79,,,,
2018-12-12,,,,4101.48,398845298,17.68,,,,
2018-12-13,,,,4117.57,341231787,17.75,,,,
2018-12-14,,,,4165.49,458033556,17.96,,,,
2018-12-17,,,,4200.65,304834570,18.11,,,,
2018-12-18,,,,4254.11,346306111,18.34,,,,
2018-12-19,,,,4295.14,470901400,18.52,,,,
2018-12-20,,,,4317.33,418311140,18.61,,,,
2018-12-21,,,,4289.05,403862302,18.49,,,,
2018-12-24,,,,4254.4,339299873,18.34,,,,
2018-12-26,,,,4262.75,351478469,18.38,,,,
2018-12-27,,,,4273.79,510953192,18.43,,,,
2018-12-28,,,,4337.44,296164741,14.11,,,,
2018-12-31,,,,4358.52,214217540,14.18,,,,
2019-01-01,,,,4367.24,161771623,14.21,,,,
2019-01-02,,,,4283.16,297868767,13.93,,,,
2019-01-03,,,,4223.38,260221030,13.74,,,,
2019-01-04,,,,4277.9,289466513,13.92,,,,
2019-01-07,,,,4279.87,251553717,13.92,,,,
2019-01-08,,,,4305.01,240928172,14,,,,
2019-01-09,,,,4257.21,256856011,13.85,,,,
2019-01-10,,,,4251.64,233296457,13.83,,,,
2019-01-11,,,,4247.1,209265817,13.82,,,,
2019-01-14,,,,4237.15,204553933,13.78,,,,
2019-01-15,,,,4296.1,185736591,13.98,,,,
2019-01-16,,,,4306.66,219715618,14.01,,,,
2019-01-17,,,,4309.22,200589038,14.02,,,,
2019-01-18,,,,4276.01,171778009,13.91,,,,
2019-01-21,,,,4217.34,252138399,13.62,,,,
2019-01-22,,,,4176.32,217158147,13.48,,,,
2019-01-23,,,,4177.85,197071822,13.49,,,,
2019-01-24,,,,4165.98,168064908,13.45,,,,
2019-01-25,,,,4124.38,237364430,13.32,,,,
2019-01-28,,,,4061.12,219029526,13.07,,,,
2019-01-29,,,,4068.58,287303447,13.24,,,,
2019-01-30,,,,4095.89,276811140,13.33,,,,
2019-01-31,,,,4129.44,435820951,13.44,,,,
2019-02-01,,,,4075.48,422404119,13.42,,,,
2019-02-04,,,,3990.8,488747675,13.14,,,,
2019-02-05,,,,3921.91,570627558,12.91,,,,
2019-02-06,,,,3973.68,573894297,13.08,,,,
2019-02-07,,,,4002.2,737149465,13.18,,,,
2019-02-08,,,,3873.8,667412270,12.76,,,,
2019-02-11,,,,3837.23,412694047,12.64,,,,
