Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2021-05-11,,,,7787.72,767113973,53.43,,,,
2021-05-12,,,,7745.18,1004499109,52.67,,,,
2021-05-14,,,,7683.98,679255447,52.23,,,,
2021-05-17,,,,7826.73,414811182,49.9,,,,
2021-05-18,,,,7906.49,402804443,48.65,,,,
2021-05-19,,,,7970.3,445969305,48.67,,,,
2021-05-20,,,,7994.8,398915811,48.43,,,,
2021-05-21,,,,8046.51,490501028,46.91,,,,
2021-05-24,,,,8122.05,383635495,46.63,,,,
2021-05-26,,,,8262.66,619081307,44.78,,,,
2021-05-27,,,,8272.72,516536558,43.39,,,,
2021-05-28,,,,8228.27,623314317,43.64,,,,
2021-05-31,,,,8238.92,500388248,45.2,,,,
2021-06-01,,,,8171.91,426303177,42.24,,,,
2021-06-02,,,,8342.83,507978926,43.76,,,,
2021-06-03,,,,8485.65,442402427,44.51,,,,
2021-06-04,,,,8601.15,547418379,45.09,,,,
2021-06-07,,,,8732.76,604307946,41.91,,,,
2021-06-08,,,,8795.97,639554165,41.88,,,,
2021-06-09,,,,8729.66,924551801,41.58,,,,
2021-06-10,,,,8923.71,564947201,42.45,,,,
2021-06-11,,,,9016.76,1214677964,42.79,,,,
2021-06-14,,,,9092.64,810959662,42.43,,,,
2021-06-15,,,,9178.52,471503703,40.48,,,,
2021-06-16,,,,9162.78,846992666,38.83,,,,
2021-06-17,,,,9121.4,448031189,38.59,,,,
2021-06-21,,,,9166.45,602066183,38.03,,,,
2021-06-22,,,,9255.13,653137883,39.44,,,,
2021-06-23,,,,9204.64,765965094,54.03,,,,
2021-06-24,,,,9179.48,448404278,54.37,,,,
2021-06-25,,,,9226.31,418718892,52.03,,,,
2021-06-28,,,,9293.01,477338412,52.72,,,,
2021-06-29,,,,9351.27,318088828,51.82,,,,
2021-06-30,,,,9395.63,374982723,52.76,,,,
2021-07-01,,,,9433.17,401410028,53.59,,,,
2021-07-02,,,,9603.93,339121941,54.14,,,,
2021-07-05,,,,9757.62,307201021,54.67,,,,
2021-07-06,,,,9699.71,659763274,64.18,,,,
2021-07-07,,,,9697.55,486092396,64.17,,,,
2021-07-08,,,,9680.91,372171626,64.06,,,,
2021-07-09,,,,9744.64,319171034,64.48,,,,
2021-07-12,,,,9881.06,465097218,65.4,,,,
2021-07-13,,,,9891.09,454382947,65.46,,,,
2021-07-14,,,,9921.14,353813979,64.77,,,,
2021-07-15,,,,9923.28,337214911,64.78,,,,
2021-07-16,,,,9950.13,358055661,64.64,,,,
2021-07-19,,,,10001.12,352392950,63.07,,,,
2021-07-20,,,,9796.72,339108584,61.13,,,,
2021-07-22,,,,9923.37,308616212,61.61,,,,
2021-07-23,,,,9897.81,294673694,58.79,,,,
2021-07-26,,,,9998.06,342184996,60.61,,,,
2021-07-27,,,,10048.74,321156291,60.72,,,,
2021-07-28,,,,10013.56,380382820,59.2,,,,
2021-07-29,,,,10107.35,345808464,58.07,,,,
2021-07-30,,,,10128.63,348236339,57.3,,,,
2021-08-02,,,,10257.94,311961561,57.25,,,,
2021-08-03,,,,10290.3,291233454,55.01,,,,
2021-08-04,,,,10123.88,296698067,52.54,,,,
2021-08-05,,,,9999.98,248992639,51.83,,,,
2021-08-06,,,,10028.22,293210751,51.06,,,,
2021-08-09,,,,9893.16,195441097,49.85,,,,
2021-08-10,,,,9525.55,212648363,45.66,,,,
2021-08-11,,,,9491.45,258293749,44.75,,,,
2021-08-12,,,,9781.63,361415734,42.28,,,,
2021-08-13,,,,9711.73,228458672,39.84,,,,
2021-08-16,,,,9602.32,194569713,36.45,,,,
2021-08-17,,,,9518.4,218775808,34.73,,,,
2021-08-18,,,,9426.12,250771342,34.36,,,,
2021-08-20,,,,9148.55,184951562,33.35,,,,
2021-08-23,,,,8856.24,251009950,31.43,,,,
2021-08-24,,,,9104.88,228928451,32.22,,,,
2021-08-25,,,,9176.29,196344821,32.48,,,,
2021-08-26,,,,9189.78,208217909,32.52,,,,
2021-08-27,,,,9265.9,224643681,32.79,,,,
2021-08-30,,,,9393.47,191649995,33.24,,,,
2021-08-31,,,,9365.46,157953225,33.14,,,,
2021-09-01,,,,9353.53,174309248,33.1,,,,
2021-09-02,,,,9461.25,171494354,33.48,,,,
2021-09-03,,,,9489.46,186553045,33.58,,,,
2021-09-06,,,,9507.14,234950032,33.61,,,,
2021-09-07,,,,9470.58,175853884,33.48,,,,
2021-09-08,,,,9596.48,214785377,33.93,,,,
2021-09-09,,,,9686.25,226394880,34.25,,,,
2021-09-13,,,,9772.18,181788126,34.55,,,,
2021-09-14,,,,9832.3,280744444,34.76,,,,
2021-09-15,,,,9959.39,319241879,35.21,,,,
2021-09-16,,,,9956.27,321450255,35.2,,,,
2021-09-17,,,,9945.16,387131852,35.16,,,,
2021-09-20,,,,9712.82,215789406,34.34,,,,
2021-09-21,,,,9734.82,208132873,34.42,,,,
2021-09-22,,,,9878.87,223442293,34.93,,,,
2021-09-23,,,,9955.25,241167520,35.2,,,,
2021-09-24,,,,9944.17,246436177,35.16,,,,
2021-09-27,,,,9949.0,188403791,35.18,,,,
2021-09-28,,,,9943.15,242149436,35.16,,,,
2021-09-29,,,,10048.1,271168072,35.53,,,,
2021-09-30,,,,10095.67,250407577,40.41,,,,
2021-10-01,,,,10141.08,238758298,40.59,,,,
2021-10-04,,,,10352.51,387628165,41.43,,,,
2021-10-05,,,,10437.14,357428922,41.77,,,,
2021-10-06,,,,10334.32,321586495,41.36,,,,
2021-10-07,,,,10443.67,357054965,41.8,,,,
2021-10-08,,,,10522.18,586749114,42.11,,,,
2021-10-11,,,,10586.6,678969757,42.37,,,,
2021-10-12,,,,10619.07,556267450,42.5,,,,
2021-10-13,,,,10723.55,645129708,42.82,,,,
2021-10-14,,,,10740.42,417995501,42.61,,,,
2021-10-18,,,,10813.33,503938538,42.9,,,,
2021-10-19,,,,10572.29,510943414,41.91,,,,
2021-10-20,,,,10354.69,298483594,41.03,,,,
2021-10-21,,,,10399.95,311183615,42.07,,,,
2021-10-22,,,,10263.2,336731014,41.28,,,,
2021-10-25,,,,10050.46,287671354,42.18,,,,
2021-10-26,,,,10297.53,261759996,43.53,,,,
2021-10-27,,,,10308.82,280148940,42.65,,,,
2021-10-28,,,,10090.86,244796199,40.96,,,,
2021-10-29,,,,10034.61,252554329,40.18,,,,
2021-11-01,,,,10154.12,256176458,41.03,,,,
2021-11-02,,,,10298.82,253171694,40.51,,,,
2021-11-03,,,,10244.21,201744845,39.55,,,,
2021-11-04,,,,10418.12,71286533,40.22,,,,
2021-11-08,,,,10490.01,191853893,40.01,,,,
2021-11-09,,,,10575.8,222073245,40.28,,,,
2021-11-10,,,,10569.54,228437489,40.17,,,,
2021-11-11,,,,10531.22,233561803,40.23,,,,
2021-11-12,,,,10497.79,172789199,39.8,,,,
2021-11-15,,,,10350.61,251195534,37.15,,,,
2021-11-16,,,,10405.62,186346836,36.26,,,,
2021-11-17,,,,10408.27,181760311,35.96,,,,
2021-11-18,,,,10229.43,198583661,35.35,,,,
2021-11-22,,,,9872.94,208734702,34.11,,,,
2021-11-23,,,,10126.14,199231014,34.99,,,,
2021-11-24,,,,10232.07,275954064,35.35,,,,
2021-11-25,,,,10377.48,241523198,35.86,,,,
2021-11-26,,,,10061.87,417594946,34.77,,,,
2021-11-29,,,,9784.52,271637044,33.81,,,,
2021-11-30,,,,9834.57,226191032,33.95,,,,
2021-12-01,,,,9872.17,159541155,34.08,,,,
2021-12-02,,,,10021.83,197641624,34.59,,,,
2021-12-03,,,,10101.06,323591251,34.87,,,,
2021-12-06,,,,9967.96,292682247,34.41,,,,
2021-12-07,,,,10099.92,281678186,34.86,,,,
2021-12-08,,,,10259.84,440214938,35.41,,,,
2021-12-09,,,,10354.87,649016250,35.74,,,,
2021-12-10,,,,10473.03,538428092,36.15,,,,
2021-12-13,,,,10498.31,523107226,36.24,,,,
2021-12-14,,,,10529.94,365628844,36.35,,,,
2021-12-15,,,,10492.82,300067606,36.22,,,,
2021-12-16,,,,10390.95,386879484,35.87,,,,
2021-12-17,,,,10114.45,389973632,34.91,,,,
2021-12-20,,,,9719.52,340978262,33.55,,,,
2021-12-21,,,,9815.99,337948247,33.88,,,,
2021-12-22,,,,9990.57,435828540,34.48,,,,
2021-12-23,,,,10040.76,277998355,34.66,,,,
2021-12-24,,,,9975.72,275324701,34.43,,,,
2021-12-27,,,,10032.19,422673273,34.63,,,,
2021-12-28,,,,10195.5,598416828,35.19,,,,
2021-12-29,,,,10209.53,556967540,35.24,,,,
2021-12-30,,,,10195.83,304603123,35.19,,,,
2021-12-31,,,,10304.28,282740925,35.65,,,,
2022-01-03,,,,10477.84,745792680,36.25,,,,
2022-01-04,,,,10538.67,720412336,36.46,,,,
2022-01-05,,,,10549.14,443625492,36.5,,,,
2022-01-06,,,,10605.53,624941010,36.7,,,,
2022-01-07,,,,10667.75,818042470,36.91,,,,
2022-01-10,10746,10873.65,10744.15,10853.05,724287878,37.55,,,,
2022-01-11,10928.35,10943.95,10838.9,10851.85,911350019,37.55,,,,
2022-01-12,10950.05,10973.6,10841.5,10885.7,1133837301,37.67,,,,
2022-01-13,10943.95,10958.25,10853.1,10929.95,567900365,37.82,,,,
2022-01-14,10920.3,11071.15,10890.95,11045.7,514712797,38.22,,,,
2022-01-17,11117.25,11190.95,11105.45,11160.85,478423467,38.69,,,,
2022-01-18,11235.15,11249.55,10938.85,10961.7,557026593,37.92,,,,
2022-01-19,10944.4,10992.1,10845.2,10957.95,477056314,38.05,,,,
2022-01-20,10980.1,11079.05,10976.6,11038.25,563165000,38.23,,,,
2022-01-21,11009,11071.35,10732.9,10805.6,432852400,37.62,,,,
2022-01-24,10806.3,10810.5,10153.1,10252.35,443814523,35.3,,,,
2022-01-25,10138.2,10437.65,9948.9,10391.7,390964355,36.81,,,,
2022-01-27,10327.8,10472.05,10273.35,10421.1,369404206,35.55,,,,
