Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-07-02,,,,18870.47,48673800,39.05,,,,
2025-07-03,,,,19016.09,63917952,39.35,,,,
2025-07-04,,,,19146.54,48295489,39.62,,,,
2025-07-07,,,,19139.11,26795514,39.61,,,,
2025-07-08,,,,18983.07,33200765,39.28,,,,
2025-07-09,,,,18962.26,45857880,39.23,,,,
2025-07-10,,,,18854.23,33021991,39.01,,,,
2025-07-11,,,,18866.67,47702815,39.03,,,,
2025-07-14,,,,19086.82,54888260,39.49,,,,
2025-07-15,,,,19291.41,55542105,39.91,,,,
2025-07-16,,,,19270.16,55233993,39.87,,,,
2025-07-17,,,,19328.58,40244284,39.99,,,,
2025-07-18,,,,19207.83,30824946,39.74,,,,
2025-07-21,,,,19147.78,30625054,39.59,,,,
2025-07-22,,,,19030.34,32166776,39.35,,,,
2025-07-23,,,,19180.45,33682828,39.66,,,,
2025-07-24,,,,19305.07,44402091,39.91,,,,
2025-07-25,,,,19369.19,38327732,40.02,,,,
2025-07-28,,,,19371.7,56304835,40.03,,,,
2025-07-29,,,,19594.09,50984516,40.22,,,,
2025-07-30,,,,19579.41,38802041,40.14,,,,
2025-07-31,,,,19374.95,41495787,39.96,,,,
2025-08-01,,,,18916.78,48098052,38.99,,,,
2025-08-04,,,,18965.39,30873843,39.39,,,,
2025-08-05,,,,18878.66,27864475,39.2,,,,
2025-08-06,,,,18569.86,40745685,38.62,,,,
2025-08-07,,,,18665.11,47713179,38.46,,,,
2025-08-08,,,,18464.57,41932354,37.9,,,,
2025-08-11,,,,18669.33,31702156,38.73,,,,
2025-08-12,,,,18756.08,33503920,38.9,,,,
2025-08-13,,,,19109.8,33367488,39.61,,,,
2025-08-14,,,,19055.3,36002909,39.56,,,,
2025-08-18,,,,19093.29,31838029,39.43,,,,
2025-08-19,,,,19101.5,22877557,39.64,,,,
2025-08-20,,,,19057.88,25901072,39.55,,,,
2025-08-21,,,,19191.75,29926265,39.83,,,,
2025-08-22,,,,19212.37,25965947,39.87,,,,
2025-08-25,,,,19215.14,28259645,39.88,,,,
2025-08-26,,,,18911.37,95161032,39.24,,,,
2025-08-28,,,,18743.15,42916164,38.9,,,,
2025-08-29,,,,18701.98,45174963,38.81,,,,
2025-09-01,,,,18786.65,35552321,38.99,,,,
2025-09-02,,,,18742.77,28733686,38.89,,,,
2025-09-03,,,,18964.8,54869481,39.36,,,,
2025-09-04,,,,18966.62,27314981,39.36,,,,
2025-09-05,,,,18945.95,22787587,39.32,,,,
2025-09-08,,,,18891.38,24399460,39.2,,,,
2025-09-09,,,,19007.42,21728553,39.44,,,,
2025-09-10,,,,19131.46,28248882,39.7,,,,
2025-09-11,,,,19185.47,28842489,39.81,,,,
2025-09-12,,,,19250.42,23588654,39.95,,,,
2025-09-15,,,,19152.88,25202518,39.75,,,,
2025-09-16,,,,19172.25,21921014,39.79,,,,
2025-09-17,,,,19142.27,31228598,39.72,,,,
2025-09-18,,,,19327.05,80577576,40.11,,,,
2025-09-19,,,,19378.04,62608019,40.21,,,,
2025-09-22,,,,19161.15,29320425.0,39.76,,,,
2025-09-23,,,,19076.16,24954304.0,39.59,,,,
2025-09-24,,,,18951.58,24110142.0,39.33,,,,
2025-09-25,,,,18812.39,30034338.0,39.04,,,,
2025-09-26,,,,18430.04,51914842.0,38.25,,,,
2025-09-29,,,,18423.21,87699498.0,38.23,,,,
2025-09-30,,,,18418.11,31104549.0,39.26,,,,
2025-10-01,,,,18610.16,38217372.0,39.67,,,,
2025-10-03,,,,18585.43,38642301.0,39.62,,,,
2025-10-06,,,,18797.74,44094702.0,40.07,,,,
2025-10-07,,,,18828.97,30576824.0,40.14,,,,
2025-10-08,,,,18759.03,31068396.0,39.99,,,,
2025-10-09,,,,18918.53,44215270.0,40.33,,,,
2025-10-10,,,,19099.92,42994503.0,40.72,,,,
2025-10-13,,,,19099.52,27287548.0,40.72,,,,
2025-10-14,,,,18996.02,35300561.0,40.5,,,,
2025-10-15,,,,19020.03,26431062.0,40.55,,,,
2025-10-16,,,,19110.2,26746643.0,40.74,,,,
2025-10-17,,,,19211.1,27903776.0,40.96,,,,
2025-10-20,,,,19363.74,31414590.0,41.28,,,,
2025-10-21,,,,19426.92,4953438.0,41.42,,,,
2025-10-23,,,,19344.99,37657635.0,41.24,,,,
2025-10-24,,,,19183.72,31445486.0,40.9,,,,
2025-10-27,,,,19165.95,27219109.0,40.86,,,,
2025-10-28,,,,19142.14,23457940.0,40.81,,,,
2025-10-29,,,,19240.61,30806049.0,41.02,,,,
2025-10-30,,,,19140.71,40200965.0,40.8,,,,
2025-10-31,,,,18970.06,37465237.0,40.22,,,,
2025-11-03,,,,19184.8,39875951.0,40.67,,,,
2025-11-04,,,,19104.98,33893860.0,40.47,,,,
2025-11-06,,,,18982.93,49268758.0,40.05,,,,
2025-11-07,,,,18912.21,29974613.0,39.43,,,,
2025-11-10,18971.5,18991.6,18895.0,18932.15,36384543.0,39.26,,,,
2025-11-11,18973.85,18989.1,18792.25,18862.5,34516891.0,39.05,,,,
2025-11-12,18976.35,19024.9,18852.65,19006.65,52940176.0,39.34,,,,
2025-11-13,19041.35,19139.95,18972.9,19003.75,47554477.0,39.32,,,,
2025-11-14,19004.15,19078.3,18951.95,19049.2,35012353.0,39.16,,,,
