Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-05-03,828447,2662,311.21,477981,
2023-05-04,783007,4500,174.0,477214,
2023-05-05,228688,1282,178.38,125821,
2023-05-08,217232,1142,190.22,160660,
2023-05-09,436775,1241,351.95,310056,
2023-05-10,396787,1329,298.56,321182,
2023-05-11,184922,1327,139.35,89009,
2023-05-12,719780,1218,590.95,656697,
2023-05-15,3596028,24149,148.91,1295899,
2023-05-16,2403939,10102,237.97,1173479,
2023-05-17,999558,6543,152.77,324527,
2023-05-18,255092,1397,182.6,152684,
2023-05-19,821191,4041,203.21,387899,
2023-05-22,312517,1913,163.36,162974,
2023-05-23,1760553,11912,147.8,771866,
2023-05-24,236641,1204,196.55,165526,
2023-05-25,535610,1715,312.31,372844,
2023-05-26,228145,745,306.23,155048,
2023-05-29,88668,612,144.88,45885,
2023-05-30,294115,884,332.71,218205,
2023-05-31,801288,6109,131.17,579432,
2023-06-01,239519,2212,108.28,119033,
2023-06-02,282307,1182,238.84,121756,
2023-06-05,1900545,5088,373.53,1012564,
2023-06-06,811473,1945,417.21,617450,
2023-06-07,507992,2020,251.48,370214,
2023-06-08,468062,1496,312.88,370122,
2023-06-09,448727,2138,209.88,267174,
2023-06-12,4552922,9844,462.51,1689832,
2023-06-13,5015856,15600,321.53,1881934,
2023-06-14,2414531,6566,367.73,850449,
2023-06-15,1987167,7904,251.41,944231,
2023-06-16,2027017,5506,368.15,673400,
2023-06-19,2418391,4293,563.33,708198,
2023-06-20,5443791,8994,605.27,1625410,
2023-06-21,3606885,9161,393.72,1197303,
2023-06-22,1977356,5193,380.77,899078,
2023-06-23,1841597,5402,340.91,465683,
2023-06-26,1583907,3874,408.86,618334,
2023-06-27,754521,2597,290.54,486837,
2023-06-28,934093,3213,290.72,509351,
2023-06-30,664269,1292,514.14,664269,
2023-07-03,325762,804,405.18,325762,
2023-07-04,290254,793,366.02,290254,
2023-07-05,247437,557,444.23,247437,
2023-07-06,657416,1166,563.82,657416,
2023-07-07,454692,1003,453.33,454692,
2023-07-10,183352,523,350.58,183352,
2023-07-11,71258,379,188.02,71258,
2023-07-12,184074,523,351.96,184074,
2023-07-13,346363,922,375.66,346363,
2023-07-14,785000,1460,537.67,785000,
2023-07-17,518291,1081,479.46,518291,
2023-07-18,446135,879,507.55,446135,
2023-07-19,407544,703,579.72,407544,
2023-07-20,124717,263,474.21,124717,
2023-07-21,313179,942,332.46,313179
2023-07-24,255609,630,405.73,255609
2023-07-25,297630,732,406.6,297630
2023-07-26,432774,700,618.25,432774
2023-07-27,175305,505,347.14,175305
2023-07-28,268304,542,495.03,268304
2023-07-31,225937,671,336.72,225937
2023-08-01,257805,688,374.72,257805
2023-08-02,309067,1403,220.29,309067
2023-08-25,58408,90,648.98,58408
2023-08-28,61891,101,612.78,61891
2023-08-29,66980,128,523.28,66980
2023-08-30,409611,95,4311.69,409611
2023-08-31,468560,116,4039.31,468560
2023-09-01,9692,27,358.96,9692
2023-09-04,10321,34,303.56,10321
2023-09-05,19411,35,554.6,19411
2023-09-06,20911,58,360.53,20911
2023-09-07,61369,143,429.15,61369
2023-09-08,31678,96,329.98,31678
2023-09-11,75159,232,323.96,75159
2023-09-12,151568,489,309.96,151568
2023-09-13,220486,483,456.49,220486
2023-09-14,114975,313,367.33,114975
2023-09-15,158900,321,495.02,158900
