Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-07-10,737360,1620,455.16,438524,
2023-07-11,465791,1716,271.44,181163,
2023-07-12,434261,2638,164.62,138168,
2023-07-13,43923,557,78.86,30845,
2023-07-14,57444,341,168.46,37835,
2023-07-17,79383,1266,62.7,30823,
2023-07-18,32015,329,97.31,14519,
2023-07-19,76721,866,88.59,36004,
2023-07-20,35688,424,84.17,24707,
2023-07-21,28604,169,169.25,20373,
2023-07-24,17914,407,44.01,10997,
2023-07-25,55193,469,117.68,40062,
2023-07-26,55224,610,90.53,36543,
2023-07-27,23129,648,35.69,12089,
2023-07-28,19636,703,27.93,9676,
2023-07-31,6058,418,14.49,3002,
2023-08-01,5487,318,17.25,2746,
2023-08-02,6259,358,17.48,3101,
2023-08-03,6422,186,34.53,5045
2023-08-04,76664,572,134.03,50056
2023-08-07,308597,1207,255.67,104142
2023-08-08,353274,1275,277.08,74657
2023-08-09,100989,770,131.15,41504
2023-08-10,27756,472,58.81,19284
2023-08-11,63120,755,83.6,26900
2023-08-14,83618,628,133.15,41890
2023-08-16,205179,1009,203.35,82286
2023-08-17,136119,1070,127.21,52256
2023-08-18,119525,1996,59.88,66196
2023-08-21,158267,1146,138.1,51785
2023-08-22,113812,995,114.38,56079
2023-08-23,26765,474,56.47,17322
2023-08-24,11334,213,53.21,11334
2023-08-25,10061,168,59.89,10061
2023-08-28,28838,179,161.11,28838
2023-08-29,30600,270,113.33,30600
2023-08-30,46133,183,252.09,46133
2023-08-31,10490,147,71.36,10490
2023-09-01,6729,76,88.54,6729
2023-09-04,32511,198,164.2,32511
2023-09-05,15373,193,79.65,15373
2023-09-06,112291,795,141.25,112291
2023-09-07,194402,1409,137.97,194402
2023-09-08,145335,1192,121.93,145335
2023-09-11,69701,918,75.93,69701
2023-09-12,16855,287,58.73,16855
2023-09-13,7186,168,42.77,7186
2023-09-14,20658,262,78.85,20658
2023-09-15,35362,517,68.4,35362
2023-09-18,5867,158,37.13,5867
2023-09-20,11870,176,67.44,11870
2023-09-21,124854,541,230.78,124854
2023-09-22,103484,255,405.82,103484
2023-09-25,18225,360,50.62,18225
2023-09-26,6312,169,37.35,6312
2023-09-27,15690,301,52.13,15690
2023-09-28,11358,240,47.33,11358
2023-09-29,14891,274,54.35,14891
2023-10-03,4919,162,30.36,4919
2023-10-04,8385,212,39.55,8385
2023-10-05,6535,148,44.16,6535
2023-10-06,18779,337,55.72,18779
2023-10-09,6968,137,50.86,6968
2023-10-10,21990,256,85.9,21990
2023-10-11,64843,227,285.65,64843
2023-10-12,3438,102,33.71,3438
2023-10-13,22909,306,74.87,22909
