Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-01-04,55355,1187,46.63,28841,
2023-01-05,22526,631,35.7,9597,
2023-01-06,10600,310,34.19,5618,
2023-01-09,8716,323,26.98,5567,
2023-01-10,18023,376,47.93,13422,
2023-01-11,9160,212,43.21,6455,
2023-01-12,6311,339,18.62,3892,
2023-01-13,15480,321,48.22,11462,
2023-01-16,39468,1183,33.36,17082,
2023-01-17,18873,828,22.79,8178,
2023-01-18,24963,1125,22.19,10691,
2023-01-19,12618,608,20.75,7336,
2023-01-20,17872,595,30.04,11859,
2023-01-23,6666,386,17.27,3589,
2023-01-24,14167,404,35.07,10363,
2023-01-25,16134,325,49.64,11987,
2023-01-27,12349,519,23.79,6049,
2023-01-30,17348,573,30.28,9852,
2023-01-31,15825,507,31.21,9273,
2023-02-01,21179,651,32.53,10606,
2023-02-02,18485,232,79.68,11405,
2023-02-03,14183,295,48.08,9886,
2023-02-06,12454,400,31.14,3297,
2023-02-07,7988,225,35.5,4651,
2023-02-08,11150,459,24.29,5575,
2023-02-09,8763,189,46.37,6670,
2023-02-10,161307,2550,63.26,32102,
2023-02-13,13475,463,29.1,7470,
2023-02-14,15075,338,44.6,10641,
2023-02-15,10716,365,29.36,6764,
2023-02-16,6353,184,34.53,4099,
2023-02-17,15584,218,71.49,12345,
2023-02-20,35219,286,123.14,31786,
2023-02-21,26833,236,113.7,23952,
2023-02-22,35421,863,41.04,22342,
2023-02-23,40898,1147,35.66,19639,
2023-02-24,11601,342,33.92,7556,
2023-02-27,10898,333,32.73,7526,
2023-02-28,17800,474,37.55,13216,
2023-03-01,11454,557,20.56,7355,
2023-03-02,46676,1005,46.44,28156,
2023-03-03,22522,562,40.07,10113,
2023-03-06,44352,542,81.83,40435,
2023-03-08,39371,621,63.4,32010,
2023-03-09,72072,730,98.73,51575,
2023-03-10,16869,373,45.23,12283,
2023-03-13,26846,609,44.08,19289,
2023-03-14,22476,357,62.96,16637,
2023-03-15,19525,441,44.27,17086,
2023-03-16,12154,416,29.22,7422,
2023-03-17,20771,323,64.31,18245,
2023-03-20,7827,223,35.1,5950,
2023-03-21,83207,943,88.24,38267,
2023-03-22,44420,1054,42.14,28231,
2023-03-23,20854,664,31.41,14321,
2023-03-24,15319,206,74.36,13633,
2023-03-27,10776,219,49.21,8061,
2023-03-28,26108,400,65.27,22418,
2023-03-29,30343,291,104.27,23822,
2023-03-31,15656,197,79.47,11778,
2023-04-03,16765,420,39.92,11408,
2023-04-05,19814,396,50.04,14219,
2023-04-06,6822,224,30.46,3362,
2023-04-10,10158,437,23.24,6209,
2023-04-11,5032,171,29.43,3595,
2023-04-12,17143,439,39.05,11820,
2023-04-13,8339,178,46.85,6631,
2023-04-17,13943,399,34.94,9859,
2023-04-18,23568,448,52.61,19307,
2023-04-19,18492,302,61.23,12632,
2023-04-20,16594,246,67.46,12248,
2023-04-21,17440,247,70.61,13346,
2023-04-24,6546,166,39.43,4542,
2023-04-25,3700,114,32.46,2841,
2023-04-26,7520,233,32.27,5712,
2023-04-27,5254,177,29.68,4022,
2023-04-28,6662,215,30.99,5606,
2023-05-02,14792,537,27.55,11401,
2023-05-03,2533,88,28.78,2283,
2023-05-04,17357,485,35.79,10587,
2023-05-05,4306,164,26.26,3260,
2023-05-08,7056,199,35.46,5695,
2023-05-09,7001,121,57.86,4901,
2023-05-10,6041,134,45.08,4555,
2023-05-11,4940,119,41.51,3681,
2023-05-12,5437,218,24.94,3982,
2023-05-15,10192,191,53.36,8830,
2023-05-16,5046,124,40.69,4126,
2023-05-17,10791,231,46.71,7232,
2023-05-18,13839,197,70.25,12878,
