Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-07-05,129449,1347,96.1,86321,
2023-07-06,125396,1464,85.65,68957,
2023-07-07,80978,617,131.24,45676,
2023-07-10,70819,459,154.29,53754,
2023-07-11,68568,477,143.75,52622,
2023-07-12,25172,402,62.62,20341,
2023-07-13,55899,400,139.75,50417,
2023-07-14,14191,278,51.05,8051,
2023-07-17,64195,430,149.29,57711,
2023-07-18,37724,188,200.66,34901,
2023-07-19,67967,709,95.86,34206,
2023-07-20,3122,80,39.02,1955,
2023-07-21,34269,283,121.09,31911,
2023-07-24,18020,470,38.34,11523,
2023-07-25,8801,286,30.77,6504,
2023-07-26,10389,362,28.7,6435,
2023-07-27,5024,253,19.86,3001,
2023-07-28,21606,229,94.35,15469,
2023-07-31,25486,432,59.0,14204,
2023-08-01,9716,193,50.34,7631,
2023-08-02,4900,287,17.07,2309,
2023-08-03,2651,128,20.71,2008
2023-08-04,2217,97,22.86,1884
2023-08-07,6883,129,53.36,6395
2023-08-08,8436,422,19.99,5902
2023-08-09,26831,326,82.3,19660
2023-08-10,4012,216,18.57,3136
2023-08-11,561,58,9.67,228
2023-08-14,2438,65,37.51,2279
2023-08-16,28430,227,125.24,27581
2023-08-17,11102,272,40.82,9152
2023-08-18,3354,221,15.18,2131
2023-08-21,3538,148,23.91,2695
2023-08-22,1728,116,14.9,1247
2023-08-23,613,45,13.62,358
2023-08-24,5945,405,14.68,1850
2023-08-25,7623,386,19.75,5243
2023-08-28,2851,255,11.18,1140
2023-08-29,2633,274,9.61,1602
2023-08-30,1850,117,15.81,1376
2023-08-31,448,64,7.0,341
2023-09-01,346,88,3.93,245
2023-09-04,323,86,3.76,246
2023-09-05,982,113,8.69,622
2023-09-06,1,1,1.0,1
2023-09-07,13630,309,44.11,11696
2023-09-08,2644,128,20.66,1407
