Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-09-05,33422169,179831,185.85,16630170
2023-09-06,30128793,192936,156.16,8071528
2023-09-07,10619235,63030,168.48,3425280
2023-09-08,6126052,42339,144.69,2143590
2023-09-11,2609536,20781,125.57,1290774
2023-09-12,3685253,28960,127.25,1703279
2023-09-13,4236260,29259,144.78,1616283
2023-09-14,3888152,25460,152.72,1361888
2023-09-15,10451755,73470,142.26,3315412
2023-09-18,2443142,20876,117.03,1044819
2023-09-20,2848132,21284,133.82,840053
2023-09-21,1676116,13346,125.59,609563
2023-09-22,1483592,13244,112.02,619828
2023-09-25,2640420,23481,112.45,1066194
2023-09-26,11288667,79156,142.61,2742245
2023-09-27,2623405,21161,123.97,1150420
2023-09-28,2521023,22892,110.13,1108984
2023-09-29,1857773,17492,106.21,612622
