Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-01-20,461399,3158,146.1,187499,
2023-01-23,133489,952,140.22,75290,
2023-01-24,137808,890,154.84,77719,
2023-01-25,75783,509,148.89,39718,
2023-01-27,39889,83,480.59,39889,
2023-01-30,12015,54,222.5,12015,
2023-01-31,20457,67,305.33,20457,
2023-02-01,64541,127,508.2,64541,
2023-02-02,30620,75,408.27,30620,
2023-02-03,66403,87,763.25,66403,
2023-02-06,49596,117,423.9,49596,
2023-02-07,46826,102,459.08,46826,
2023-02-08,29880,90,332.0,29880,
2023-02-09,42565,95,448.05,42565,
2023-02-10,9294,48,193.62,9294,
2023-02-13,11940,79,151.14,11940,
2023-02-14,4732,40,118.3,4732,
2023-02-15,49604,55,901.89,49604,
2023-02-16,40531,90,450.34,40531,
2023-02-17,58241,117,497.79,58241,
2023-02-20,20763,134,154.95,20763,
2023-02-21,73553,217,338.95,73553,
2023-02-22,21267,175,121.53,21267,
2023-02-23,9453,90,105.03,9453,
2023-02-24,27733,121,229.2,27733,
2023-02-27,26229,183,143.33,26229,
2023-02-28,120294,382,314.91,32543,
2023-03-01,23583,550,42.88,11409,
2023-03-02,17847,429,41.6,9562,
2023-03-03,116527,394,295.75,54347,
2023-03-06,98180,536,183.17,64377,
2023-03-08,15523,254,61.11,6847,
2023-03-09,129122,416,310.39,17906,
2023-03-10,117477,476,246.8,6205,
2023-03-13,143862,1194,120.49,13574,
2023-03-14,140459,1252,112.19,58156,
2023-03-15,148176,1324,111.92,26420,
2023-03-16,110924,1038,106.86,30689,
2023-03-17,41455,865,47.92,6290,
2023-03-20,50624,635,79.72,17436,
2023-03-21,154195,541,285.02,32523,
2023-03-22,124083,177,701.03,40434,
2023-03-23,88350,406,217.61,17094,
2023-03-24,99076,731,135.53,11348,
2023-03-27,51130,540,94.69,21845,
2023-03-28,45621,336,135.78,25302,
2023-03-29,64200,265,242.26,30046,
2023-03-31,44533,842,52.89,10848,
2023-04-03,100995,1221,82.71,8201,
2023-04-05,37790,914,41.35,9760,
2023-04-06,46391,638,72.71,20338,
2023-04-10,26593,371,71.68,13194,
2023-04-11,80218,209,383.82,19742,
2023-04-12,79746,502,158.86,9955,
2023-04-13,96513,268,360.12,29892,
2023-04-17,80476,497,161.92,14342,
2023-04-18,75682,468,161.71,8577,
2023-04-19,69817,289,241.58,6142,
2023-04-20,27348,749,36.51,3802,
2023-04-21,35712,773,46.2,11662,
2023-04-24,80131,777,103.13,7196,
2023-04-25,71052,372,191.0,10437,
2023-04-26,17977,701,25.64,8413,
2023-04-27,18818,457,41.18,7938,
2023-04-28,8788,175,50.22,6101,
2023-05-02,22826,497,45.93,14444,
2023-05-03,75668,413,183.22,16613,
2023-05-04,16049,178,90.16,10661,
2023-05-05,252243,317,795.72,91891,
2023-05-08,70662,243,290.79,57921,
2023-05-09,64101,277,231.41,24978,
2023-05-10,28337,179,158.31,6813,
2023-05-11,79688,157,507.57,8664,
2023-05-12,136903,355,385.64,46001,
2023-05-15,91522,366,250.06,23233,
2023-05-16,138350,396,349.37,52833,
2023-05-17,328463,1094,300.24,188152,
2023-05-18,308993,1149,268.92,65680,
2023-05-19,272099,1002,271.56,67109,
2023-05-22,143396,465,308.38,65274,
2023-05-23,166545,253,658.28,23924,
2023-05-24,135296,150,901.97,12549,
2023-05-25,97720,226,432.39,29447,
2023-05-26,99983,217,460.75,18588,
2023-05-29,91681,129,710.71,28742,
2023-05-30,84059,255,329.64,11937,
2023-05-31,86204,368,234.25,4608,
2023-06-01,92952,339,274.19,8080,
2023-06-02,88831,500,177.66,5046,
2023-06-05,97079,592,163.98,4122,
2023-06-06,82670,615,134.42,6375,
2023-06-07,284837,1169,243.66,119428,
2023-06-08,80268,491,163.48,10789,
2023-06-09,106093,442,240.03,17752,
2023-06-12,111650,210,531.67,24397,
2023-06-13,96813,351,275.82,20574,
2023-06-14,1685110,6184,272.5,272765,
2023-06-15,1063810,2550,417.18,241072,
2023-06-16,1397884,2604,536.82,308248,
2023-06-19,1340359,3592,373.15,160910,
2023-06-20,1018569,4508,225.95,151698,
2023-06-21,783980,2287,342.8,141912,
2023-06-22,706477,2269,311.36,128104,
2023-06-23,823865,2394,344.14,95858,
2023-06-26,554310,1214,456.6,41436,
2023-06-27,1210760,4263,284.02,283262,
2023-06-28,1327623,3814,348.09,234008,
2023-06-30,591760,1982,298.57,112134,
2023-07-03,3153397,7566,416.79,526982,
2023-07-04,2967880,7845,378.31,322233,
2023-07-05,1848949,3382,546.7,439868,
2023-07-06,682131,2106,323.9,100476,
2023-07-07,623783,1081,577.04,123296,
2023-07-10,644473,1581,407.64,108504,
2023-07-11,512930,1180,434.69,101230,
2023-07-12,413442,792,522.02,64355,
2023-07-13,432970,1122,385.89,61247,
2023-07-14,431699,994,434.3,57734,
2023-07-17,389074,775,502.03,38976,
2023-07-18,366788,673,545.0,25195,
2023-07-19,455413,1109,410.65,83645,
2023-07-20,404116,830,486.89,39974,
2023-07-21,340671,558,610.52,17418,
2023-07-24,757167,1718,440.73,166309,
2023-07-25,408659,1713,238.56,119706,
2023-07-26,188344,729,258.36,65715,
2023-07-27,125522,532,235.94,41514,
2023-07-28,556600,1962,283.69,244182,
2023-07-31,884726,2431,363.94,345467,
2023-08-01,173418,793,218.69,75167,
2023-08-02,187604,700,268.01,58827,
2023-08-03,155236,517,300.26,48787
2023-08-04,1799275,2230,806.85,630140
2023-08-07,1726698,4990,346.03,315302
2023-08-08,1341259,2807,477.83,186843
2023-08-09,1293296,5173,250.01,322771
2023-08-10,1253610,3199,391.88,215473
2023-08-11,2919307,5903,494.55,251814
2023-08-14,364163,954,381.72,78974
2023-08-16,450145,950,473.84,83180
2023-08-17,311925,665,469.06,49395
2023-08-18,279913,582,480.95,45283
2023-08-21,304569,526,579.03,38951
2023-08-22,654182,1421,460.37,175378
2023-08-23,1502988,981,1532.1,1064193
2023-08-24,596878,868,687.65,327569
2023-08-25,394612,745,529.68,140050
2023-08-28,597868,1891,316.16,107839
2023-08-29,1942880,5192,374.21,180484
2023-08-30,2437253,6155,395.98,327460
2023-08-31,1519114,4428,343.07,142581
2023-09-01,1585244,4474,354.32,263016
2023-09-04,1182115,2597,455.18,159219
2023-09-05,2110682,7043,299.69,265706
2023-09-06,722538,1785,404.78,212669
2023-09-07,1378590,3203,430.41,415322
2023-09-08,4585191,7004,654.65,703422
2023-09-11,1554882,2688,578.45,318648
2023-09-12,3399790,4317,787.54,1163012
2023-09-13,1864107,4810,387.55,360728
2023-09-14,1613039,3664,440.24,355614
2023-09-15,980933,2401,408.55,214162
2023-09-18,2254078,4048,556.84,370054
2023-09-20,755659,1938,389.92,184970
2023-09-21,534839,1134,471.64,102752
2023-09-22,500787,967,517.88,63287
2023-09-25,628721,928,677.5,42867
2023-09-26,484437,771,628.32,27576
2023-09-27,1713443,2885,593.91,419104
2023-09-28,2843880,4901,580.27,197704
2023-09-29,1022643,2597,393.78,104687
2023-10-03,1369486,3888,352.23,213894
2023-10-04,4946568,4552,1086.68,2062731
2023-10-05,5210639,12111,430.24,1374097
2023-10-06,2811149,6199,453.48,696977
