Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2023-05-05,691,36,19.19,511
2023-05-08,1545,63,24.52,1257
2023-05-09,906,16,56.62,896
2023-05-10,1387,23,60.3,1091
2023-05-11,242,11,22.0,151
2023-05-12,40785,163,250.21,19831
2023-05-15,8027,110,72.97,7357
2023-05-16,12644,38,332.74,12608
2023-05-17,2500,57,43.86,1470
2023-05-18,102,13,7.85,90
2023-05-19,9278,64,144.97,8308
2023-05-22,287,34,8.44,150
2023-05-23,1786,42,42.52,1734
2023-05-24,598,13,46.0,521
2023-05-25,491,41,11.98,252
2023-05-26,802,25,32.08,731
2023-05-29,986,49,20.12,729
2023-05-30,3314,46,72.04,3248
2023-05-31,100532,56,1795.21,100489
2023-06-01,7583,32,236.97,7068
2023-06-02,1008,10,100.8,1000
2023-06-05,1703,55,30.96,1353
2023-06-06,430,28,15.36,252
2023-06-07,169,15,11.27,160
2023-06-08,2029,58,34.98,1901
2023-06-09,425,8,53.12,425
2023-06-12,586,53,11.06,409
2023-06-13,1784,62,28.77,1037
2023-06-14,1229,30,40.97,1208
2023-06-15,1574,45,34.98,1527
2023-06-16,777,25,31.08,617
2023-06-19,16735,112,149.42,8366
2023-06-20,610,43,14.19,332
2023-06-21,1994,111,17.96,1320
2023-06-22,3322,54,61.52,3183
2023-06-23,43,13,3.31,37
2023-06-26,15,7,2.14,15
2023-06-27,310,28,11.07,172
2023-06-28,3212,46,69.83,2729
2023-06-30,410,47,8.72,375
2023-07-03,2930,77,38.05,1653
2023-07-04,973,79,12.32,565
2023-07-05,458,43,10.65,420
2023-07-06,1084,10,108.4,1083
2023-07-07,1758,21,83.71,1728
2023-07-10,562,42,13.38,523
2023-07-11,2790,43,64.88,1690
2023-07-12,100,14,7.14,92
2023-07-13,657,36,18.25,614
2023-07-14,1005,15,67.0,719
2023-07-17,171,19,9.0,160
2023-07-18,821,26,31.58,616
2023-07-19,5294,57,92.88,3932
2023-07-20,78,10,7.8,78
2023-07-21,3727,35,106.49,3709
2023-07-24,1298,17,76.35,1266
2023-07-25,558,30,18.6,520
2023-07-26,450470,207,2176.18,450450
2023-07-27,14,6,2.33,12
2023-07-28,403,29,13.9,314
2023-07-31,595,37,16.08,235
2023-08-01,5202,19,273.79,5192
2023-08-02,4589,49,93.65,4224
2023-08-03,842,47,17.91,633
2023-08-04,102,13,7.85,91
2023-08-07,25108,30,836.93,24995
2023-08-08,159,17,9.35,135
2023-08-09,54,13,4.15,29
2023-08-10,1256,45,27.91,1119
2023-08-11,1166,11,106.0,1160
2023-08-14,22,14,1.57,10
2023-08-16,34,14,2.43,18
2023-08-17,5543,51,108.69,4385
2023-08-18,168,14,12.0,160
2023-08-21,659,15,43.93,658
2023-08-22,567,16,35.44,560
2023-08-23,2075,14,148.21,2071
2023-08-24,1380,46,30.0,1170
2023-08-25,902,23,39.22,885
2023-08-28,5628,90,62.53,3882
2023-08-29,766,30,25.53,455
2023-08-30,817,39,20.95,672
2023-08-31,229,10,22.9,219
2023-09-01,5888,55,107.05,4881
2023-09-04,412,29,14.21,391
2023-09-05,5430,33,164.55,4194
2023-09-06,1913,44,43.48,812
2023-09-07,389,34,11.44,239
2023-09-08,1627,44,36.98,1511
2023-09-11,982,82,11.98,708
2023-09-12,5322,44,120.95,5284
2023-09-13,488,52,9.38,416
2023-09-14,112,31,3.61,72
2023-09-15,19758,492,40.16,15701
2023-09-18,2458,65,37.82,1790
2023-09-20,1653,88,18.78,1162
2023-09-21,404,42,9.62,317
2023-09-22,13086,81,161.56,13047
2023-09-25,924,33,28.0,826
2023-09-26,390,12,32.5,387
2023-09-27,4550,72,63.19,706
2023-09-28,11275,82,137.5,11215
2023-09-29,11719,82,142.91,11605
2023-10-03,15069,281,53.63,12036
2023-10-04,6229,96,64.89,5326
2023-10-05,3706,90,41.18,3519
2023-10-06,3403,161,21.14,3132
2023-10-09,18624,121,153.92,16879
2023-10-10,5302,104,50.98,5080
2023-10-11,8805,99,88.94,7725
2023-10-12,1815,44,41.25,1416
2023-10-13,2373,55,43.15,1668
2023-10-16,3912,128,30.56,3192
2023-10-17,2330,48,48.54,2059
2023-10-18,7476,217,34.45,6635
2023-10-19,414674,332,1249.02,401095
2023-10-20,1688695,861,1961.32,1653011
2023-10-23,29498,198,148.98,18159
2023-10-25,3576,66,54.18,1842
2023-10-26,22717,210,108.18,11350
2023-10-27,1184,60,19.73,1000
2023-10-30,7564,64,118.19,7285
