Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-06-27,11697,100,116.97,10355
2023-06-28,52138,433,120.41,24493
2023-06-30,61196,526,116.34,38767
2023-07-03,48415,373,129.8,38425
2023-07-04,49817,321,155.19,39581
2023-07-05,33127,282,117.47,23258
2023-07-06,13947,130,107.28,10884
2023-07-07,86240,610,141.38,42418
2023-07-10,84031,562,149.52,66818
2023-07-11,82908,418,198.34,53119
2023-07-12,358119,1395,256.72,206959
2023-07-13,2311084,10550,219.06,617731
2023-07-14,579206,2888,200.56,242789
