Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-05,10482,401,26.14,6932,
2022-12-06,4358,199,21.9,2675,
2022-12-07,66102,739,89.45,31159,
2022-12-08,35183,300,117.28,8121,
2022-12-09,13704,285,48.08,10571,
2022-12-12,2302,55,41.85,1656,
2022-12-13,15169,168,90.29,12442,
2022-12-14,8304,222,37.41,5201,
2022-12-15,4177,14,298.36,4177,
2022-12-16,9167,189,48.5,7042,
2022-12-19,11164,407,27.43,6383,
2022-12-20,2622,131,20.02,1828,
2022-12-21,8545,260,32.87,6831,
2022-12-22,13315,364,36.58,8484,
2022-12-23,2932,31,94.58,2898,
2022-12-26,6022,253,23.8,3621,
2022-12-27,3133,120,26.11,2062,
2022-12-28,2656,101,26.3,1798,
2022-12-29,1295,78,16.6,605,
2022-12-30,2520,129,19.53,1795,
2023-01-02,6589,155,42.51,5876,
2023-01-03,8189,314,26.08,3534,
2023-01-04,8720,332,26.27,4353,
2023-01-05,3106,93,33.4,2012,
2023-01-06,7061,160,44.13,5012,
2023-01-09,2891,153,18.9,978,
2023-01-10,901,67,13.45,385,
2023-01-11,2907,148,19.64,1951,
2023-01-12,4181,223,18.75,2628,
2023-01-13,7198,201,35.81,6485,
2023-01-16,2969,175,16.97,1367,
2023-01-17,2741,278,9.86,1024,
2023-01-18,1602,159,10.08,1110,
2023-01-19,7449,334,22.3,2297,
2023-01-20,2062,103,20.02,1435,
2023-01-23,1889,156,12.11,1062,
2023-01-24,2924,111,26.34,1892,
2023-01-25,5683,101,56.27,5217,
2023-01-27,1958,94,20.83,1289,
2023-01-30,9787,223,43.89,6831,
2023-01-31,3553,201,17.68,2728,
2023-02-01,9645,517,18.66,2062,
2023-02-02,1133,53,21.38,547,
2023-02-03,2036,70,29.09,1674,
2023-02-06,3688,199,18.53,1354,
2023-02-07,3508,126,27.84,2640,
2023-02-08,58019,1228,47.25,43066,
2023-02-09,8553,283,30.22,6553,
2023-02-10,4486,94,47.72,4110,
2023-02-13,2669,121,22.06,2205,
2023-02-14,3840,155,24.77,2847,
2023-02-15,3464,113,30.65,2889,
2023-02-16,935,29,32.24,842,
2023-02-17,1884,94,20.04,1719,
2023-02-20,1987,152,13.07,1471,
2023-02-21,7103,121,58.7,5217,
2023-02-22,2351,189,12.44,937,
2023-02-23,8737,251,34.81,6762,
2023-02-24,35347,613,57.66,24154,
2023-02-27,49686,857,57.98,37710,
2023-02-28,5585,320,17.45,3336,
2023-03-01,7075,447,15.83,5086,
2023-03-02,8664,944,9.18,3092,
2023-03-03,6090,748,8.14,960,
2023-03-06,9397,1466,6.41,2801,
2023-03-08,2610,163,16.01,1596,
2023-03-09,2111,211,10.0,1845,
2023-03-10,1593,331,4.81,408,
2023-03-13,7939,694,11.44,2770,
2023-03-14,317,39,8.13,181,
2023-03-15,2871,661,4.34,1550,
2023-03-16,2289,282,8.12,1340,
2023-03-17,2115,111,19.05,1837,
2023-03-20,3938,135,29.17,3274,
2023-03-21,5128,1006,5.1,2068,
2023-03-22,3694,418,8.84,1965,
2023-03-23,5420,923,5.87,3171,
2023-03-24,2303,364,6.33,1466,
2023-03-27,4938,286,17.27,4615,
2023-03-28,5120,218,23.49,3434,
2023-03-29,4126,130,31.74,3565,
2023-03-31,3790,461,8.22,1779,
2023-04-03,4340,403,10.77,1740,
2023-04-05,8138,438,18.58,6579,
2023-04-06,13890,886,15.68,7834,
2023-04-10,3681,425,8.66,1641,
2023-04-11,3982,186,21.41,3166,
2023-04-12,1263,227,5.56,638,
2023-04-13,2398,177,13.55,1234,
2023-04-17,2380,233,10.21,2056,
2023-04-18,2563,68,37.69,1995,
2023-04-19,1149,89,12.91,646,
2023-04-20,2230,108,20.65,1911,
2023-04-21,6260,420,14.9,3516,
2023-04-24,4644,359,12.94,3127,
2023-04-25,3178,175,18.16,2173,
2023-04-26,1024,73,14.03,658,
2023-04-27,1564,102,15.33,1052,
2023-04-28,2073,319,6.5,1025,
2023-05-02,8577,550,15.59,5084,
2023-05-03,5330,358,14.89,3329,
2023-05-04,7382,508,14.53,5091,
2023-05-05,2355,76,30.99,1752,
2023-05-08,2751,313,8.79,1540,
2023-05-09,3107,324,9.59,1680,
2023-05-10,17886,584,30.63,13761,
2023-05-11,14588,288,50.65,12096,
2023-05-12,30728,408,75.31,27365,
2023-05-15,48396,1797,26.93,20629,
2023-05-16,236325,7609,31.06,53983,
2023-05-17,33067,1633,20.25,13837,
2023-05-18,13816,629,21.97,6682,
2023-05-19,21201,722,29.36,12923,
2023-05-22,22910,823,27.84,14673,
2023-05-23,6831,284,24.05,4152,
2023-05-24,8727,347,25.15,5678,
2023-05-25,9846,797,12.35,3986,
2023-05-26,6889,812,8.48,2760,
2023-05-29,4457,505,8.83,2106,
2023-05-30,6828,287,23.79,3653,
2023-05-31,17078,384,44.47,12830,
2023-06-01,9204,390,23.6,5823,
2023-06-02,3695,233,15.86,1733,
2023-06-05,1738,102,17.04,824,
2023-06-06,4228,168,25.17,2395,
2023-06-07,10593,519,20.41,5472,
2023-06-08,12688,426,29.78,9509,
2023-06-09,7583,293,25.88,2646,
2023-06-12,7011,168,41.73,4625,
2023-06-13,1155,93,12.42,666,
2023-06-14,10879,198,54.94,8903,
2023-06-15,4107,325,12.64,830,
2023-06-16,1787,58,30.81,1456,
2023-06-19,2595,177,14.66,1561,
2023-06-20,10981,299,36.73,6850,
2023-06-21,38523,889,43.33,24002,
2023-06-22,6258,254,24.64,3564,
2023-06-23,6151,225,27.34,4722,
2023-06-26,2903,118,24.6,1345,
2023-06-27,3189,147,21.69,2046,
2023-06-28,137521,2462,55.86,34280,
2023-06-30,11674,545,21.42,6853,
2023-07-03,5670,280,20.25,3315,
2023-07-04,25370,666,38.09,14976,
2023-07-05,10628,502,21.17,6403,
2023-07-06,10097,474,21.3,6780,
2023-07-07,12217,834,14.65,6398,
2023-07-10,3943,199,19.81,1622,
2023-07-11,2618,243,10.77,1239,
2023-07-12,3214,167,19.25,1324,
2023-07-13,2674,96,27.85,1922,
2023-07-14,4370,148,29.53,1948,
2023-07-17,3233,166,19.48,2031,
2023-07-18,2062,127,16.24,596,
2023-07-19,1055,136,7.76,815,
2023-07-20,1043,72,14.49,708,
2023-07-21,6222,279,22.3,3780,
2023-07-24,7780,229,33.97,5261,
2023-07-25,7960,217,36.68,4454,
2023-07-26,9751,197,49.5,8077,
2023-07-27,4857,120,40.48,3077,
2023-07-28,4266,123,34.68,3248,
2023-07-31,8740,320,27.31,7488,
2023-08-01,3032,129,23.5,2563,
2023-08-02,9732,227,42.87,8676,
2023-08-03,28908,691,41.84,19652
2023-08-04,46067,927,49.69,30819
2023-08-07,13038,464,28.1,9449
2023-08-08,11557,307,37.64,7724
2023-08-09,24742,387,63.93,18352
2023-08-10,13063,799,16.35,7463
2023-08-11,5766,220,26.21,3475
2023-08-14,12967,339,38.25,8286
2023-08-16,3567,216,16.51,694
2023-08-17,18248,208,87.73,17534
2023-08-18,3032,185,16.39,1472
2023-08-21,46021,1707,26.96,19871
2023-08-22,6974,262,26.62,4320
2023-08-23,3397,213,15.95,1273
2023-08-24,2837,131,21.66,1595
2023-08-25,1414,163,8.67,859
2023-08-28,3499,268,13.06,2392
2023-08-29,1815,169,10.74,1043
2023-08-30,1839,310,5.93,1227
2023-08-31,34251,236,145.13,33834
2023-09-01,53017,383,138.43,49537
2023-09-04,14455,417,34.66,10824
2023-09-05,6260,367,17.06,2891
2023-09-06,2023,111,18.23,1675
2023-09-07,1594,158,10.09,1110
