Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-06-13,230236,1856,124.05,118255,
2023-06-14,263205,1517,173.5,118283,
2023-06-15,331705,1749,189.65,153281,
2023-06-16,146462,833,175.82,81587,
2023-06-19,167370,1159,144.41,84710,
2023-06-20,145764,1141,127.75,102030,
2023-06-21,267425,1740,153.69,156455,
2023-06-22,169472,1030,164.54,62708,
2023-06-23,103622,811,127.77,31652,
2023-06-26,272504,2929,93.04,119772,
2023-06-27,269740,2115,127.54,172964,
2023-06-28,208224,1778,117.11,80765,
2023-06-30,407114,2391,170.27,183947,
2023-07-03,191684,1506,127.28,79295,
2023-07-04,106724,1202,88.79,41423,
2023-07-05,87175,792,110.07,24706,
2023-07-06,85560,769,111.26,22517,
2023-07-07,95197,800,119.0,34999,
2023-07-10,190865,1010,188.98,101468,
2023-07-11,172014,1008,170.65,63415,
2023-07-12,125264,911,137.5,55370,
2023-07-13,237758,1767,134.55,96757,
2023-07-14,114990,729,157.74,36782,
2023-07-17,129724,740,175.3,60691,
2023-07-18,146505,1181,124.05,91992,
2023-07-19,335693,1537,218.41,172663,
2023-07-20,133490,781,170.92,58495,
2023-07-21,144587,807,179.17,71398,
2023-07-24,205348,1626,126.29,119069,
2023-07-25,140279,1231,113.96,55577,
2023-07-26,181882,1358,133.93,75336,
2023-07-27,171348,988,173.43,53407,
2023-07-28,140327,640,219.26,32418,
2023-07-31,188438,1323,142.43,56005,
2023-08-01,150366,908,165.6,33626,
2023-08-02,186219,871,213.8,85082,
2023-08-03,239085,673,355.25,101924
2023-08-04,239820,880,272.52,137532
2023-08-07,301330,2429,124.06,155318
2023-08-08,156321,1244,125.66,55568
2023-08-09,106516,597,178.42,7088
2023-08-10,140454,751,187.02,33477
2023-08-11,207023,1274,162.5,66758
2023-08-14,234566,1468,159.79,106318
2023-08-16,141746,1371,103.39,39172
2023-08-17,273043,2358,115.79,126979
2023-08-18,243068,1461,166.37,133887
2023-08-21,266761,2751,96.97,107253
2023-08-22,199812,2726,73.3,89541
2023-08-23,196123,1962,99.96,68849
2023-08-24,145912,1477,98.79,37474
2023-08-25,135840,1089,124.74,25755
2023-08-28,153849,1514,101.62,30270
2023-08-29,183542,2013,91.18,54397
2023-08-30,122343,1605,76.23,15197
2023-08-31,132454,1505,88.01,18139
2023-09-01,274742,4530,60.65,162012
2023-09-04,300868,2157,139.48,143480
2023-09-05,222427,2633,84.48,88440
2023-09-06,315872,2398,131.72,135191
2023-09-07,189156,1371,137.97,67414
2023-09-08,133541,1090,122.51,8824
