Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-06-09,35025,712,49.19,26584,
2023-06-12,25292,854,29.62,22877,
2023-06-13,32935,1474,22.34,22065,
2023-06-14,28267,1733,16.31,24366,
2023-06-15,89460,3861,23.17,68193,
2023-06-16,41392,703,58.88,34992,
2023-06-19,53678,1218,44.07,27299,
2023-06-20,110574,4073,27.15,63779,
2023-06-21,61724,2571,24.01,42540,
2023-06-22,16802,938,17.91,11870,
2023-06-23,13911,718,19.37,12216,
2023-06-26,50209,2971,16.9,29521,
2023-06-27,27254,1543,17.66,19039,
2023-06-28,27497,1540,17.86,16283,
2023-06-30,21903,1726,12.69,14548,
2023-07-03,17140,1236,13.87,10641,
2023-07-04,10252,965,10.62,5877,
2023-07-05,9176,1076,8.53,5948,
2023-07-06,24129,1362,17.72,12394,
2023-07-07,14652,1109,13.21,6455,
2023-07-10,15480,1267,12.22,8282,
2023-07-11,15969,1433,11.14,8465,
2023-07-12,11290,1412,8.0,6743,
2023-07-13,27937,1830,15.27,16574,
2023-07-14,23942,1767,13.55,13053,
2023-07-17,26628,1555,17.12,16919,
2023-07-18,16651,1398,11.91,9858,
2023-07-19,13568,952,14.25,10534,
2023-07-20,18573,1132,16.41,11132,
2023-07-21,8325,785,10.61,4541
