Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-04-20,175,22,7.95,92,
2023-04-21,603,14,43.07,601,
2023-04-24,6952,170,40.89,5681,
2023-04-25,1654,45,36.76,425,
2023-04-26,2914,183,15.92,2259,
2023-04-27,3804,72,52.83,2433,
2023-04-28,5692,167,34.08,1874,
2023-05-02,27863,417,66.82,21459,
2023-05-03,24884,321,77.52,18801,
2023-05-04,113994,265,430.17,109570,
2023-05-05,39264,210,186.97,32705,
2023-05-08,56529,338,167.25,50391,
2023-05-09,49841,148,336.76,47637,
2023-05-10,7506,119,63.08,4853,
2023-05-11,60536,259,233.73,51584,
2023-05-12,74559,431,172.99,67006,
2023-05-15,41607,141,295.09,35575,
2023-05-16,35181,279,126.1,31711,
2023-05-17,47699,159,299.99,45080,
2023-05-18,6811,94,72.46,4690,
2023-05-19,36415,313,116.34,20583,
2023-05-22,52370,180,290.94,37839,
2023-05-23,29213,289,101.08,23436,
2023-05-24,11947,94,127.1,7419,
2023-05-25,34906,457,76.38,18178,
2023-05-26,33395,103,324.22,31286,
2023-05-29,8135,174,46.75,6557,
2023-05-30,20234,199,101.68,17227,
2023-05-31,35420,140,253.0,24656,
2023-06-01,7019,94,74.67,5389,
2023-06-02,13970,119,117.39,10058,
2023-06-05,4290,135,31.78,2875,
2023-06-06,7157,98,73.03,4827,
2023-06-07,6475,67,96.64,4778,
2023-06-08,17838,106,168.28,16574,
2023-06-09,16293,303,53.77,11438,
2023-06-12,4898,107,45.78,2198,
2023-06-13,2597,66,39.35,1890,
2023-06-14,6270,134,46.79,5595,
2023-06-15,40709,313,130.06,34605,
2023-06-16,12879,92,139.99,10190,
2023-06-19,6971,72,96.82,3961,
2023-06-20,11324,76,149.0,9648,
2023-06-21,35590,411,86.59,31678,
2023-06-22,137773,753,182.97,89737,
2023-06-23,116511,464,251.1,58812,
2023-06-26,12478,161,77.5,9166,
2023-06-27,13832,119,116.24,9600,
2023-06-28,9667,116,83.34,6823,
2023-06-30,31060,260,119.46,28696,
2023-07-03,47483,185,256.66,44616,
2023-07-04,10465,170,61.56,7128,
2023-07-05,7719,96,80.41,5880,
2023-07-06,22409,166,134.99,15790,
2023-07-07,12362,115,107.5,10232,
2023-07-10,4276,73,58.58,3095,
2023-07-11,23827,115,207.19,21642,
2023-07-12,1952,59,33.08,1166,
2023-07-13,50641,212,238.87,41709,
2023-07-14,46541,307,151.6,25937,
2023-07-17,173683,274,633.88,156415,
2023-07-18,61098,84,727.36,57892,
2023-07-19,27948,105,266.17,19574,
2023-07-20,79062,207,381.94,73830,
2023-07-21,11350,124,91.53,6648,
2023-07-24,33808,137,246.77,29179,
2023-07-25,28522,95,300.23,20998,
2023-07-26,7269,87,83.55,3359,
2023-07-27,20591,99,207.99,11931,
2023-07-28,179009,207,864.78,121898,
2023-07-31,22712,84,270.38,21209,
2023-08-01,47621,233,204.38,38394,
2023-08-02,35359,88,401.81,25899,
2023-08-03,65057,239,272.21,40022
2023-08-04,54282,141,384.98,45557
2023-08-07,71709,102,703.03,69012
2023-08-08,16124,199,81.03,12087
2023-08-09,147129,288,510.86,141079
2023-08-10,32500,295,110.17,24308
2023-08-11,40681,193,210.78,36675
2023-08-14,16153,164,98.49,13897
2023-08-16,18526,163,113.66,13843
2023-08-17,147712,242,610.38,144655
2023-08-18,89281,214,417.2,87760
2023-08-21,16657,208,80.08,13839
2023-08-22,37881,157,241.28,26333
2023-08-23,45892,170,269.95,31432
2023-08-24,40121,366,109.62,31868
2023-08-25,13975,121,115.5,12740
2023-08-28,28917,87,332.38,27714
2023-08-29,7559,76,99.46,4913
2023-08-30,23118,190,121.67,17112
2023-08-31,10935,173,63.21,7941
2023-09-01,157139,175,897.94,146361
2023-09-04,58892,264,223.08,50047
2023-09-05,30454,380,80.14,27906
2023-09-06,80541,492,163.7,76164
2023-09-07,33300,277,120.22,27995
