Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-08-21,8541,1430,5.97,5455
2023-08-22,5823,1118,5.21,3701
2023-08-23,5209,1033,5.04,2918
2023-08-24,8865,1396,6.35,5984
2023-08-25,11602,1854,6.26,7413
2023-08-28,12722,2087,6.1,9729
2023-08-29,9694,1904,5.09,5225
2023-08-30,22808,3003,7.6,15949
2023-08-31,10768,1870,5.76,7016
2023-09-01,7505,1737,4.32,4445
2023-09-04,5855,756,7.74,4140
2023-09-05,6066,993,6.11,3840
2023-09-06,4853,1110,4.37,2805
2023-09-07,7669,1462,5.25,5786
2023-09-08,5614,1346,4.17,3189
2023-09-11,9770,1706,5.73,6321
2023-09-12,18679,2187,8.54,13732
2023-09-13,6411,953,6.73,4791
2023-09-14,6290,976,6.44,4887
2023-09-15,2968,839,3.54,1674
2023-09-18,7787,1516,5.14,5152
2023-09-20,4544,995,4.57,3105
2023-09-21,14543,1040,13.98,12668
2023-09-22,4820,1000,4.82,3606
2023-09-25,3649,1179,3.09,2445
2023-09-26,10154,1210,8.39,8745
2023-09-27,3709,1267,2.93,2546
2023-09-28,3876,945,4.1,2977
2023-09-29,4552,895,5.09,3038
