Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-12-12,7530518,194020,38.81,3250388,
2022-12-13,3608222,119202,30.27,1225299,
2022-12-14,3029973,85290,35.53,1276191,
2022-12-15,962639,32131,29.96,362830,
2022-12-16,855040,25367,33.71,324597,
2022-12-19,971533,25180,38.58,517659,
2022-12-20,645687,16808,38.42,274491,
2022-12-21,704740,25443,27.7,334847,
2022-12-22,656588,23340,28.13,285917,
2022-12-23,429679,19498,22.04,148352,
2022-12-26,535661,32834,16.31,200569,
2022-12-27,463933,21674,21.41,139531,
2022-12-28,369658,14033,26.34,167950,
2022-12-29,266439,10732,24.83,101985,
2022-12-30,317372,14168,22.4,158652,
2023-01-02,402419,14111,28.52,207582,
2023-01-03,243060,9870,24.63,132407,
2023-01-04,150654,7774,19.38,81793,
2023-01-05,391285,15070,25.96,216707,
2023-01-06,340090,11447,29.71,209807,
2023-01-09,63254,2932,21.57,29169,
2023-01-10,80863,6660,12.14,38072,
2023-01-11,104562,5308,19.7,46246,
2023-01-12,93565,4165,22.46,48187,
2023-01-13,182806,3887,47.03,141664,
2023-01-16,68778,3114,22.09,40280,
2023-01-17,41801,3151,13.27,19864,
2023-01-18,64030,3717,17.23,26896,
2023-01-19,54056,3608,14.98,32135,
2023-01-20,66823,3618,18.47,32480,
2023-01-23,94640,5063,18.69,49767,
2023-01-24,116021,6844,16.95,67816,
2023-01-25,79257,4356,18.19,49458,
2023-01-27,161597,7346,22.0,94593,
2023-01-30,90849,6080,14.94,49832,
2023-01-31,92033,8753,10.51,55516,
2023-02-01,121816,6556,18.58,80590,
2023-02-02,105307,6006,17.53,69091,
2023-02-03,82408,6098,13.51,48114,
2023-02-06,26772,2511,10.66,13764,
2023-02-07,46651,4763,9.79,24405,
2023-02-08,101903,5545,18.38,60841,
2023-02-09,97853,8281,11.82,53752,
2023-02-10,38273,3285,11.65,19460,
2023-02-13,58561,2316,25.29,34971,
2023-02-14,82002,3019,27.16,67780,
2023-02-15,496329,23873,20.79,298382,
2023-02-16,274646,14604,18.81,150115,
2023-02-17,276986,18600,14.89,159822,
2023-02-20,244222,12295,19.86,153342,
2023-02-21,188051,11161,16.85,124497,
2023-02-22,1595452,47176,33.82,737966,
2023-02-23,546048,17160,31.82,230832,
2023-02-24,196671,9788,20.09,97999,
2023-02-27,204301,12897,15.84,81159,
2023-02-28,189253,13583,13.93,64199,
2023-03-01,149140,9816,15.19,82529,
2023-03-02,60392,4395,13.74,37125,
2023-03-03,59896,3361,17.82,34066,
2023-03-06,77612,5147,15.08,47471,
2023-03-08,50376,3444,14.63,30291,
2023-03-09,277333,11201,24.76,158881,
2023-03-10,79391,4201,18.9,48146,
2023-03-13,346886,13417,25.85,214540,
2023-03-14,129935,6277,20.7,69278,
2023-03-15,215997,12533,17.23,116183,
2023-03-16,309157,12249,25.24,182826,
2023-03-17,91419,5938,15.4,51511,
2023-03-20,106392,10110,10.52,55034,
2023-03-21,97880,8154,12.0,23179,
2023-03-22,78145,8167,9.57,41580,
2023-03-23,56712,4369,12.98,34680,
2023-03-24,49543,4793,10.34,28227,
2023-03-27,67604,5331,12.68,45513,
2023-03-28,77150,4931,15.65,48153,
2023-03-29,100107,7473,13.4,70202,
2023-03-31,282472,13764,20.52,158273,
2023-04-03,52429,3686,14.22,34681,
2023-04-05,23447,1682,13.94,11464,
2023-04-06,71021,2124,33.44,61202,
2023-04-10,184822,2600,71.09,171118,
2023-04-11,67089,3564,18.82,47515,
2023-04-12,82437,4324,19.06,53937,
2023-04-13,51796,2924,17.71,30219,
2023-04-17,341647,9883,34.57,246587,
2023-04-18,199166,9849,20.22,107256,
2023-04-19,87604,6892,12.71,58471,
2023-04-20,50311,2857,17.61,29475,
2023-04-21,32278,2353,13.72,22172,
2023-04-24,46495,2795,16.64,26046,
2023-04-25,67018,3748,17.88,50906,
2023-04-26,78974,5125,15.41,56936,
2023-04-27,58300,3680,15.84,42197,
2023-04-28,157781,5248,30.06,128751,
2023-05-02,251579,8516,29.54,151177,
2023-05-03,177459,7404,23.97,122291,
2023-05-04,649863,24803,26.2,278249,
2023-05-05,188007,11159,16.85,90895,
2023-05-08,134896,9765,13.81,76193,
2023-05-09,149494,8106,18.44,82757,
2023-05-10,163496,6656,24.56,106746,
2023-05-11,65240,4468,14.6,37883,
2023-05-12,141122,5576,25.31,63477,
2023-05-15,128722,5606,22.96,83680,
2023-05-16,253998,10775,23.57,149730,
2023-05-17,138176,6514,21.21,68362,
2023-05-18,86021,4280,20.1,40023,
2023-05-19,99647,6174,16.14,54515,
2023-05-22,60968,2628,23.2,41698,
2023-05-23,297810,13080,22.77,153493,
2023-05-24,132345,5651,23.42,82245,
2023-05-25,271278,10820,25.07,173090,
2023-05-26,537987,19594,27.46,333651,
2023-05-29,155803,7003,22.25,107638,
2023-05-30,77345,3825,20.22,51884,
2023-05-31,101104,4525,22.34,63554,
2023-06-01,267200,9331,28.64,199843,
2023-06-02,76392,3878,19.7,48465,
2023-06-05,145052,5677,25.55,84572,
2023-06-06,46273,2982,15.52,26809,
2023-06-07,99284,5675,17.49,64782,
2023-06-08,105119,6081,17.29,61674,
2023-06-09,171881,7180,23.94,93208,
2023-06-12,52054,3637,14.31,32552,
2023-06-13,49357,3420,14.43,29049,
2023-06-14,78730,5902,13.34,49396,
2023-06-15,83927,4445,18.88,52480,
2023-06-16,192053,9691,19.82,109672,
2023-06-19,71022,4853,14.63,45794,
2023-06-20,87174,5728,15.22,61248,
2023-06-21,121012,7234,16.73,83535,
2023-06-22,96807,4690,20.64,57511,
2023-06-23,101839,5847,17.42,56453,
2023-06-26,94452,6705,14.09,57889,
2023-06-27,50896,3226,15.78,32475,
2023-06-28,105195,5953,17.67,76530,
2023-06-30,160881,13806,11.65,100147,
2023-07-03,90279,6217,14.52,51713,
2023-07-04,98225,6130,16.02,59108,
2023-07-05,100003,7506,13.32,58889,
2023-07-06,294028,16877,17.42,165758,
2023-07-07,338009,13798,24.5,234721,
2023-07-10,124951,8267,15.11,62188,
2023-07-11,322588,20552,15.7,175282,
2023-07-12,1143527,45731,25.01,452205,
2023-07-13,389567,21874,17.81,179285,
2023-07-14,329043,18682,17.61,151004,
2023-07-17,315175,15523,20.3,142999,
2023-07-18,263309,13121,20.07,114559,
2023-07-19,130055,7237,17.97,60659,
2023-07-20,166701,8516,19.58,84192,
2023-07-21,134654,8393,16.04,70200,
2023-07-24,521376,21599,24.14,260310,
2023-07-25,179467,9561,18.77,99567,
2023-07-26,94968,8298,11.44,54441,
2023-07-27,139150,11501,12.1,78153,
2023-07-28,129039,10109,12.76,69663,
2023-07-31,524478,23540,22.28,249711,
2023-08-01,203334,11349,17.92,103569,
2023-08-02,437859,22251,19.68,229588,
2023-08-03,317633,13844,22.94,159500
2023-08-04,320393,13328,24.04,169822
