Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-10-03,5193776,49110,105.76,3160892
2023-10-04,688861,14739,46.74,392425
2023-10-05,994953,20043,49.64,428358
2023-10-06,1632019,21818,74.8,976668
2023-10-09,2173174,33491,64.89,839867
2023-10-10,1400997,22529,62.19,619344
2023-10-11,758840,15284,49.65,306221
2023-10-12,2249388,31919,70.47,971441
2023-10-13,1816607,31470,57.73,598155
2023-10-16,379219,5895,64.33,172818
2023-10-17,418769,6064,69.06,197093
2023-10-18,481542,5642,85.35,324278
2023-10-19,167583,2750,60.94,93201
2023-10-20,175424,3154,55.62,88202
2023-10-23,270632,5066,53.42,164281
