Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-01-30,329027,7753,42.44,329027,
2023-01-31,150034,3338,44.95,150034,
2023-02-01,69850,1219,57.3,69850,
2023-02-02,89213,954,93.51,89213,
2023-02-03,2065032,5278,391.25,2065032,
2023-02-06,660667,4068,162.41,660667,
2023-02-07,343557,931,369.02,343557,
2023-02-08,310278,689,450.33,310278,
2023-02-09,724706,1215,596.47,724706,
2023-02-10,751226,6284,119.55,751226,
2023-02-13,360101,9527,37.8,286341,
2023-02-14,260690,10668,24.44,185241,
2023-02-15,198992,8150,24.42,135482,
2023-02-16,112913,7487,15.08,81465,
2023-02-17,370491,19127,19.37,193856,
2023-02-20,173844,8380,20.75,116386,
2023-02-21,334866,19176,17.46,234089,
2023-02-22,211511,9543,22.16,130462,
2023-02-23,229805,8981,25.59,129533,
2023-02-24,145854,9366,15.57,71250,
2023-02-27,65321,5808,11.25,33803,
2023-02-28,248161,10150,24.45,190437,
2023-03-01,165820,7902,20.98,125311,
2023-03-02,101327,4214,24.05,80740,
2023-03-03,126945,7368,17.23,81615,
2023-03-06,209425,12649,16.56,161652,
2023-03-08,183874,8145,22.58,138030,
2023-03-09,160844,15611,10.3,114634,
2023-03-10,84792,5884,14.41,49222,
2023-03-13,84730,4338,19.53,59207,
2023-03-14,60882,3746,16.25,40667,
2023-03-15,71116,3938,18.06,44686,
2023-03-16,110888,5380,20.61,69300,
2023-03-17,75035,5228,14.35,53046,
2023-03-20,205501,6516,31.54,166844,
2023-03-21,290366,12647,22.96,203616,
2023-03-22,409524,12062,33.95,212781,
2023-03-23,247918,9862,25.14,153724,
2023-03-24,161484,6107,26.44,123127,
2023-03-27,264550,6561,40.32,203365,
2023-03-28,240227,7393,32.49,173578,
2023-03-29,180290,6386,28.23,133984,
2023-03-31,288058,10958,26.29,201568,
2023-04-03,302266,7101,42.57,258156,
2023-04-05,180008,8945,20.12,103137,
2023-04-06,168327,6963,24.17,97787,
2023-04-10,1135020,16854,67.34,865099,
2023-04-11,475237,11371,41.79,337668,
2023-04-12,798998,17217,46.41,487298,
2023-04-13,394409,11244,35.08,256022,
2023-04-17,2070659,43322,47.8,688909,
2023-04-18,536032,17057,31.43,207290,
2023-04-19,181275,5655,32.06,125117,
2023-04-20,102033,3934,25.94,57002,
2023-04-21,142737,4051,35.24,85766,
2023-04-24,168627,4578,36.83,109486,
2023-04-25,76229,2487,30.65,54039,
2023-04-26,141247,4086,34.57,89513,
2023-04-27,143275,7858,18.23,78775,
2023-04-28,392258,15592,25.16,225858,
2023-05-02,591834,27611,21.43,324499,
2023-05-03,256336,10306,24.87,123356,
2023-05-04,272844,13172,20.71,138568,
2023-05-05,226365,14695,15.4,138003,
2023-05-08,248994,12163,20.47,146452,
2023-05-09,203231,9554,21.27,96518,
2023-05-10,251225,8566,29.33,175915,
2023-05-11,119075,5412,22.0,70502,
2023-05-12,405448,13278,30.54,195437,
2023-05-15,739017,18975,38.95,405931,
2023-05-16,252626,10342,24.43,147013,
2023-05-17,118395,5095,23.24,63670,
2023-05-18,112444,4664,24.11,60445,
2023-05-19,172244,6001,28.7,104123,
2023-05-22,171026,7791,21.95,92814,
2023-05-23,153139,8090,18.93,76898,
2023-05-24,103623,4396,23.57,59106,
2023-05-25,70515,3315,21.27,37620,
2023-05-26,116225,5415,21.46,78960,
2023-05-29,99781,6162,16.19,49618,
2023-05-30,98845,4743,20.84,51924,
2023-05-31,257341,11637,22.11,152876,
2023-06-01,82439,5065,16.28,47053,
2023-06-02,74063,4272,17.34,44031,
2023-06-05,111200,4728,23.52,70094,
2023-06-06,466155,17455,26.71,266925,
2023-06-07,176923,7371,24.0,115278,
2023-06-08,80516,5077,15.86,46267,
2023-06-09,159767,9612,16.62,90951,
2023-06-12,120966,8212,14.73,64288,
2023-06-13,115606,6648,17.39,60807,
2023-06-14,518335,26093,19.86,254628,
2023-06-15,214565,15768,13.61,109949,
2023-06-16,105634,5241,20.16,62927,
2023-06-19,194580,8940,21.77,115489,
2023-06-20,179910,13958,12.89,83146,
2023-06-21,117962,6689,17.64,73374,
2023-06-22,103881,5444,19.08,71127,
2023-06-23,481677,12579,38.29,395391,
2023-06-26,79617,4048,19.67,53765,
2023-06-27,230391,8603,26.78,121185,
2023-06-28,217241,8658,25.09,159470,
2023-06-30,125147,8682,14.41,81353,
2023-07-03,214301,13242,16.18,161065,
2023-07-04,249059,9791,25.44,160655,
2023-07-05,89528,7167,12.49,54050,
2023-07-06,155764,12361,12.6,101757,
2023-07-07,113842,8154,13.96,68096,
2023-07-10,226428,16644,13.6,130609,
2023-07-11,632897,24424,25.91,442631,
2023-07-12,231480,12271,18.86,116057,
2023-07-13,128205,7122,18.0,76465,
2023-07-14,191813,9405,20.39,97393,
2023-07-17,602377,19744,30.51,359179,
2023-07-18,161067,6572,24.51,85458,
2023-07-19,113657,4884,23.27,62877,
2023-07-20,138759,6140,22.6,82157,
2023-07-21,102435,6212,16.49,50901,
2023-07-24,174785,7943,22.0,91405,
2023-07-25,279873,10189,27.47,149757,
2023-07-26,109362,6682,16.37,72349,
2023-07-27,158357,9120,17.36,102821,
2023-07-28,258599,11315,22.85,184324,
2023-07-31,250201,12487,20.04,176604,
2023-08-01,161381,9177,17.59,103773,
2023-08-02,271085,17558,15.44,144508,
2023-08-03,204379,13611,15.02,132131
2023-08-04,248949,12162,20.47,174202
2023-08-07,341615,14002,24.4,230200
2023-08-08,127440,7823,16.29,76775
2023-08-09,141570,7294,19.41,93336
2023-08-10,124157,5029,24.69,80402
2023-08-11,477569,13859,34.46,242269
2023-08-14,294630,11369,25.92,145052
2023-08-16,230412,8537,26.99,123801
2023-08-17,368341,12719,28.96,194138
2023-08-18,503394,16707,30.13,225157
2023-08-21,430520,13907,30.96,234686
2023-08-22,490944,14709,33.38,258658
2023-08-23,461433,12821,35.99,296375
2023-08-24,335385,11332,29.6,223490
2023-08-25,411277,17216,23.89,210486
2023-08-28,365144,14328,25.48,233394
2023-08-29,325432,12997,25.04,225648
2023-08-30,381916,13500,28.29,283556
2023-08-31,239923,14823,16.19,131667
2023-09-01,455007,18289,24.88,232638
2023-09-04,491065,19008,25.83,294408
2023-09-05,987451,34196,28.88,497896
2023-09-06,579578,20162,28.75,322108
2023-09-07,443793,22106,20.08,280908
2023-09-08,298021,10450,28.52,218259
2023-09-11,274732,14380,19.11,160004
2023-09-12,449418,16821,26.72,251581
2023-09-13,268856,9898,27.16,134576
2023-09-14,293997,16167,18.19,130370
2023-09-15,362750,18807,19.29,158184
2023-09-18,175629,11925,14.73,90391
2023-09-20,314226,11775,26.69,219570
2023-09-21,150220,9324,16.11,79519
2023-09-22,188566,12192,15.47,92541
