Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-06-15,5139,50,102.78,5121,
2023-06-16,4669,72,64.85,2814,
2023-06-19,1980,58,34.14,1419,
2023-06-20,2024,50,40.48,1848,
2023-06-21,14838,138,107.52,9494,
2023-06-22,23188,118,196.51,16869,
2023-06-23,6861,56,122.52,5795,
2023-06-26,14090,116,121.47,10894,
2023-06-27,2536,70,36.23,1706,
2023-06-28,3184,37,86.05,3174,
2023-06-30,78724,68,1157.71,77019,
2023-07-03,3100,85,36.47,2296,
2023-07-04,14021,47,298.32,8740,
2023-07-05,12112,19,637.47,10637,
2023-07-06,1414,30,47.13,514,
2023-07-07,11662,26,448.54,11612,
2023-07-10,7645,21,364.05,7474,
2023-07-11,12204,34,358.94,10940,
2023-07-12,7412,28,264.71,7235,
2023-07-13,17409,155,112.32,14529,
2023-07-14,10558,71,148.7,10122,
2023-07-17,15011,56,268.05,14500,
2023-07-18,12125,46,263.59,11728,
2023-07-19,8113,27,300.48,7441,
2023-07-20,24492,40,612.3,23593,
2023-07-21,1100,24,45.83,329
