Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-06-16,31292587,420315,74.45,11406148,
2023-06-19,19653191,293931,66.86,3437752,
2023-06-20,8567809,166107,51.58,2122795,
2023-06-21,3085162,66207,46.6,910797,
2023-06-22,3290937,60230,54.64,1374573,
2023-06-23,6687921,109368,61.15,1639786,
2023-06-26,2076430,39119,53.08,729637,
2023-06-27,1030752,23875,43.17,329734,
2023-06-28,941052,21547,43.67,356202,
2023-06-30,988486,25564,38.67,467852,
2023-07-03,1374461,33320,41.25,536835,
2023-07-04,1356306,34687,39.1,565016,
2023-07-05,1537926,34435,44.66,429747,
2023-07-06,471784,11729,40.22,199653,
2023-07-07,645872,16130,40.04,265763,
2023-07-10,911383,23137,39.39,345484,
2023-07-11,1479243,30861,47.93,364458,
2023-07-12,714090,16678,42.82,195842,
2023-07-13,1401320,30622,45.76,592474,
2023-07-14,478819,12101,39.57,190224,
2023-07-17,540811,12287,44.01,189888,
2023-07-18,1096738,26469,41.43,458343,
2023-07-19,1299518,23167,56.09,453443,
2023-07-20,1384708,23067,60.03,504649,
2023-07-21,382450,12299,31.1,192094,
2023-07-24,388269,11323,34.29,181365,
2023-07-25,264830,7870,33.65,119146,
2023-07-26,253121,8870,28.54,122233,
2023-07-27,748965,18929,39.57,246480,
2023-07-28,373509,10245,36.46,198294,
2023-07-31,912918,18856,48.42,423180,
2023-08-01,212708,6238,34.1,87257,
2023-08-02,485154,9605,50.51,337793,
2023-08-03,361688,12971,27.88,130388
2023-08-04,518650,11520,45.02,257988
