Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-04-10,5000,7,714.29,5000,
2023-04-11,51673,859,60.15,32472,
2023-04-12,10642,222,47.94,9490,
2023-04-13,12905,242,53.33,12029,
2023-04-17,21648,405,53.45,18542,
2023-04-18,19433,653,29.76,10082,
2023-04-19,966,74,13.05,655,
2023-04-20,460,15,30.67,460,
2023-04-21,3282,44,74.59,3279,
2023-04-24,8020,163,49.2,4885,
2023-04-25,4350,73,59.59,4169,
2023-04-26,7788,237,32.86,4525,
2023-04-27,22235,483,46.04,15946,
2023-04-28,8392,123,68.23,8161,
2023-05-02,11830,101,117.13,10043,
2023-05-03,18533,421,44.02,10434,
2023-05-04,11056,251,44.05,6680,
2023-05-05,19877,439,45.28,12431,
2023-05-08,34549,740,46.69,22323,
2023-05-09,12653,158,80.08,9404,
2023-05-10,24840,594,41.82,12781,
2023-05-11,3626,114,31.81,2597,
2023-05-12,2707,71,38.13,2154,
2023-05-15,20776,760,27.34,10567,
2023-05-16,9763,416,23.47,6713,
2023-05-17,3729,174,21.43,2212,
2023-05-18,4356,230,18.94,2506,
2023-05-19,1520,115,13.22,1026,
2023-05-22,3233,249,12.98,1966,
2023-05-23,5349,32,167.16,5349,
2023-05-24,687,24,28.62,687,
2023-05-25,709,20,35.45,709,
2023-05-26,2246,45,49.91,2246,
2023-05-29,882,42,21.0,882,
2023-05-30,1592,42,37.9,1592,
2023-05-31,3376,25,135.04,3376,
2023-06-01,10580,93,113.76,10580,
2023-06-02,6478,77,84.13,6478,
2023-06-05,3702,53,69.85,3702,
2023-06-06,42675,146,292.29,42675,
2023-06-07,49313,233,211.64,49313,
2023-06-08,27596,195,141.52,27596,
2023-06-09,3412,57,59.86,3412,
2023-06-12,5138,104,49.4,5138,
2023-06-13,3679,57,64.54,3679,
2023-06-14,9164,53,172.91,9164,
2023-06-15,25470,106,240.28,25470,
2023-06-16,11473,68,168.72,11473,
2023-06-19,16195,164,98.75,16195,
2023-06-20,10243,62,165.21,10243,
2023-06-21,3555,58,61.29,3555,
2023-06-22,6824,64,106.62,6824,
2023-06-23,5044,29,173.93,5044,
2023-06-26,2735,24,113.96,2735,
2023-06-27,2123,24,88.46,2123,
2023-06-28,2936,20,146.8,2936,
2023-06-30,2914,42,69.38,2914,
2023-07-03,3552,51,69.65,3552,
2023-07-04,600,6,100.0,600,
2023-07-05,10,1,10.0,10,
2023-07-06,739,14,52.79,739,
2023-07-07,155,7,22.14,155,
2023-07-10,20,2,10.0,20,
2023-07-11,1399,23,60.83,1399,
2023-07-12,3005,66,45.53,3005,
2023-07-13,2783,55,50.6,2783,
2023-07-14,20313,84,241.82,20313,
2023-07-17,3554,42,84.62,3554,
2023-07-18,3990,47,84.89,3990,
2023-07-19,796,30,26.53,796,
2023-07-20,863,20,43.15,863,
2023-07-21,1167,17,68.65,1167
