Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-02-15,312355,2695,115.9,151679,
2023-02-16,304323,2063,147.51,167737,
2023-02-17,310712,2819,110.22,230143,
2023-02-20,406696,13579,29.95,127761,
2023-02-21,87461,4282,20.43,41141,
2023-02-22,219614,5813,37.78,115231,
2023-02-23,78962,4733,16.68,36508,
2023-02-24,76625,3319,23.09,45153,
2023-02-27,48090,3598,13.37,13370,
2023-02-28,226115,3691,61.26,54442,
2023-03-01,315971,5498,57.47,109443,
2023-03-02,243573,7070,34.45,27888,
2023-03-03,308748,5220,59.15,110278,
2023-03-06,226695,7174,31.6,39247,
2023-03-08,158585,1368,115.92,50242,
2023-03-09,182826,4340,42.13,18368,
2023-03-10,358818,4767,75.27,177646,
2023-03-13,281613,4781,58.9,159030,
2023-03-14,158451,7155,22.15,37512,
2023-03-15,67883,4014,16.91,5417,
2023-03-16,90896,3922,23.18,18377,
2023-03-17,117185,3541,33.09,14928,
2023-03-20,35221,410,85.9,13330,
2023-03-21,57592,226,254.83,37905,
2023-03-22,35398,458,77.29,19412,
2023-03-23,142554,328,434.62,127802,
2023-03-24,122029,558,218.69,103076,
2023-03-27,165558,380,435.68,146597,
2023-03-28,47741,261,182.92,34969,
2023-03-29,33253,326,102.0,19156,
2023-03-31,81436,1000,81.44,43167,
2023-04-03,156543,777,201.47,134861,
2023-04-05,146169,1635,89.4,110733,
2023-04-06,31728,463,68.53,25594,
2023-04-10,59109,539,109.66,52094,
2023-04-11,57577,551,104.5,50560,
2023-04-12,30995,1418,21.86,23441,
2023-04-13,172603,2113,81.69,125067,
2023-04-17,8915,414,21.53,4353,
2023-04-18,13172,338,38.97,10583,
2023-04-19,42884,489,87.7,32930,
2023-04-20,45437,832,54.61,25297,
2023-04-21,78287,838,93.42,36003,
2023-04-24,12254,473,25.91,6206,
2023-04-25,97774,604,161.88,39994,
2023-04-26,10101,218,46.33,6175,
2023-04-27,3586,249,14.4,1292,
2023-04-28,1532,167,9.17,814,
2023-05-02,10928,335,32.62,8468,
2023-05-03,136117,360,378.1,127899,
2023-05-04,11725,409,28.67,4383,
2023-05-05,62463,667,93.65,53154,
2023-05-08,320563,514,623.66,205403,
2023-05-09,273994,443,618.5,214392,
2023-05-10,141703,488,290.38,66712,
2023-05-11,40279,95,423.99,14237,
2023-05-12,19256,210,91.7,17794,
2023-05-15,3787,98,38.64,2905,
2023-05-16,34862,254,137.25,5831,
2023-05-17,72689,452,160.82,37414,
2023-05-18,49196,298,165.09,34851,
2023-05-19,5890,200,29.45,3552,
2023-05-22,32715,235,139.21,28692,
2023-05-23,103861,510,203.65,95047,
2023-05-24,20478,143,143.2,17682,
2023-05-25,32781,346,94.74,9756,
2023-05-26,41657,365,114.13,35460,
2023-05-29,70837,588,120.47,56901,
2023-05-30,116526,999,116.64,99496,
2023-05-31,14635,292,50.12,8877,
2023-06-01,15844,322,49.2,12037,
2023-06-02,9485,287,33.05,5293,
2023-06-05,13610,255,53.37,9106,
2023-06-06,7928,206,38.49,4846,
2023-06-07,5214,21,248.29,5214,
2023-06-08,41013,64,640.83,41013,
2023-06-09,40468,36,1124.11,40468,
2023-06-12,31572,36,877.0,31572,
2023-06-13,33758,140,241.13,33758,
2023-06-14,2399,54,44.43,2399,
2023-06-15,3698,78,47.41,3698,
2023-06-16,26301,137,191.98,26301,
2023-06-19,18604,94,197.91,18604,
2023-06-20,61800,83,744.58,61800,
2023-06-21,28828,79,364.91,28828,
2023-06-22,923,19,48.58,923,
2023-06-23,34699,38,913.13,34699,
2023-06-26,359,8,44.88,359,
2023-06-27,1408,25,56.32,1408,
2023-06-28,2651,28,94.68,2651,
2023-06-30,54254,56,968.82,54254,
2023-07-03,20872,69,302.49,20872,
2023-07-04,3528,19,185.68,3528,
2023-07-05,55714,137,406.67,55714,
2023-07-06,2898,34,85.24,2898,
2023-07-07,4312,57,75.65,4312,
2023-07-10,2464,31,79.48,2464,
2023-07-11,1577,22,71.68,1577,
2023-07-12,1128,22,51.27,1128,
