Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-07-10,21041989,205134,102.58,10405583,
2023-07-11,14891955,188771,78.89,2394847,
2023-07-12,7921315,140014,56.58,1271671,
2023-07-13,3189609,66689,47.83,710903,
2023-07-14,1395304,34470,40.48,432005,
2023-07-17,2250952,45388,49.59,505519,
2023-07-18,821334,18960,43.32,331804,
2023-07-19,978219,20717,47.22,330371,
2023-07-20,588540,16934,34.75,256335,
2023-07-21,548249,15748,34.81,219294,
2023-07-24,2061687,54225,38.02,583362,
2023-07-25,377215,14798,25.49,164848,
2023-07-26,474453,16051,29.56,185228,
2023-07-27,697707,19195,36.35,209845,
2023-07-28,1026623,27485,37.35,364790,
2023-07-31,474234,12632,37.54,128574,
2023-08-01,256967,10129,25.37,119347,
2023-08-02,293450,12820,22.89,127139,
2023-08-03,193486,11761,16.45,98162
2023-08-04,1010093,33351,30.29,425610
2023-08-07,463115,14336,32.3,297996
2023-08-08,366379,20943,17.49,228993
2023-08-09,92396,5325,17.35,45039
2023-08-10,153840,7840,19.62,62165
2023-08-11,260714,11681,22.32,75535
2023-08-14,204079,13616,14.99,74508
2023-08-16,124664,6483,19.23,58930
2023-08-17,284248,9675,29.38,174741
2023-08-18,335915,10812,31.07,214105
2023-08-21,1338130,38231,35.0,548300
2023-08-22,594514,23123,25.71,266175
2023-08-23,502513,21546,23.32,215814
2023-08-24,376212,15870,23.71,112528
2023-08-25,342786,14785,23.18,122269
2023-08-28,181083,9000,20.12,78303
2023-08-29,129667,9526,13.61,68611
2023-08-30,242641,10661,22.76,160143
2023-08-31,740467,31259,23.69,256746
2023-09-01,841413,34390,24.47,287793
2023-09-04,263233,14438,18.23,108006
2023-09-05,1815180,61940,29.31,375268
2023-09-06,1836279,68966,26.63,397038
2023-09-07,485994,15839,30.68,192217
2023-09-08,507835,21347,23.79,197352
2023-09-11,111086,5793,19.18,49045
2023-09-12,187446,8937,20.97,101441
2023-09-13,192629,6665,28.9,113163
2023-09-14,117988,4655,25.35,69724
2023-09-15,78269,5472,14.3,34485
2023-09-18,89262,7857,11.36,38405
2023-09-20,92122,8054,11.44,45445
2023-09-21,266264,17850,14.92,74638
2023-09-22,95886,8359,11.47,33413
2023-09-25,136738,8402,16.27,68450
2023-09-26,126546,8447,14.98,63133
2023-09-27,513370,27466,18.69,174610
2023-09-28,838541,32215,26.03,309642
2023-09-29,487900,21981,22.2,201732
