Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-08-10,2438071,1046,2330.85,2438071
2023-08-11,422933,313,1351.22,422933
2023-08-14,155723,246,633.02,155723
2023-08-16,22953,204,112.51,22953
2023-08-17,62087,259,239.72,62087
2023-08-18,3799553,4199,904.87,3799553
2023-08-21,1983746,1839,1078.71,1983746
2023-08-22,2324277,2213,1050.28,2324277
2023-08-23,1265846,2772,456.65,1265846
2023-08-24,1042540,1814,574.72,1042540
2023-08-25,3557704,17512,203.16,2358493
2023-08-28,3060543,15898,192.51,1990711
2023-08-29,1536432,6056,253.7,1088742
2023-08-30,1081682,4791,225.77,761186
2023-08-31,890273,3964,224.59,658204
2023-09-01,749114,5573,134.42,494322
2023-09-04,699217,3709,188.52,514886
2023-09-05,690016,5483,125.85,526093
2023-09-06,3463967,12060,287.23,2118753
2023-09-07,3898242,11526,338.21,2467068
2023-09-08,9368888,26014,360.15,3157785
2023-09-11,8809571,23673,372.14,2351643
2023-09-12,2724710,7723,352.8,1394178
2023-09-13,1763355,4436,397.51,670077
2023-09-14,1347576,4437,303.71,721893
2023-09-15,941091,2711,347.14,493926
