Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-02-28,234208,653,358.66,19068,
2023-03-01,26690,344,77.59,8793,
2023-03-02,16367,426,38.42,5332,
2023-03-03,111775,1587,70.43,54854,
2023-03-06,13621,307,44.37,7841,
2023-03-08,48421,1001,48.37,36809,
2023-03-09,14444,849,17.01,5717,
2023-03-10,29121,661,44.06,14489,
2023-03-13,17128,848,20.2,7589,
2023-03-14,13898,368,37.77,8384,
2023-03-15,5140,245,20.98,2712,
2023-03-16,12826,281,45.64,4930,
2023-03-17,2133,145,14.71,1230,
2023-03-20,11005,318,34.61,2748,
2023-03-21,9313,166,56.1,5276,
2023-03-22,4309,136,31.68,551,
2023-03-23,13050,234,55.77,8034,
2023-03-24,12188,218,55.91,7854,
2023-03-27,13964,501,27.87,4797,
2023-03-28,5857,126,46.48,2305,
2023-03-29,5959,150,39.73,1826,
2023-03-31,6859,80,85.74,1279,
2023-04-03,11857,274,43.27,2083,
2023-04-05,23181,485,47.8,13491,
2023-04-06,10673,441,24.2,5962,
2023-04-10,31104,631,49.29,15042,
2023-04-11,19716,306,64.43,10332,
2023-04-12,11239,262,42.9,2798,
2023-04-13,12319,320,38.5,3827,
2023-04-17,34676,807,42.97,20790,
2023-04-18,21511,489,43.99,11410,
2023-04-19,8745,418,20.92,3344,
2023-04-20,11506,293,39.27,3941,
2023-04-21,11370,258,44.07,4812,
2023-04-24,9533,442,21.57,4315,
2023-04-25,11206,275,40.75,3606,
2023-04-26,23939,439,54.53,8945,
2023-04-27,60793,967,62.87,26704,
2023-04-28,14066,692,20.33,4637,
2023-05-02,15975,465,34.35,6219,
2023-05-03,16546,252,65.66,2921,
2023-05-04,8409,415,20.26,2422,
2023-05-05,4176,164,25.46,475,
2023-05-08,7196,355,20.27,1822,
2023-05-09,8661,249,34.78,1026,
2023-05-10,6074,302,20.11,1011,
2023-05-11,10091,583,17.31,962,
2023-05-12,5947,624,9.53,596,
2023-05-15,39061,397,98.39,16555,
2023-05-16,13498,325,41.53,2086,
2023-05-17,7615,270,28.2,1710,
2023-05-18,8689,363,23.94,3241,
2023-05-19,5641,188,30.01,1798,
2023-05-22,8115,228,35.59,2595,
2023-05-23,6615,159,41.6,1505,
2023-05-24,9707,328,29.59,2823,
2023-05-25,10161,377,26.95,3518,
2023-05-26,42872,661,64.86,12469,
2023-05-29,41173,551,74.72,14086,
2023-05-30,26597,379,70.18,3621,
2023-05-31,17666,396,44.61,3652,
2023-06-01,27809,458,60.72,6099,
