Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-06-12,724711,5641,128.47,724711,
2023-06-13,46402,556,83.46,46402,
2023-06-14,1478442,4660,317.26,1478442,
2023-06-15,1087001,1825,595.62,1087001,
2023-06-16,543582,5902,92.1,543582,
2023-06-19,588864,1715,343.36,588864,
2023-06-20,614301,1603,383.22,614301,
2023-06-21,916791,7355,124.65,916791,
2023-06-22,477669,2132,224.05,477669,
2023-06-23,316747,2524,125.49,316747,
2023-06-26,927120,10563,87.77,803846,
2023-06-27,533241,11493,46.4,450596,
2023-06-28,1165510,14451,80.65,906960,
2023-06-30,3006753,25516,117.84,1736329,
2023-07-03,2130328,21587,98.69,1140148,
2023-07-04,1512629,20214,74.83,977129,
2023-07-05,1070499,12850,83.31,601188,
2023-07-06,2206764,29137,75.74,1229419,
2023-07-07,1601300,20589,77.77,717859,
2023-07-10,412292,7136,57.78,180183,
2023-07-11,454427,11794,38.53,291811,
2023-07-12,893011,12855,69.47,445214,
2023-07-13,759520,8691,87.39,486220,
2023-07-14,417198,8110,51.44,199321,
2023-07-17,489639,11171,43.83,261317,
2023-07-18,547261,7196,76.05,309414,
2023-07-19,613093,12332,49.72,345911,
2023-07-20,512542,12252,41.83,266867,
2023-07-21,689039,16163,42.63,370534,
2023-07-24,644864,14386,44.83,316895,
2023-07-25,454120,11656,38.96,221167,
2023-07-26,454812,13245,34.34,221887,
2023-07-27,272123,9469,28.74,100363,
2023-07-28,212809,1899,112.06,132362,
2023-07-31,1210156,9113,132.79,661001,
2023-08-01,346655,3069,112.95,196826,
2023-08-02,343339,2782,123.41,205742,
2023-08-03,293504,2335,125.7,181480
2023-08-04,553584,3020,183.31,412886
2023-08-07,603719,5294,114.04,427973
2023-08-08,766435,9205,83.26,465556
2023-08-09,429262,8185,52.44,307863
2023-08-10,332777,5429,61.3,208821
2023-08-11,282026,2940,95.93,208022
2023-08-14,293491,2962,99.09,174378
2023-08-16,210913,3158,66.79,145894
2023-08-17,229865,2510,91.58,135474
2023-08-18,217228,2011,108.02,151808
2023-08-21,486488,5514,88.23,277153
2023-08-22,202141,3164,63.89,130848
2023-08-23,263086,2536,103.74,156959
2023-08-24,299842,2870,104.47,191030
2023-08-25,431980,5583,77.37,246596
2023-08-28,486720,3744,130.0,300189
2023-08-29,510913,5775,88.47,296950
2023-08-30,477160,7735,61.69,328672
2023-08-31,625363,6975,89.66,415062
2023-09-01,337109,3510,96.04,235141
2023-09-04,350816,6125,57.28,221213
2023-09-05,1147858,11199,102.5,606231
2023-09-06,275474,4259,64.68,183618
2023-09-07,277104,5994,46.23,192582
2023-09-08,299844,5725,52.37,222756
2023-09-11,421838,10289,41.0,272266
2023-09-12,589116,7067,83.36,410599
2023-09-13,273635,6685,40.93,178150
2023-09-14,232493,5965,38.98,145792
2023-09-15,437183,7402,59.06,266195
2023-09-18,211605,3148,67.22,161959
2023-09-20,269836,3363,80.24,182924
2023-09-21,380634,5682,66.99,236122
2023-09-22,178459,4589,38.89,112226
2023-09-25,374416,2638,141.93,251935
2023-09-26,702178,5457,128.67,416815
2023-09-27,407834,4277,95.36,181405
2023-09-28,386083,3300,116.99,272591
2023-09-29,270933,4100,66.08,209509
2023-10-03,221149,1987,111.3,136054
2023-10-04,231998,3453,67.19,148185
2023-10-05,385485,3855,100.0,222858
2023-10-06,200204,3490,57.37,138080
2023-10-09,282396,5180,54.52,188615
2023-10-10,418470,5646,74.12,331114
2023-10-11,237827,3947,60.26,181720
2023-10-12,3824545,26736,143.05,1255570
2023-10-13,624162,7933,78.68,295138
2023-10-16,719130,4501,159.77,377539
2023-10-17,552176,3708,148.91,315533
2023-10-18,393299,3716,105.84,200456
2023-10-19,278925,3682,75.75,141503
2023-10-20,477330,6244,76.45,241852
2023-10-23,583874,5640,103.52,305947
