Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2022-05-10,4172,187,22.31,2868
2022-05-11,6038,193,31.28,5265
2022-05-12,16536,511,32.36,14930
2022-05-13,47982,535,89.69,30684
2022-05-16,5401,258,20.93,4023
2022-05-17,31755,152,208.91,29958
2022-05-18,3062,184,16.64,2473
2022-05-19,7964,317,25.12,7504
2022-05-20,3245,169,19.2,2244
2022-05-23,5867,211,27.81,3548
2022-05-24,1501,132,11.37,1384
2022-05-25,6756,142,47.58,6273
2022-05-26,8385,154,54.45,7416
2022-05-27,3862,91,42.44,3188
2022-05-30,7604,148,51.38,7097
2022-05-31,2280,122,18.69,1886
2022-06-01,15680,222,70.63,10001
2022-06-02,2688,107,25.12,2581
2022-06-03,6429,150,42.86,4506
2022-06-06,3623,121,29.94,1898
2022-06-07,3715,177,20.99,1712
2022-06-08,1691,132,12.81,1399
2022-06-09,820,77,10.65,448
2022-06-10,9902,243,40.75,9048
2022-06-13,24768,511,48.47,21858
2022-06-14,3749,271,13.83,3456
2022-06-15,11934,237,50.35,8529
2022-06-16,23517,469,50.14,20581
2022-06-17,26636,321,82.98,24162
2022-06-20,12666,427,29.66,6345
2022-06-21,5903,167,35.35,5736
2022-06-22,4570,257,17.78,4314
2022-06-23,2987,194,15.4,1866
2022-06-24,3805,166,22.92,2288
2022-06-27,3338,165,20.23,2437
2022-06-28,1261,121,10.42,864
2022-06-29,4219,179,23.57,2391
2022-06-30,7549,177,42.65,3383
2022-07-01,6062,211,28.73,4503
2022-07-04,6549,212,30.89,4088
2022-07-05,7386,156,47.35,4808
2022-07-06,3580,130,27.54,2270
2022-07-07,6353,170,37.37,4604
2022-07-08,14294,190,75.23,7289
2022-07-11,5490,223,24.62,2262
2022-07-12,3209,141,22.76,2434
2022-07-13,2790,186,15.0,2524
2022-07-14,29089,234,124.31,28637
2022-07-15,3811,141,27.03,3395
2022-07-18,3230,193,16.74,2298
2022-07-19,3463,180,19.24,2665
2022-07-20,3912,143,27.36,2890
2022-07-21,3021,142,21.27,2125
2022-07-22,5612,181,31.01,2817
2022-07-25,4817,192,25.09,4486
2022-07-26,1626,151,10.77,1455
2022-07-27,3495,188,18.59,1388
2022-07-28,8037,226,35.56,6754
2022-07-29,8823,290,30.42,7650
2022-08-01,28114,397,70.82,5410
2022-08-02,6525,247,26.42,4042
2022-08-03,10944,244,44.85,8753
2022-08-04,5179,235,22.04,2238
2022-08-05,5230,219,23.88,2188
2022-08-10,18110,292,62.02,11533
2022-08-11,3209,120,26.74,2924
2022-08-12,12879,221,58.28,8043
2022-08-16,5511,242,22.77,4257
2022-08-17,9842,263,37.42,7522
2022-08-18,9132,205,44.55,7294
