Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-06-03,3932403,39762,98.9,3154552,
2022-06-06,8754400,249488,35.09,1878848,
2022-06-07,2089555,89995,23.22,422622,
2022-06-08,558537,29310,19.06,202347,
2022-06-09,509855,26061,19.56,167801,
2022-06-10,499889,14868,33.62,382682,
2022-06-13,504766,31269,16.14,232689,
2022-06-14,416790,26837,15.53,150917,
2022-06-15,225224,11528,19.54,86164,
2022-06-16,284705,14310,19.9,107679,
2022-06-17,135911,8390,16.2,54461,
2022-06-20,232080,21511,10.79,139082,
2022-06-21,116434,8329,13.98,58717,
2022-06-22,102498,7372,13.9,53548,
2022-06-23,59564,4849,12.28,24184,
2022-06-24,34240,2804,12.21,15902,
2022-06-27,64118,5770,11.11,29163,
2022-06-28,128856,11467,11.24,56995,
2022-06-29,49922,5930,8.42,28491,
2022-06-30,48920,5047,9.69,32408,
2022-07-01,69949,5287,13.23,26918,
2022-07-04,52513,5500,9.55,32426,
2022-07-05,97334,8377,11.62,67396,
2022-07-06,168656,5962,28.29,116052,
2022-07-07,575230,26690,21.55,215951,
2022-07-08,151467,6133,24.7,78916,
2022-07-11,70272,3690,19.04,31255,
2022-07-12,69958,4322,16.19,23087,
2022-07-13,90577,4353,20.81,30525,
2022-07-14,77435,7561,10.24,23859,
2022-07-15,266091,15454,17.22,91649,
2022-07-18,403434,23545,17.13,131207,
2022-07-19,559978,34891,16.05,132938,
2022-07-20,535219,35242,15.19,170031,
2022-07-21,213587,11341,18.83,62251,
2022-07-22,127781,7842,16.29,63830,
2022-07-25,206978,13724,15.08,60817,
2022-07-26,183504,9013,20.36,53317,
2022-07-27,169122,10143,16.67,75187,
2022-07-28,201669,12432,16.22,92050,
2022-07-29,90044,6318,14.25,34892,
2022-08-01,84495,4988,16.94,36502,
2022-08-02,90431,5470,16.53,34448,
2022-08-03,96034,7705,12.46,46228,
2022-08-04,73908,5567,13.28,35171,
2022-08-05,134337,7453,18.02,21474,
2022-08-10,78707,5454,14.43,25839,
2022-08-11,118972,6396,18.6,50680,
2022-08-12,41454,3621,11.45,17818,
2022-08-16,56312,4978,11.31,29359,
2022-08-17,46610,3870,12.04,19040,
2022-08-18,52016,4600,11.31,22763,
2022-08-19,84195,7141,11.79,40913,
2022-08-22,79772,5419,14.72,31602,
2022-08-23,51606,3858,13.38,21495,
2022-08-24,31877,2649,12.03,18184,
2022-08-25,39616,2365,16.75,20373,
2022-08-26,28066,2295,12.23,16695,
2022-08-29,63285,4750,13.32,18484,
2022-08-30,88267,6265,14.09,45893,
2022-09-01,379500,15212,24.95,126134,
2022-09-02,113809,8811,12.92,48216,
2022-09-05,82596,6127,13.48,39073,
2022-09-06,31773,3092,10.28,19484,
2022-09-07,41824,4140,10.1,21251,
2022-09-08,58700,5017,11.7,35071,
2022-09-09,64958,6729,9.65,46930,
2022-09-12,61189,5799,10.55,39951,
2022-09-13,88839,12259,7.25,61511,
2022-09-14,388315,24282,15.99,168378,
2022-09-15,146800,10309,14.24,59029,
2022-09-16,326839,21069,15.51,131557,
2022-09-19,167412,11751,14.25,82318,
2022-09-20,118884,9707,12.25,67106,
2022-09-21,104685,7468,14.02,44758,
2022-09-22,69391,4459,15.56,33245,
2022-09-23,131436,9510,13.82,46087,
2022-09-26,141035,13003,10.85,79821,
2022-09-27,74763,5829,12.83,36392,
2022-09-28,61825,5002,12.36,19396,
2022-09-29,63187,5336,11.84,31757,
2022-09-30,81118,7638,10.62,20583,
2022-10-03,75880,5940,12.77,13118,
2022-10-04,37921,2858,13.27,13997,
2022-10-06,144158,9586,15.04,43872,
2022-10-07,130214,9915,13.13,32433,
2022-10-10,72133,5453,13.23,24091,
2022-10-11,61400,4758,12.9,24533,
2022-10-12,47885,4572,10.47,23198,
2022-10-13,36673,6294,5.83,15950,
2022-10-14,47924,3666,13.07,22750,
2022-10-17,33011,4054,8.14,19510,
2022-10-18,26222,3326,7.88,12169,
2022-10-19,29534,3284,8.99,14456,
2022-10-20,31109,5453,5.7,15489,
2022-10-21,125881,7812,16.11,73047,
2022-10-24,68703,3297,20.84,41296,
2022-10-25,154092,11443,13.47,65546,
2022-10-27,105576,9253,11.41,57793,
2022-10-28,116372,7873,14.78,42092,
2022-10-31,67391,6306,10.69,32469,
2022-11-01,36348,3550,10.24,17061,
2022-11-02,28211,2803,10.06,13236,
2022-11-03,32309,2903,11.13,16199,
2022-11-04,56819,5667,10.03,24741,
2022-11-07,34161,2851,11.98,21395,
2022-11-09,152591,10149,15.04,85670,
2022-11-10,48244,5465,8.83,33094,
2022-11-11,40957,4459,9.19,27825,
2022-11-14,153435,10976,13.98,101348,
2022-11-15,153435,10976,13.98,101348,
2022-11-16,83552,6790,12.31,38304,
