Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-09-26,138685,434,319.55,138685
2023-09-27,20318,143,142.08,20318
2023-09-28,4201,38,110.55,4201
2023-09-29,2703,32,84.47,2703
2023-10-03,3145,27,116.48,3145
2023-10-04,4686,33,142.0,4686
2023-10-05,4075,47,86.7,4075
2023-10-06,4606,40,115.15,4606
2023-10-09,4054,34,119.24,4054
2023-10-10,5051,46,109.8,5051
2023-10-11,8799,56,157.12,8799
2023-10-12,7031,40,175.78,7031
2023-10-13,5393,48,112.35,5393
2023-10-16,15787,49,322.18,15787
2023-10-17,23610,55,429.27,23610
2023-10-18,3572,37,96.54,3572
2023-10-19,9161,53,172.85,9161
2023-10-20,10623,41,259.1,10623
2023-10-23,5042,35,144.06,5042
