Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-06-20,109415,480,227.95,78786,
2023-06-21,39831,360,110.64,26098,
2023-06-22,33086,346,95.62,23670,
2023-06-23,23100,218,105.96,18638,
2023-06-26,41732,416,100.32,17149,
2023-06-27,37778,351,107.63,16128,
2023-06-28,98949,684,144.66,55604,
2023-06-30,52797,507,104.14,25549,
2023-07-03,30172,295,102.28,14822,
2023-07-04,128532,384,334.72,21446,
2023-07-05,245320,384,638.85,15567,
2023-07-06,319652,542,589.76,31713,
2023-07-07,115264,241,478.27,9643,
2023-07-10,23580,288,81.88,16126,
2023-07-11,18716,294,63.66,9602,
2023-07-12,30685,311,98.67,22767,
2023-07-13,675914,3449,195.97,336363,
2023-07-14,313003,2495,125.45,127758,
2023-07-17,230214,1552,148.33,147507,
2023-07-18,70435,732,96.22,47670,
2023-07-19,63600,1210,52.56,45007,
2023-07-20,70213,749,93.74,44214,
2023-07-21,367583,924,397.82,271436,
2023-07-24,90456,1740,51.99,61837,
2023-07-25,69833,621,112.45,41553,
2023-07-26,33939,484,70.12,15387,
2023-07-27,882370,547,1613.11,869665,
2023-07-28,554661,421,1317.48,528481,
2023-07-31,877283,2591,338.59,608408,
2023-08-01,1716791,7450,230.44,910859,
2023-08-02,1386648,5332,260.06,760914,
2023-08-03,1466082,2591,565.84,1211111
2023-08-04,288685,1969,146.62,165673
2023-08-07,184054,1184,155.45,128099
2023-08-08,442770,1054,420.09,365361
2023-08-09,164634,1281,128.52,67574
2023-08-10,417617,1006,415.13,356954
2023-08-11,487457,2752,177.13,330107
2023-08-14,473469,2487,190.38,253188
2023-08-16,59921,296,202.44,59921
2023-08-17,1660870,275,6039.53,1660870
2023-08-18,1209419,249,4857.1,1209419
2023-08-21,26899,203,132.51,26899
2023-08-22,196475,347,566.21,196475
2023-08-23,111779,296,377.63,111779
2023-08-24,744899,397,1876.32,744899
2023-08-25,208308,356,585.13,208308
2023-08-28,267080,519,514.61,267080
2023-08-29,198667,424,468.55,198667
2023-08-30,287638,559,514.56,287638
2023-08-31,202894,382,531.14,202894
2023-09-01,126288,355,355.74,126288
2023-09-04,157224,313,502.31,157224
2023-09-05,306368,462,663.13,306368
2023-09-06,110067,305,360.88,110067
2023-09-07,79479,204,389.6,79479
2023-09-08,123352,237,520.47,123352
2023-09-11,45475,253,179.74,45475
2023-09-12,280533,264,1062.62,280533
2023-09-13,138452,211,656.17,138452
2023-09-14,196440,192,1023.12,196440
2023-09-15,3042619,204,14914.8,3042619
2023-09-18,284826,296,962.25,284826
2023-09-20,271511,236,1150.47,271511
2023-09-21,59628,156,382.23,59628
2023-09-22,31909,179,178.26,31909
2023-09-25,9567,116,82.47,9567
2023-09-26,12676,113,112.18,12676
2023-09-27,12249,97,126.28,12249
2023-09-28,10337,105,98.45,10337
2023-09-29,18354,111,165.35,18354
2023-10-03,49717,179,277.75,49717
2023-10-04,23644,151,156.58,23644
2023-10-05,57240,167,342.75,57240
2023-10-06,104764,183,572.48,104764
2023-10-09,27921,202,138.22,27921
2023-10-10,28943,144,200.99,28943
2023-10-11,16713,144,116.06,16713
2023-10-12,50254,299,168.07,50254
2023-10-13,31287,188,166.42,31287
