Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-08-14,1310641,6437,203.61,1310641
2023-08-16,310948,2336,133.11,310948
2023-08-17,91852,708,129.73,91852
2023-08-18,79302,688,115.26,79302
2023-08-21,392381,1125,348.78,392381
2023-08-22,315942,1407,224.55,315942
2023-08-23,41183,405,101.69,41183
2023-08-24,33377,415,80.43,33377
2023-08-25,303119,625,484.99,303119
2023-08-28,1918615,12514,153.32,1918615
2023-08-29,1148759,7198,159.59,814300
2023-08-30,2425944,10745,225.77,999341
2023-08-31,567626,4023,141.1,374078
2023-09-01,484793,3642,133.11,373646
2023-09-04,230405,2617,88.04,177754
2023-09-05,344187,2495,137.95,267903
2023-09-06,265683,2411,110.2,224969
2023-09-07,316037,1761,179.46,234587
2023-09-08,408424,2008,203.4,334543
2023-09-11,515496,2786,185.03,331572
2023-09-12,321164,2589,124.05,252717
2023-09-13,254742,1903,133.86,222593
2023-09-14,145090,1547,93.79,108528
2023-09-15,170738,2303,74.14,128804
2023-09-18,206855,1516,136.45,181152
2023-09-20,107240,1556,68.92,91799
2023-09-21,157258,2336,67.32,123603
2023-09-22,265213,3079,86.14,208790
2023-09-25,226065,2266,99.76,168111
2023-09-26,115278,1354,85.14,90695
2023-09-27,448309,3726,120.32,313507
2023-09-28,354165,3195,110.85,255691
2023-09-29,211301,2393,88.3,153949
2023-10-03,198510,1617,122.76,140192
2023-10-04,133998,1830,73.22,105786
2023-10-05,136900,1816,75.39,113822
2023-10-06,191150,1826,104.68,143434
2023-10-09,136301,1567,86.98,101517
2023-10-10,87346,1034,84.47,66230
2023-10-11,119543,1510,79.17,95204
2023-10-12,126224,1337,94.41,110254
2023-10-13,181423,1420,127.76,135948
