Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-02-24,67861,49,1384.92,67685,
2023-02-27,22301,128,174.23,19982,
2023-02-28,218,23,9.48,77,
2023-03-01,20399,31,658.03,315,
2023-03-02,669,23,29.09,490,
2023-03-03,543,17,31.94,292,
2023-03-06,357,22,16.23,224,
2023-03-08,1267,50,25.34,1213,
2023-03-09,1531,44,34.8,814,
2023-03-10,863,62,13.92,546,
2023-03-13,4172,66,63.21,4082,
2023-03-14,5018,93,53.96,4195,
2023-03-15,4553,79,57.63,2266,
2023-03-16,1507,29,51.97,1480,
2023-03-17,3211,21,152.9,3183,
2023-03-20,8433,166,50.8,5150,
2023-03-21,7776,73,106.52,3453,
2023-03-22,1532,52,29.46,1294,
2023-03-23,209,13,16.08,196,
2023-03-24,1138,12,94.83,1118,
2023-03-27,1513,27,56.04,1498,
2023-03-28,442,40,11.05,198,
2023-03-29,910,13,70.0,896,
2023-03-31,3181,23,138.3,2768,
2023-04-03,1674,40,41.85,1042,
2023-04-05,585,45,13.0,341,
2023-04-06,207,46,4.5,149,
2023-04-10,807,50,16.14,540,
2023-04-11,430,49,8.78,367,
2023-04-12,1356,64,21.19,1021,
2023-04-13,285,31,9.19,141,
2023-04-17,2239,41,54.61,1134,
2023-04-18,1242,25,49.68,1004,
2023-04-19,3032,80,37.9,964,
2023-04-20,51,17,3.0,26,
2023-04-21,3919,89,44.03,1754,
2023-04-24,2357,62,38.02,2244,
2023-04-25,7890,96,82.19,6108,
2023-04-26,6668,46,144.96,6282,
2023-04-27,7190,55,130.73,7125,
2023-04-28,7353,57,129.0,6615,
2023-05-02,435,36,12.08,420,
2023-05-03,2169,70,30.99,1371,
2023-05-04,3033,63,48.14,2916,
2023-05-05,764,63,12.13,626,
2023-05-08,1081,61,17.72,803,
2023-05-09,2339,21,111.38,1421,
2023-05-10,5349,47,113.81,4785,
2023-05-11,801,51,15.71,636,
2023-05-12,32861,55,597.47,32801,
2023-05-15,1812,41,44.2,898,
2023-05-16,677,44,15.39,472,
2023-05-17,7034,30,234.47,6972,
2023-05-18,438,30,14.6,164,
2023-05-19,8066,43,187.58,5090,
2023-05-22,6647,76,87.46,5790,
2023-05-23,480,26,18.46,333,
2023-05-24,699,46,15.2,391,
2023-05-25,683,70,9.76,444,
2023-05-26,233,33,7.06,121,
2023-05-29,3207,73,43.93,1288,
2023-05-30,1692,20,84.6,1673,
2023-05-31,127,19,6.68,97,
2023-06-01,618,48,12.88,511,
2023-06-02,577,24,24.04,544,
2023-06-05,1693,69,24.54,1635,
2023-06-06,726,54,13.44,686,
2023-06-07,1525,68,22.43,1251,
2023-06-08,8910,62,143.71,8843,
2023-06-09,1975,78,25.32,966,
2023-06-12,1446,93,15.55,696,
2023-06-13,362,50,7.24,322,
2023-06-14,13518,60,225.3,13490,
2023-06-15,2194,62,35.39,2118,
2023-06-16,1076,73,14.74,713,
2023-06-19,180,22,8.18,112,
2023-06-20,227,13,17.46,223,
2023-06-21,1230,68,18.09,1050,
2023-06-22,1725,54,31.94,1615,
2023-06-23,3773,110,34.3,2676,
2023-06-26,17489,111,157.56,9001,
2023-06-27,497,34,14.62,305,
2023-06-28,1762,69,25.54,1512,
2023-06-30,31390,180,174.39,21414,
2023-07-03,2307,44,52.43,1816,
2023-07-04,481,42,11.45,376,
2023-07-05,856,31,27.61,573,
2023-07-06,1406,38,37.0,1388,
2023-07-07,702,19,36.95,605,
2023-07-10,267,52,5.13,201,
2023-07-11,1682,42,40.05,461,
2023-07-12,1471,34,43.26,1070,
2023-07-13,2525,41,61.59,2478,
2023-07-14,331,59,5.61,184,
2023-07-17,2670,57,46.84,2481,
2023-07-18,159,20,7.95,150,
2023-07-19,3932,77,51.06,3799,
2023-07-20,948,90,10.53,809,
2023-07-21,1521,37,41.11,1346,
2023-07-24,825,58,14.22,771,
2023-07-25,435,32,13.59,414,
2023-07-26,13502,51,264.75,13346,
2023-07-27,425,27,15.74,361,
2023-07-28,1228,19,64.63,1011,
2023-07-31,1603,47,34.11,1071,
2023-08-01,97,24,4.04,24,
2023-08-02,1154,35,32.97,776,
2023-08-03,201,27,7.44,193
2023-08-04,284,12,23.67,206
2023-08-07,2334,39,59.85,1918
2023-08-08,2273,52,43.71,1503
2023-08-09,485,26,18.65,355
2023-08-10,8381,24,349.21,8379
2023-08-11,376,30,12.53,317
2023-08-14,732,37,19.78,704
