Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-08-21,74715306,347015,215.31,74715306
2023-08-22,7281398,88607,82.18,7281398
2023-08-23,4289046,70571,60.78,4289046
2023-08-24,27673356,85618,323.22,27673356
2023-08-25,281040185,668251,420.56,281040185
2023-08-28,87522126,614341,142.47,87522126
2023-08-29,92693424,345148,268.56,92693424
2023-08-30,21403170,55481,385.77,21403170
2023-08-31,124122179,391122,317.35,124122179
2023-09-01,39481020,216961,181.97,39481020
2023-09-04,99246736,774466,128.15,47243474
2023-09-05,47127078,361296,130.44,30206106
2023-09-06,225413157,634106,355.48,140657604
2023-09-07,43856832,337076,130.11,23791788
2023-09-08,36090005,264191,136.61,19790900
2023-09-11,24982858,226553,110.27,16908754
2023-09-12,39500716,257463,153.42,26822109
2023-09-13,27810990,219521,126.69,18669045
2023-09-14,14055236,169150,83.09,8609342
2023-09-15,27416106,172549,158.89,19443644
