Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-11-04,1501,2,750.5,1501,
2022-11-07,1501,2,750.5,1501,
2022-11-09,54962,375,146.57,35402,
2022-11-10,3139,61,51.46,2377,
2022-11-11,4321,76,56.86,3178,
2022-11-14,5901,92,64.14,5154,
2022-11-15,5901,92,64.14,5154,
2022-11-16,14203,199,71.37,9875,
2022-11-17,11863,163,72.78,11628,
2022-11-18,11636,159,73.18,10928,
2022-11-21,24895,204,122.03,23556,
2022-11-22,60943,823,74.05,36608,
2022-11-23,1876,101,18.57,1876,
2022-11-24,1764,20,88.2,1764,
2022-11-25,2745,37,74.19,2745,
2022-11-28,46846,507,92.4,22664,
2022-11-29,15068,126,119.59,11512,
2022-11-30,8654,150,57.69,6256,
2022-12-01,9988,153,65.28,8270,
2022-12-02,11168,153,72.99,9087,
2022-12-05,14986,151,99.25,13031,
2022-12-06,4464,98,45.55,2321,
2022-12-07,3156,85,37.13,1933,
2022-12-08,14053,137,102.58,10509,
2022-12-09,6069,58,104.64,4750,
2022-12-12,2217,48,46.19,633,
2022-12-13,3381,65,52.02,1769,
2022-12-14,6521,57,114.4,4190,
2022-12-15,7070,152,46.51,1634,
2022-12-16,5090,75,67.87,3494,
2022-12-19,1253,45,27.84,416,
2022-12-20,3210,62,51.77,356,
2022-12-21,5683,127,44.75,2333,
2022-12-22,2764,78,35.44,1243,
2022-12-23,3916,75,52.21,2262,
2022-12-26,1626,68,23.91,510,
2022-12-27,761,24,31.71,218,
2022-12-28,6132,106,57.85,3675,
2022-12-29,4067,61,66.67,2593,
2022-12-30,1400,63,22.22,411,
2023-01-02,3312,87,38.07,2170,
2023-01-03,8919,98,91.01,7210,
2023-01-04,5706,124,46.02,2614,
2023-01-05,4584,83,55.23,2656,
2023-01-06,7581,158,47.98,5564,
2023-01-09,1625,36,45.14,650,
2023-01-10,3837,131,29.29,1107,
2023-01-11,2782,101,27.54,790,
2023-01-12,3663,96,38.16,1231,
2023-01-13,1176,60,19.6,283,
2023-01-16,1066,43,24.79,26,
2023-01-17,6575,199,33.04,4427,
2023-01-18,3490,73,47.81,2001,
2023-01-19,8221,96,85.64,6639,
2023-01-20,5361,85,63.07,3679,
2023-01-23,12520,302,41.46,1761,
2023-01-24,5465,124,44.07,541,
2023-01-25,2529,50,50.58,69,
2023-01-27,4198,106,39.6,2131,
2023-01-30,3363,62,54.24,2347,
2023-01-31,6551,57,114.93,4715,
2023-02-01,4517,69,65.46,2765,
2023-02-02,1926,53,36.34,290,
2023-02-03,6645,67,99.18,6065,
2023-02-06,3674,114,32.23,1473,
2023-02-07,4625,138,33.51,2713,
2023-02-08,155753,1611,96.68,37312,
2023-02-09,262824,3943,66.66,79074,
2023-02-10,53310,1207,44.17,28504,
2023-02-13,17212,598,28.78,9128,
2023-02-14,28071,587,47.82,7969,
2023-02-15,21496,457,47.04,9606,
2023-02-16,8990,262,34.31,6185,
2023-02-17,4160,113,36.81,3665,
2023-02-20,2051,106,19.35,1239,
2023-02-21,4502,121,37.21,3377,
