Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-03-06,16275,743,21.9,10022,
2023-03-08,6386,491,13.01,4112,
2023-03-09,13264,869,15.26,8218,
2023-03-10,10664,932,11.44,7328,
2023-03-13,13774,1335,10.32,7555,
2023-03-14,20965,1619,12.95,13188,
2023-03-15,16930,1088,15.56,10540,
2023-03-16,15317,2296,6.67,7952,
2023-03-17,10072,1098,9.17,5540,
2023-03-20,6829,596,11.46,4567,
2023-03-21,10482,1242,8.44,5258,
2023-03-22,16696,978,17.07,12006,
2023-03-23,26368,1564,16.86,18642,
2023-03-24,10004,727,13.76,5776,
2023-03-27,13974,1104,12.66,7869,
2023-03-28,40402,2042,19.79,24862,
2023-03-29,17150,1424,12.04,10101,
2023-03-31,51489,3908,13.18,19521,
2023-04-03,36474,3380,10.79,18711,
2023-04-05,29292,3580,8.18,12588,
2023-04-06,30251,4261,7.1,13673,
2023-04-10,17736,1716,10.34,9611,
2023-04-11,7912,719,11.0,5043,
2023-04-12,11778,919,12.82,7034,
2023-04-13,8402,841,9.99,4407,
2023-04-17,11791,901,13.09,7500
2023-04-18,8016,514,15.6,5612
2023-04-19,10901,602,18.11,7885
2023-04-20,6180,533,11.59,4103
2023-04-21,6427,369,17.42,4730
2023-04-24,5097,321,15.88,3610
2023-04-25,11772,586,20.09,9117
2023-04-26,10289,517,19.9,6942
2023-04-27,9558,618,15.47,4337
2023-04-28,204529,11318,18.07,50867
2023-05-02,49827,2747,18.14,28268
2023-05-03,27225,1835,14.84,15888
2023-05-04,28547,1689,16.9,19093
2023-05-05,20126,3204,6.28,10290
2023-05-08,28856,3891,7.42,11352
2023-05-09,72817,8051,9.04,30017
2023-05-10,55068,4197,13.12,26868
2023-05-11,22806,1360,16.77,14647
2023-05-12,12981,1491,8.71,5721
2023-05-15,8376,903,9.28,4981
2023-05-16,11131,1035,10.75,6911
2023-05-17,14688,1156,12.71,9644
2023-05-18,16474,1345,12.25,8892
2023-05-19,11049,1206,9.16,5780
2023-05-22,27704,2169,12.77,15261
2023-05-23,60608,3639,16.66,28616
2023-05-24,41198,2670,15.43,19204
2023-05-25,14752,1191,12.39,7929
2023-05-26,10471,769,13.62,6732
2023-05-29,21368,1550,13.79,14929
2023-05-30,598103,16832,35.53,124815
2023-05-31,159881,7675,20.83,46440
2023-06-01,49758,3143,15.83,22754
2023-06-02,70250,5461,12.86,32316
2023-06-05,144041,8051,17.89,50294
2023-06-06,92873,6172,15.05,33564
2023-06-07,78652,5431,14.48,32721
2023-06-08,33383,2759,12.1,19241
2023-06-09,38562,4143,9.31,17495
2023-06-12,26016,2709,9.6,11081
2023-06-13,26978,2920,9.24,11939
2023-06-14,40920,2520,16.24,21344
2023-06-15,33884,3312,10.23,15408
2023-06-16,34964,3983,8.78,16022
2023-06-19,20529,2095,9.8,9724
2023-06-20,28887,4464,6.47,10792
2023-06-21,19544,2259,8.65,8640
2023-06-22,27444,2922,9.39,13810
2023-06-23,27980,2457,11.39,13079
2023-06-26,16516,1862,8.87,9823
2023-06-27,10376,1043,9.95,5330
2023-06-28,20167,1461,13.8,12558
2023-06-30,16932,1425,11.88,9454
2023-07-03,13749,1129,12.18,7347
2023-07-04,26599,1842,14.44,16108
2023-07-05,22025,2132,10.33,12443
2023-07-06,11010,1110,9.92,7175
2023-07-07,16553,1293,12.8,11283
2023-07-10,24712,1492,16.56,16302
2023-07-11,31839,2236,14.24,21452
2023-07-12,30375,2219,13.69,21313
2023-07-13,41118,2894,14.21,15066
2023-07-14,18734,1845,10.15,9716
