Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-07-13,56089,70,801.27,55798,
2023-07-14,33822,107,316.09,26012,
2023-07-17,186438,213,875.3,172833,
2023-07-18,23230,41,566.59,16019,
2023-07-19,48030,99,485.15,42561,
2023-07-20,2916198,234,12462.38,2902531,
2023-07-21,716212,265,2702.69,697202,
2023-07-24,12378,61,202.92,9529,
2023-07-25,11592,70,165.6,4085,
2023-07-26,11545,66,174.92,6728,
2023-07-27,18099,68,266.16,15996,
2023-07-28,50594,144,351.35,45835,
2023-07-31,3005,50,60.1,1667,
2023-08-01,67175,42,1599.4,67034,
2023-08-02,7255,57,127.28,4853,
2023-08-03,7928,63,125.84,4458
2023-08-04,67635,118,573.18,42295
