Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-09-07,31753,2407,13.19,20124
2023-09-08,14536,2360,6.16,8567
2023-09-11,29590,3006,9.84,18487
2023-09-12,28100,4567,6.15,15534
2023-09-13,18143,3185,5.7,10245
2023-09-14,52934,7961,6.65,32502
2023-09-15,46606,6719,6.94,31661
2023-09-18,44463,4647,9.57,30071
2023-09-20,14274,2549,5.6,6510
2023-09-21,11247,2340,4.81,4883
2023-09-22,13980,3645,3.84,8183
2023-09-25,16971,4009,4.23,10062
2023-09-26,25051,5418,4.62,15238
2023-09-27,26508,4660,5.69,13359
2023-09-28,15853,2515,6.3,7974
2023-09-29,13123,2601,5.05,6769
