Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-09-22,21564281,105787,203.85,11538969
2023-09-25,5622723,50200,112.01,2828419
2023-09-26,5907712,42442,139.19,2393143
2023-09-27,4167955,30393,137.14,1708256
2023-09-28,6555885,56298,116.45,2187832
2023-09-29,4086420,39735,102.84,907457
2023-10-03,4232354,38082,111.14,1157600
2023-10-04,1182476,10309,114.7,560482
2023-10-05,1611549,15289,105.41,672020
2023-10-06,3612987,29684,121.71,1200680
2023-10-09,2015207,21852,92.22,644114
2023-10-10,1755863,15400,114.02,674818
2023-10-11,1155486,11705,98.72,489366
2023-10-12,3641001,43344,84.0,1036596
2023-10-13,5804623,72566,79.99,1515262
