Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-05-12,52818,305,173.17,47404,
2023-05-15,32743,195,167.91,29796,
2023-05-16,29781,106,280.95,27971,
2023-05-17,68472,1219,56.17,38416,
2023-05-18,29055,373,77.9,6011,
2023-05-19,33818,353,95.8,9940,
2023-05-22,40408,283,142.78,17344,
2023-05-23,11927,194,61.48,10339,
2023-05-24,98924,997,99.22,68484,
2023-05-25,23034,373,61.75,19005,
2023-05-26,28805,538,53.54,21799,
2023-05-29,39489,719,54.92,29936,
2023-05-30,26672,341,78.22,3073,
2023-05-31,34798,429,81.11,7457,
2023-06-01,56588,904,62.6,30644,
2023-06-02,30720,358,85.81,5409,
2023-06-05,92260,695,132.75,80971,
2023-06-06,67433,889,75.85,34227,
2023-06-07,143705,1204,119.36,104836,
2023-06-08,72135,727,99.22,42926,
2023-06-09,50162,374,134.12,27499,
2023-06-12,115694,857,135.0,78064,
2023-06-13,156405,2371,65.97,74922,
2023-06-14,85218,1967,43.32,36565,
2023-06-15,44367,604,73.46,14144,
2023-06-16,49237,880,55.95,18097,
2023-06-19,32620,506,64.47,7839,
2023-06-20,51873,403,128.72,29031,
2023-06-21,61337,951,64.5,31185,
2023-06-22,81464,909,89.62,39200,
2023-06-23,32414,406,79.84,8951,
2023-06-26,43670,682,64.03,12981,
2023-06-27,43258,558,77.52,17262,
2023-06-28,36275,472,76.85,12524,
2023-06-30,67887,856,79.31,38430,
2023-07-03,37585,684,54.95,18754,
2023-07-04,20967,622,33.71,6617,
2023-07-05,72567,1462,49.64,29219,
2023-07-06,91293,2634,34.66,70581,
2023-07-07,63483,1035,61.34,38490,
2023-07-10,27544,1032,26.69,10612,
2023-07-11,27887,391,71.32,13424,
2023-07-12,23112,617,37.46,8329,
2023-07-13,36803,1853,19.86,20026,
2023-07-14,18464,490,37.68,3831,
2023-07-17,19978,610,32.75,6505,
2023-07-18,16747,366,45.76,3575,
2023-07-19,21327,516,41.33,6184,
2023-07-20,47653,3588,13.28,27000,
2023-07-21,26513,1752,15.13,7751,
2023-07-24,30882,581,53.15,15914,
2023-07-25,25567,372,68.73,10837,
2023-07-26,26184,556,47.09,10628,
2023-07-27,93614,1434,65.28,61804,
2023-07-28,79345,1538,51.59,54869,
2023-07-31,30596,2278,13.43,10964,
2023-08-01,53867,4091,13.17,17002,
2023-08-02,68394,1186,57.67,51006,
2023-08-03,25516,512,49.84,10955
2023-08-04,35120,879,39.95,20188
