Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2022-08-05,22407,480,46.68,16507,
2022-08-10,35293,1317,26.8,20422,
2022-08-11,12574,1176,10.69,6581,
2022-08-12,12397,618,20.06,8122,
2022-08-16,9435,557,16.94,5112,
2022-08-17,17656,684,25.81,12455,
2022-08-18,22155,980,22.61,15833,
2022-08-19,22507,1114,20.2,15137,
2022-08-22,6416,454,14.13,3766,
2022-08-23,11820,574,20.59,6819,
2022-08-24,12528,751,16.68,8146,
2022-08-25,10572,878,12.04,7026,
2022-08-26,71846,3025,23.75,41597,
2022-08-29,233021,10114,23.04,118167,
2022-08-30,177677,7730,22.99,88160,
2022-09-01,44782,2098,21.35,28497,
2022-09-02,22714,1108,20.5,13519,
2022-09-05,23477,1029,22.82,17568,
2022-09-06,19624,872,22.5,11991,
2022-09-07,19899,1119,17.78,14401,
2022-09-08,22841,765,29.86,16859,
2022-09-09,21193,1392,15.22,15406,
2022-09-12,21621,1102,19.62,15390,
2022-09-13,234189,7724,30.32,90538,
2022-09-14,46233,2405,19.22,21641,
2022-09-15,24543,1413,17.37,14259,
2022-09-16,28756,1616,17.79,16754,
2022-09-19,15902,895,17.77,10473,
2022-09-20,35870,1755,20.44,20837,
2022-09-21,20600,1174,17.55,14261,
2022-09-22,9331,872,10.7,4900,
2022-09-23,14353,564,25.45,11503,
2022-09-26,19969,1492,13.38,13022,
2022-09-27,28721,1282,22.4,19642,
2022-09-28,99388,5342,18.61,31258,
2022-09-29,22905,1476,15.52,13025,
2022-09-30,15925,1205,13.22,8084,
2022-10-03,10122,1140,8.88,5477,
2022-10-04,15034,1117,13.46,7110,
2022-10-06,8516,691,12.32,4620,
2022-10-07,7309,352,20.76,4295,
2022-10-10,16786,781,21.49,10460,
2022-10-11,4994,484,10.32,3178,
2022-10-12,7895,465,16.98,5470,
2022-10-13,21168,701,30.2,13048,
2022-10-14,6774,321,21.1,4495,
2022-10-17,7889,411,19.19,5412,
2022-10-18,9856,459,21.47,6065,
2022-10-19,3834,218,17.59,2483,
2022-10-20,8461,463,18.27,4160,
2022-10-21,6677,461,14.48,3878,
2022-10-24,3807,308,12.36,2336,
2022-10-25,10024,424,23.64,8264,
2022-10-27,6840,369,18.54,4725,
2022-10-28,5452,407,13.4,3366,
2022-10-31,3499,227,15.41,2122,
2022-11-01,11314,710,15.94,6218,
2022-11-02,7923,383,20.69,5680,
2022-11-03,10826,754,14.36,6597,
2022-11-04,34311,1659,20.68,21666,
2022-11-07,23834,1856,12.84,14201,
2022-11-09,36188,1486,24.35,23985,
2022-11-10,15510,1206,12.86,10366,
2022-11-11,28698,1728,16.61,21079,
2022-11-14,34508,1491,23.14,23623,
2022-11-15,34508,1491,23.14,23623,
2022-11-16,11931,671,17.78,7783,
2022-11-17,10000,763,13.11,5831,
2022-11-18,13049,903,14.45,9640,
2022-11-21,19355,1360,14.23,12586,
2022-11-22,8236,765,10.77,4938,
2022-11-23,50611,1944,26.03,26339,
2022-11-24,5641,627,9.0,3036,
2022-11-25,13098,844,15.52,8922,
2022-11-28,19995,1391,14.37,13182,
2022-11-29,19575,1002,19.54,10548,
2022-11-30,21350,850,25.12,12449,
2022-12-01,23339,1309,17.83,15962,
2022-12-02,73780,4435,16.64,36455,
2022-12-05,88296,4373,20.19,46569,
2022-12-06,25696,1350,19.03,9864,
2022-12-07,24381,2325,10.49,14094,
2022-12-08,23503,1870,12.57,14402,
2022-12-09,16083,1524,10.55,9350,
2022-12-12,30529,1832,16.66,14039,
2022-12-13,47495,2877,16.51,17564,
2022-12-14,19853,1352,14.68,12732,
2022-12-15,32552,1964,16.57,14061,
2022-12-16,23185,1486,15.6,11438,
2022-12-19,27042,1778,15.21,15068,
2022-12-20,24778,1641,15.1,10205,
2022-12-21,34115,1264,26.99,27320,
2022-12-22,52490,2660,19.73,37246,
2022-12-23,52447,2243,23.38,39681,
2022-12-26,31043,1560,19.9,19357,
2022-12-27,21922,1428,15.35,14767,
2022-12-28,23646,1613,14.66,11795,
2022-12-29,10973,627,17.5,6691,
2022-12-30,23801,923,25.79,13610,
2023-01-02,25936,1175,22.07,16528,
2023-01-03,16194,809,20.02,9333,
2023-01-04,22387,1218,18.38,12890,
2023-01-05,36284,3903,9.3,9338,
2023-01-06,10053,536,18.76,7158,
2023-01-09,28439,1579,18.01,14793,
2023-01-10,12625,770,16.4,8040,
2023-01-11,17006,1826,9.31,5938,
2023-01-12,14133,793,17.82,10177,
2023-01-13,19988,1223,16.34,13969,
2023-01-16,32388,1930,16.78,21768,
2023-01-17,34915,2483,14.06,17512,
2023-01-18,6554,383,17.11,4408,
2023-01-19,26656,1183,22.53,17383,
2023-01-20,24898,1267,19.65,17342,
2023-01-23,10532,553,19.05,6978,
2023-01-24,40872,2356,17.35,26762,
2023-01-25,12339,870,14.18,8720,
2023-01-27,44104,2793,15.79,26154,
2023-01-30,20532,1133,18.12,13439,
2023-01-31,12533,724,17.31,7645,
2023-02-01,24794,1308,18.96,15815,
2023-02-02,8688,783,11.1,5239,
2023-02-03,17648,1040,16.97,9095,
2023-02-06,12503,916,13.65,7423,
2023-02-07,29975,1460,20.53,20219,
2023-02-08,15628,1121,13.94,7020,
2023-02-09,8164,692,11.8,5145,
2023-02-10,9222,488,18.9,6513,
2023-02-13,15110,881,17.15,9360,
2023-02-14,31712,984,32.23,19484,
2023-02-15,31861,1090,29.23,19001,
2023-02-16,21081,764,27.59,14031,
2023-02-17,20308,881,23.05,13242,
2023-02-20,24271,999,24.3,13478,
2023-02-21,22779,839,27.15,16086,
2023-02-22,13569,799,16.98,11040,
2023-02-23,21195,815,26.01,13834,
2023-02-24,17450,902,19.35,7264,
2023-02-27,12391,687,18.04,8794,
2023-02-28,8042,389,20.67,4290,
2023-03-01,9928,479,20.73,6758,
2023-03-02,14087,858,16.42,9738,
2023-03-03,15348,592,25.93,10809,
2023-03-06,26661,802,33.24,19639,
2023-03-08,39604,1158,34.2,26362,
2023-03-09,23517,843,27.9,17010,
2023-03-10,15141,980,15.45,9969,
