Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-08-23,24133608,125252,192.68,11667610
2023-08-24,2675099,25659,104.26,1313344
2023-08-25,946520,13573,69.74,650612
2023-08-28,601097,10077,59.65,322653
2023-08-29,1645512,13636,120.67,908531
2023-08-30,1396819,14251,98.02,717636
2023-08-31,531338,5839,91.0,345918
2023-09-01,540220,7438,72.63,324173
2023-09-04,786608,6478,121.43,586551
2023-09-05,633999,7349,86.27,449561
2023-09-06,557607,7773,71.74,343218
2023-09-07,7039853,79828,88.19,2334467
