Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-08-28,49459,1296,38.16,25324
2023-08-29,81264,2198,36.97,42092
2023-08-30,78034,1736,44.95,47310
2023-08-31,50993,1133,45.01,34632
2023-09-01,23505,749,31.38,15849
2023-09-04,28336,590,48.03,20753
2023-09-05,18201,547,33.27,10207
2023-09-06,28641,723,39.61,21203
2023-09-07,15665,499,31.39,11053
2023-09-08,25078,814,30.81,15539
2023-09-11,12880,600,21.47,8699
2023-09-12,29370,1076,27.3,20810
2023-09-13,24110,693,34.79,15682
2023-09-14,16922,544,31.11,12894
2023-09-15,9283,448,20.72,7056
2023-09-18,79913,1181,67.67,48676
2023-09-20,31532,779,40.48,20637
2023-09-21,10495,460,22.82,4188
2023-09-22,5879,210,28.0,3714
2023-09-25,7919,291,27.21,6211
2023-09-26,8972,403,22.26,6103
2023-09-27,8683,294,29.53,5920
2023-09-28,4226,282,14.99,2469
2023-09-29,6562,387,16.96,4661
2023-10-03,10998,578,19.03,8278
2023-10-04,4846,329,14.73,3094
2023-10-05,5831,267,21.84,4299
2023-10-06,10803,384,28.13,8147
