Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY,DELIV_PER
2023-05-23,98984,249,397.53,94156,
2023-05-24,78997,153,516.32,59973,
2023-05-25,146399,32,4574.97,98398,
2023-05-26,696476,1009,690.26,479156,
2023-05-29,495349,875,566.11,224428,
2023-05-30,266188,662,402.1,205247,
2023-05-31,34448,165,208.78,28204,
2023-06-01,128441,327,392.79,109592,
2023-06-02,204021,411,496.4,173468,
2023-06-05,44276,272,162.78,34097,
2023-06-06,56590,246,230.04,45285,
2023-06-07,35276,89,396.36,35276,
2023-06-08,68782,147,467.9,68782,
2023-06-09,26478,88,300.89,26478,
2023-06-12,58183,51,1140.84,58183,
2023-06-13,41416,127,326.11,41416,
2023-06-14,32317,153,211.22,32317,
2023-06-15,23899,75,318.65,23899,
2023-06-16,19647,44,446.52,19647,
2023-06-19,14075,64,219.92,14075,
2023-06-20,128007,83,1542.25,128007,
2023-06-21,183663,191,961.59,183663,
2023-06-22,259003,191,1356.04,259003,
2023-06-23,35655,232,153.69,35655,
2023-06-26,17258,53,325.62,17258,
2023-06-27,4035,40,100.88,4035,
2023-06-28,14593,40,364.82,14593,
2023-06-30,37336,197,189.52,37336,
2023-07-03,55669,176,316.3,55669,
2023-07-04,18470,87,212.3,18470,
2023-07-05,97585,69,1414.28,97585,
2023-07-06,46599,56,832.12,46599,
2023-07-07,252633,150,1684.22,252633,
2023-07-10,82510,168,491.13,82510,
2023-07-11,122844,139,883.77,122844,
2023-07-12,141896,110,1289.96,141896,
2023-07-13,73872,137,539.21,73872,
2023-07-14,39490,84,470.12,39490,
2023-07-17,170500,124,1375.0,170500,
2023-07-18,81189,81,1002.33,81189,
2023-07-19,84873,147,577.37,84873,
2023-07-20,117568,213,551.96,117568,
2023-07-21,86322,144,599.46,86322,
2023-07-24,65238,76,858.39,65238,
2023-07-25,80196,261,307.26,80196,
2023-07-26,84695,178,475.81,84695,
2023-07-27,112277,216,519.8,112277,
2023-07-28,121251,207,585.75,121251,
2023-07-31,131765,161,818.42,131765,
2023-08-01,166832,196,851.18,166832,
2023-08-02,64381,194,331.86,64381,
2023-08-03,132482,234,566.16,132482
2023-08-04,142985,61,2344.02,142985
2023-08-07,80991,320,253.1,80991
2023-08-08,16654,90,185.04,16654
2023-08-09,171011,201,850.8,171011
2023-08-10,76722,44,1743.68,76722
2023-08-11,43324,58,746.97,43324
2023-08-14,111421,104,1071.36,111421
2023-08-16,287564,211,1362.86,287564
2023-08-17,242929,142,1710.77,242929
2023-08-18,221744,201,1103.2,221744
2023-08-21,186058,695,267.71,186058
2023-08-22,238016,448,531.29,238016
2023-08-25,170283,80,2128.54,170283
2023-08-28,93842,109,860.94,93842
2023-08-29,38563,62,621.98,38563
2023-08-30,65241,55,1186.2,65241
2023-08-31,193051,52,3712.52,193051
2023-09-01,309536,62,4992.52,309536
2023-09-04,12296,53,232.0,12296
2023-09-05,194005,54,3592.69,194005
2023-09-06,35555,41,867.2,35555
2023-09-07,17537,42,417.55,17537
2023-09-08,36991,43,860.26,36991
2023-09-11,160212,51,3141.41,160212
2023-09-12,5686,31,183.42,5686
2023-09-13,101380,44,2304.09,101380
2023-09-14,19750,40,493.75,19750
2023-09-15,104256,40,2606.4,104256
2023-09-18,100509,40,2512.72,100509
2023-09-20,29163,31,940.74,29163
2023-09-21,3509,16,219.31,3509
2023-09-22,29918,17,1759.88,29918
