Date,TTL_TRD_QNTY,NO_OF_TRADES,QTY_PER_TRADE,DELIV_QTY
2022-05-10,140461,1171,119.95,123659
2022-05-11,146947,1049,140.08,115847
2022-05-12,353218,1317,268.2,303696
2022-05-13,1161751,749,1551.07,1108836
2022-05-16,86685,734,118.1,72466
2022-05-17,161321,748,215.67,88015
2022-05-18,301791,656,460.05,261504
2022-05-19,141458,992,142.6,116654
2022-05-20,210006,621,338.17,142665
2022-05-23,1178611,812,1451.49,1088619
2022-05-24,169835,741,229.2,155399
2022-05-25,119765,798,150.08,109927
2022-05-26,203314,709,286.76,155373
2022-05-27,81451,527,154.56,57830
2022-05-30,247704,830,298.44,175708
2022-05-31,269398,702,383.76,161835
2022-06-01,360919,1495,241.42,329451
2022-06-02,463458,827,560.41,249179
2022-06-03,1176843,992,1186.33,975891
2022-06-06,326317,884,369.14,300230
2022-06-07,468584,1347,347.87,388188
2022-06-08,282720,753,375.46,239737
2022-06-09,70933,1732,40.95,57256
2022-06-10,337308,777,434.12,327637
2022-06-13,403137,1524,264.53,333597
2022-06-14,263806,810,325.69,236925
2022-06-15,113202,671,168.71,63726
2022-06-16,329476,1863,176.85,223479
2022-06-17,1082879,1649,656.69,581554
2022-06-20,189428,787,240.7,139080
2022-06-21,168247,592,284.2,104557
2022-06-22,56170,682,82.36,46989
2022-06-23,62147,409,151.95,58085
2022-06-24,207379,597,347.37,160825
2022-06-27,111595,686,162.67,81889
2022-06-28,375899,679,553.61,144438
2022-06-29,34485,475,72.6,26501
2022-06-30,38192,498,76.69,33432
2022-07-01,81490,674,120.91,62273
2022-07-04,116570,872,133.68,73055
2022-07-05,193407,696,277.88,114937
2022-07-06,75776,535,141.64,50917
2022-07-07,180318,638,282.63,156613
2022-07-08,484300,916,528.71,255139
2022-07-11,455260,1012,449.86,278937
2022-07-12,633069,834,759.08,514559
2022-07-13,249012,744,334.69,171839
2022-07-14,558327,973,573.82,399780
2022-07-15,176016,765,230.09,114351
2022-07-18,219093,1005,218.0,160798
2022-07-19,188815,677,278.9,142007
2022-07-20,506158,881,574.53,436822
2022-07-21,318625,1029,309.65,205970
